timestamp,air_temperature[degF],system_mode
2020-07-18 05:07:13 PDT,+68.9999,HEAT
2020-07-18 05:10:06 PDT,+71.0042,OFF
2020-07-18 05:27:29 PDT,+68.9999,HEAT
2020-07-18 05:30:22 PDT,+71.0051,OFF
2020-07-18 05:47:49 PDT,+68.9997,HEAT
2020-07-18 05:50:42 PDT,+71.0053,OFF
2020-07-18 06:00:00 PDT,+69.4168,OFF
2020-07-18 06:07:50 PDT,+69,HEAT
2020-07-18 06:10:45 PDT,+71.0071,OFF
2020-07-18 06:27:55 PDT,+68.9995,HEAT
2020-07-18 06:30:50 PDT,+71.0078,OFF
2020-07-18 06:48:03 PDT,+68.9998,HEAT
2020-07-18 06:50:58 PDT,+71.0084,OFF
2020-07-18 07:00:00 PDT,+69.4337,OFF
2020-07-18 07:08:46 PDT,+68.9998,HEAT
2020-07-18 07:11:41 PDT,+71.0034,OFF
2020-07-18 07:30:05 PDT,+68.9999,HEAT
2020-07-18 07:33:00 PDT,+71.0058,OFF
2020-07-18 07:51:35 PDT,+68.9996,HEAT
2020-07-18 07:54:30 PDT,+71.0062,OFF
2020-07-18 08:00:00 PDT,+69.8252,OFF
2020-07-18 08:15:44 PDT,+68.9998,HEAT
2020-07-18 08:18:38 PDT,+71.0031,OFF
2020-07-18 08:40:52 PDT,+68.9997,HEAT
2020-07-18 08:43:46 PDT,+71.0049,OFF
2020-07-18 09:00:00 PDT,+69.165,OFF
2020-07-18 09:24:22 PDT,+69,HEAT
2020-07-18 09:27:09 PDT,+71.0041,OFF
2020-07-18 10:00:00 PDT,+69.16,OFF
2020-07-18 11:00:00 PDT,+69.5344,OFF
2020-07-18 12:00:00 PDT,+69.6179,OFF
2020-07-18 13:00:00 PDT,+70.532,OFF
2020-07-18 14:00:00 PDT,+72.3236,OFF
2020-07-18 15:00:00 PDT,+73.7455,OFF
2020-07-18 16:00:00 PDT,+74.6223,OFF
2020-07-18 17:00:00 PDT,+75.8832,OFF
2020-07-18 18:00:00 PDT,+76.3814,COOL
2020-07-18 18:05:18 PDT,+73.997,OFF
2020-07-18 19:00:00 PDT,+75.8396,OFF
2020-07-18 20:00:00 PDT,+75.2562,OFF
2020-07-18 21:00:00 PDT,+74.0323,OFF
2020-07-18 22:00:00 PDT,+72.5217,OFF
2020-07-18 23:00:00 PDT,+71.0979,OFF
2020-07-19 00:00:00 PDT,+69.7052,OFF
2020-07-19 00:31:02 PDT,+69,HEAT
2020-07-19 00:33:50 PDT,+71.0079,OFF
2020-07-19 00:53:55 PDT,+68.9996,HEAT
2020-07-19 00:56:44 PDT,+71.0019,OFF
2020-07-19 01:00:00 PDT,+70.1824,OFF
2020-07-19 01:15:05 PDT,+68.9995,HEAT
2020-07-19 01:17:56 PDT,+71.0059,OFF
2020-07-19 01:36:04 PDT,+69,HEAT
2020-07-19 01:38:55 PDT,+71.0055,OFF
2020-07-19 01:57:00 PDT,+69,HEAT
2020-07-19 01:59:51 PDT,+71.0053,OFF
2020-07-19 02:00:00 PDT,+70.9561,OFF
2020-07-19 02:01:51 PDT,+70.4377,OFF
2020-07-19 02:17:07 PDT,+68.9995,HEAT
2020-07-19 02:20:00 PDT,+71.004,OFF
2020-07-19 02:37:23 PDT,+68.9995,HEAT
2020-07-19 02:40:16 PDT,+71.0047,OFF
2020-07-19 02:57:41 PDT,+68.9999,HEAT
2020-07-19 03:00:00 PDT,+70.6754,HEAT
2020-07-19 03:00:34 PDT,+71.0052,OFF
2020-07-19 03:17:58 PDT,+68.9997,HEAT
2020-07-19 03:20:51 PDT,+71.0048,OFF
2020-07-19 03:38:15 PDT,+68.9997,HEAT
2020-07-19 03:41:08 PDT,+71.0048,OFF
2020-07-19 03:58:32 PDT,+68.9997,HEAT
2020-07-19 04:00:00 PDT,+70.1267,HEAT
2020-07-19 04:00:32 PDT,+70.4786,HEAT
2020-07-19 04:01:25 PDT,+71.0048,OFF
2020-07-19 04:18:49 PDT,+68.9996,HEAT
2020-07-19 04:21:42 PDT,+71.0048,OFF
2020-07-19 04:39:06 PDT,+68.9996,HEAT
2020-07-19 04:41:59 PDT,+71.0048,OFF
2020-07-19 04:59:23 PDT,+68.9996,HEAT
2020-07-19 05:00:00 PDT,+69.5045,HEAT
2020-07-19 05:01:23 PDT,+70.4789,HEAT
2020-07-19 05:02:16 PDT,+71.0052,OFF
2020-07-19 05:19:44 PDT,+68.9999,HEAT
2020-07-19 05:22:37 PDT,+71.0056,OFF
2020-07-19 05:40:06 PDT,+68.9996,HEAT
2020-07-19 05:42:59 PDT,+71.0054,OFF
2020-07-19 06:00:00 PDT,+69.0159,OFF
2020-07-19 06:00:28 PDT,+68.9998,HEAT
2020-07-19 06:03:21 PDT,+71.0074,OFF
2020-07-19 06:21:04 PDT,+68.9995,HEAT
2020-07-19 06:23:57 PDT,+71.0073,OFF
2020-07-19 06:41:40 PDT,+68.9997,HEAT
2020-07-19 06:44:33 PDT,+71.0075,OFF
2020-07-19 07:00:00 PDT,+69.0831,OFF
2020-07-19 07:02:42 PDT,+68.9999,HEAT
2020-07-19 07:05:33 PDT,+71.0027,OFF
2020-07-19 07:25:16 PDT,+69,HEAT
2020-07-19 07:28:07 PDT,+71.0038,OFF
2020-07-19 07:47:55 PDT,+68.9999,HEAT
2020-07-19 07:50:46 PDT,+71.004,OFF
2020-07-19 08:00:00 PDT,+69.4673,OFF
2020-07-19 08:13:41 PDT,+68.9999,HEAT
2020-07-19 08:16:30 PDT,+71.0037,OFF
2020-07-19 08:40:50 PDT,+68.9998,HEAT
2020-07-19 08:43:39 PDT,+71.0049,OFF
2020-07-19 09:00:00 PDT,+69.1941,OFF
2020-07-19 10:00:00 PDT,+69.2994,OFF
2020-07-19 11:00:00 PDT,+69.6383,OFF
2020-07-19 12:00:00 PDT,+70.7754,OFF
2020-07-19 13:00:00 PDT,+72.2687,OFF
2020-07-19 14:00:00 PDT,+73.2678,OFF
2020-07-19 15:00:00 PDT,+74.1807,OFF
2020-07-19 16:00:00 PDT,+75.1031,OFF
2020-07-19 16:59:30 PDT,+76,COOL
2020-07-19 17:00:00 PDT,+75.7061,COOL
2020-07-19 17:01:30 PDT,+74.9432,COOL
2020-07-19 17:03:58 PDT,+73.997,OFF
2020-07-19 17:38:27 PDT,+76.0001,COOL
2020-07-19 17:42:57 PDT,+73.997,OFF
2020-07-19 18:00:00 PDT,+75.7211,OFF
2020-07-19 18:30:05 PDT,+76.0001,COOL
2020-07-19 18:34:30 PDT,+73.9988,OFF
2020-07-19 19:00:00 PDT,+75.7651,OFF
2020-07-19 20:00:00 PDT,+75.7214,OFF
2020-07-19 21:00:00 PDT,+74.8631,OFF
2020-07-19 22:00:00 PDT,+73.3836,OFF
2020-07-19 23:00:00 PDT,+71.9171,OFF
2020-07-20 00:00:00 PDT,+70.4186,OFF
2020-07-20 01:00:00 PDT,+69.0301,OFF
2020-07-20 01:01:16 PDT,+69,HEAT
2020-07-20 01:04:05 PDT,+71.0061,OFF
2020-07-20 01:23:27 PDT,+68.9999,HEAT
2020-07-20 01:26:17 PDT,+71.001,OFF
2020-07-20 01:44:38 PDT,+68.9998,HEAT
2020-07-20 01:47:29 PDT,+71.0063,OFF
2020-07-20 02:00:00 PDT,+69.2285,OFF
2020-07-20 02:05:13 PDT,+68.9997,HEAT
2020-07-20 02:08:06 PDT,+71.0043,OFF
2020-07-20 02:25:29 PDT,+68.9996,HEAT
2020-07-20 02:28:22 PDT,+71.0047,OFF
2020-07-20 02:45:47 PDT,+68.9994,HEAT
2020-07-20 02:48:40 PDT,+71.0048,OFF
2020-07-20 03:00:00 PDT,+69.2757,OFF
2020-07-20 03:05:43 PDT,+68.9995,HEAT
2020-07-20 03:08:38 PDT,+71.0041,OFF
2020-07-20 03:25:29 PDT,+68.9998,HEAT
2020-07-20 03:28:24 PDT,+71.0052,OFF
2020-07-20 03:45:19 PDT,+68.9995,HEAT
2020-07-20 03:48:14 PDT,+71.0053,OFF
2020-07-20 04:00:00 PDT,+69.2365,OFF
2020-07-20 04:04:52 PDT,+68.9999,HEAT
2020-07-20 04:07:49 PDT,+71.0051,OFF
2020-07-20 04:24:17 PDT,+68.9997,HEAT
2020-07-20 04:27:14 PDT,+71.006,OFF
2020-07-20 04:43:46 PDT,+68.9995,HEAT
2020-07-20 04:46:43 PDT,+71.0062,OFF
2020-07-20 05:00:00 PDT,+69.1425,OFF
2020-07-20 05:03:07 PDT,+68.9995,HEAT
2020-07-20 05:06:06 PDT,+71.0064,OFF
2020-07-20 05:22:21 PDT,+68.9994,HEAT
2020-07-20 05:25:20 PDT,+71.0079,OFF
2020-07-20 05:41:40 PDT,+68.9996,HEAT
2020-07-20 05:44:39 PDT,+71.0087,OFF
2020-07-20 06:00:00 PDT,+69.0411,OFF
2020-07-20 06:01:24 PDT,+68.9998,HEAT
2020-07-20 06:04:15 PDT,+71.0013,OFF
2020-07-20 06:23:03 PDT,+68.9995,HEAT
2020-07-20 06:25:55 PDT,+71.005,OFF
2020-07-20 06:44:23 PDT,+68.9997,HEAT
2020-07-20 06:47:15 PDT,+71.0038,OFF
2020-07-20 07:00:00 PDT,+69.2218,OFF
2020-07-20 07:08:14 PDT,+69,HEAT
2020-07-20 07:11:00 PDT,+71.0036,OFF
2020-07-20 07:33:45 PDT,+68.9999,HEAT
2020-07-20 07:36:31 PDT,+71.0025,OFF
2020-07-20 07:59:10 PDT,+68.9996,HEAT
2020-07-20 08:00:00 PDT,+69.6921,HEAT
2020-07-20 08:01:10 PDT,+70.5658,HEAT
2020-07-20 08:01:50 PDT,+71.0023,OFF
2020-07-20 08:38:34 PDT,+68.9999,HEAT
2020-07-20 08:41:14 PDT,+71.0045,OFF
2020-07-20 08:45:00 PDT,+70.1538,OFF
2020-07-20 09:00:00 PDT,+69.2246,OFF
2020-07-20 10:00:00 PDT,+69.6941,OFF
2020-07-20 11:00:00 PDT,+70.6514,OFF
2020-07-20 12:00:00 PDT,+71.5094,OFF
2020-07-20 13:00:00 PDT,+72.0435,OFF
2020-07-20 14:00:00 PDT,+72.716,OFF
2020-07-20 15:00:00 PDT,+73.4234,OFF
2020-07-20 16:00:00 PDT,+74.2021,OFF
2020-07-20 17:00:00 PDT,+75.0455,OFF
2020-07-20 18:00:00 PDT,+75.8624,OFF
2020-07-20 19:00:00 PDT,+76.3764,COOL
2020-07-20 19:05:22 PDT,+73.9953,OFF
2020-07-20 20:00:00 PDT,+75.9137,OFF
2020-07-20 21:00:00 PDT,+75.3281,OFF
2020-07-20 22:00:00 PDT,+73.8857,OFF
2020-07-20 23:00:00 PDT,+72.4595,OFF
2020-07-21 00:00:00 PDT,+71.0247,OFF
2020-07-21 01:00:00 PDT,+69.5864,OFF
2020-07-21 01:23:36 PDT,+69,HEAT
2020-07-21 01:26:26 PDT,+71.0037,OFF
2020-07-21 01:45:34 PDT,+68.9997,HEAT
2020-07-21 01:48:26 PDT,+71.004,OFF
2020-07-21 02:00:00 PDT,+69.2784,OFF
2020-07-21 02:05:19 PDT,+68.9995,HEAT
2020-07-21 02:08:18 PDT,+71.0047,OFF
2020-07-21 02:24:21 PDT,+68.9994,HEAT
2020-07-21 02:27:20 PDT,+71.0056,OFF
2020-07-21 02:43:26 PDT,+68.9995,HEAT
2020-07-21 02:46:25 PDT,+71.006,OFF
2020-07-21 03:00:00 PDT,+69.1126,OFF
2020-07-21 03:02:55 PDT,+68.9996,HEAT
2020-07-21 03:05:49 PDT,+71.0003,OFF
2020-07-21 03:22:56 PDT,+68.9997,HEAT
2020-07-21 03:25:51 PDT,+71.0069,OFF
2020-07-21 03:42:52 PDT,+68.9996,HEAT
2020-07-21 03:45:47 PDT,+71.006,OFF
2020-07-21 04:00:00 PDT,+69.1117,OFF
2020-07-21 04:03:06 PDT,+68.9996,HEAT
2020-07-21 04:05:58 PDT,+71.0076,OFF
2020-07-21 04:23:51 PDT,+68.9999,HEAT
2020-07-21 04:26:43 PDT,+71.0058,OFF
2020-07-21 04:44:28 PDT,+68.9999,HEAT
2020-07-21 04:47:20 PDT,+71.0051,OFF
2020-07-21 05:00:00 PDT,+69.209,OFF
2020-07-21 05:05:57 PDT,+68.9997,HEAT
2020-07-21 05:08:45 PDT,+71.0054,OFF
2020-07-21 05:27:56 PDT,+68.9998,HEAT
2020-07-21 05:30:44 PDT,+71.0037,OFF
2020-07-21 05:49:47 PDT,+68.9996,HEAT
2020-07-21 05:52:35 PDT,+71.003,OFF
2020-07-21 06:00:00 PDT,+69.61,OFF
2020-07-21 06:13:39 PDT,+68.9998,HEAT
2020-07-21 06:16:23 PDT,+71.0025,OFF
2020-07-21 06:37:29 PDT,+68.9998,HEAT
2020-07-21 06:40:13 PDT,+71.0017,OFF
2020-07-21 07:00:00 PDT,+69.0317,OFF
2020-07-21 07:06:29 PDT,+69,HEAT
2020-07-21 07:09:07 PDT,+71.0018,OFF
2020-07-21 07:50:02 PDT,+68.9999,HEAT
2020-07-21 07:52:41 PDT,+71.0061,OFF
2020-07-21 08:00:00 PDT,+69.7454,OFF
2020-07-21 08:45:00 PDT,+69.6356,OFF
2020-07-21 09:00:00 PDT,+69.6829,OFF
2020-07-21 10:00:00 PDT,+70.2444,OFF
2020-07-21 11:00:00 PDT,+70.8912,OFF
2020-07-21 12:00:00 PDT,+71.4491,OFF
2020-07-21 13:00:00 PDT,+71.8725,OFF
2020-07-21 14:00:00 PDT,+72.3035,OFF
2020-07-21 15:00:00 PDT,+72.8811,OFF
2020-07-21 16:00:00 PDT,+73.5283,OFF
2020-07-21 17:00:00 PDT,+74.2792,OFF
2020-07-21 18:00:00 PDT,+74.9908,OFF
2020-07-21 19:00:00 PDT,+75.4657,OFF
2020-07-21 20:00:00 PDT,+75.5308,OFF
2020-07-21 21:00:00 PDT,+74.8893,OFF
2020-07-21 22:00:00 PDT,+73.3782,OFF
2020-07-21 23:00:00 PDT,+71.8967,OFF
2020-07-22 00:00:00 PDT,+70.4113,OFF
2020-07-22 01:00:00 PDT,+69.0235,OFF
2020-07-22 01:01:00 PDT,+68.9997,HEAT
2020-07-22 01:03:49 PDT,+71.0057,OFF
2020-07-22 01:23:10 PDT,+68.9998,HEAT
2020-07-22 01:26:00 PDT,+71.0008,OFF
2020-07-22 01:44:21 PDT,+68.9996,HEAT
2020-07-22 01:47:12 PDT,+71.0061,OFF
2020-07-22 02:00:00 PDT,+69.2137,OFF
2020-07-22 02:04:56 PDT,+69,HEAT
2020-07-22 02:07:49 PDT,+71.0044,OFF
2020-07-22 02:25:12 PDT,+68.9995,HEAT
2020-07-22 02:28:05 PDT,+71.0046,OFF
2020-07-22 02:45:29 PDT,+69,HEAT
2020-07-22 02:48:22 PDT,+71.0052,OFF
2020-07-22 03:00:00 PDT,+69.2582,OFF
2020-07-22 03:04:50 PDT,+68.9999,HEAT
2020-07-22 03:07:49 PDT,+71.0017,OFF
2020-07-22 03:23:40 PDT,+68.9998,HEAT
2020-07-22 03:26:39 PDT,+71.0044,OFF
2020-07-22 03:42:39 PDT,+68.9998,HEAT
2020-07-22 03:45:38 PDT,+71.0055,OFF
2020-07-22 04:00:00 PDT,+69.0731,OFF
2020-07-22 04:01:27 PDT,+68.9995,HEAT
2020-07-22 04:04:32 PDT,+71.0066,OFF
2020-07-22 04:19:28 PDT,+68.9995,HEAT
2020-07-22 04:22:32 PDT,+71.0019,OFF
2020-07-22 04:37:36 PDT,+68.9995,HEAT
2020-07-22 04:40:40 PDT,+71.0033,OFF
2020-07-22 04:55:48 PDT,+68.9995,HEAT
2020-07-22 04:58:52 PDT,+71.0039,OFF
2020-07-22 05:00:00 PDT,+70.6488,OFF
2020-07-22 05:00:52 PDT,+70.4125,OFF
2020-07-22 05:12:52 PDT,+68.9994,HEAT
2020-07-22 05:16:03 PDT,+71.0047,OFF
2020-07-22 05:30:14 PDT,+68.9998,HEAT
2020-07-22 05:33:25 PDT,+71.0078,OFF
2020-07-22 05:47:43 PDT,+68.9999,HEAT
2020-07-22 05:50:53 PDT,+71.0008,OFF
2020-07-22 06:00:00 PDT,+69.3385,OFF
2020-07-22 06:06:46 PDT,+68.9996,HEAT
2020-07-22 06:09:45 PDT,+71.0003,OFF
2020-07-22 06:26:22 PDT,+68.9999,HEAT
2020-07-22 06:29:22 PDT,+71.0069,OFF
2020-07-22 06:45:55 PDT,+68.9994,HEAT
2020-07-22 06:48:55 PDT,+71.0058,OFF
2020-07-22 07:00:00 PDT,+69.266,OFF
2020-07-22 07:14:28 PDT,+68.9999,HEAT
2020-07-22 07:17:14 PDT,+71.0021,OFF
2020-07-22 07:47:20 PDT,+68.9998,HEAT
2020-07-22 07:50:06 PDT,+71.0017,OFF
2020-07-22 08:00:00 PDT,+69.5215,OFF
2020-07-22 08:45:00 PDT,+69.529,OFF
2020-07-22 09:00:00 PDT,+69.5535,OFF
2020-07-22 10:00:00 PDT,+70.3036,OFF
2020-07-22 11:00:00 PDT,+71.2959,OFF
2020-07-22 12:00:00 PDT,+72.3739,OFF
2020-07-22 13:00:00 PDT,+73.5085,OFF
2020-07-22 14:00:00 PDT,+74.8123,OFF
2020-07-22 14:42:28 PDT,+76,COOL
2020-07-22 14:47:04 PDT,+73.9991,OFF
2020-07-22 15:00:00 PDT,+75.7515,OFF
2020-07-22 15:07:29 PDT,+76,COOL
2020-07-22 15:12:11 PDT,+73.9962,OFF
2020-07-22 15:30:55 PDT,+76.0002,COOL
2020-07-22 15:35:40 PDT,+73.9961,OFF
2020-07-22 15:53:49 PDT,+76.0004,COOL
2020-07-22 15:58:35 PDT,+73.9951,OFF
2020-07-22 16:00:00 PDT,+74.4084,OFF
2020-07-22 16:00:35 PDT,+74.547,OFF
2020-07-22 16:17:48 PDT,+76.0003,COOL
2020-07-22 16:22:36 PDT,+73.9987,OFF
2020-07-22 16:40:44 PDT,+76.0002,COOL
2020-07-22 16:45:34 PDT,+73.9956,OFF
2020-07-22 17:00:00 PDT,+75.8647,OFF
2020-07-22 17:04:55 PDT,+76.0001,COOL
2020-07-22 17:09:39 PDT,+73.9986,OFF
2020-07-22 17:29:45 PDT,+76.0004,COOL
2020-07-22 17:34:32 PDT,+73.9952,OFF
2020-07-22 17:54:09 PDT,+76.0002,COOL
2020-07-22 17:58:56 PDT,+73.9974,OFF
2020-07-22 18:00:00 PDT,+74.3124,OFF
2020-07-22 18:00:56 PDT,+74.5257,OFF
2020-07-22 18:26:01 PDT,+76.0002,COOL
2020-07-22 18:30:40 PDT,+73.9956,OFF
2020-07-22 18:55:24 PDT,+76.0003,COOL
2020-07-22 19:00:00 PDT,+74.0145,COOL
2020-07-22 19:00:03 PDT,+73.9974,OFF
2020-07-22 20:00:00 PDT,+75.9849,OFF
2020-07-22 21:00:00 PDT,+75.5406,OFF
2020-07-22 22:00:00 PDT,+74.306,OFF
2020-07-22 23:00:00 PDT,+73.0359,OFF
2020-07-23 00:00:00 PDT,+71.7319,OFF
2020-07-23 01:00:00 PDT,+70.4661,OFF
2020-07-23 02:00:00 PDT,+69.2657,OFF
2020-07-23 02:12:08 PDT,+68.9998,HEAT
2020-07-23 02:14:50 PDT,+71.0045,OFF
2020-07-23 02:36:24 PDT,+68.9998,HEAT
2020-07-23 02:39:07 PDT,+71.0045,OFF
2020-07-23 02:59:49 PDT,+69,HEAT
2020-07-23 03:00:00 PDT,+69.1625,HEAT
2020-07-23 03:01:49 PDT,+70.5494,HEAT
2020-07-23 03:02:32 PDT,+71.0023,OFF
2020-07-23 03:23:00 PDT,+68.9996,HEAT
2020-07-23 03:25:43 PDT,+71.0014,OFF
2020-07-23 03:46:07 PDT,+68.9999,HEAT
2020-07-23 03:48:50 PDT,+71.0014,OFF
2020-07-23 04:00:00 PDT,+69.3483,OFF
2020-07-23 04:09:16 PDT,+68.9998,HEAT
2020-07-23 04:11:59 PDT,+71.0017,OFF
2020-07-23 04:32:27 PDT,+68.9997,HEAT
2020-07-23 04:35:10 PDT,+71.0016,OFF
2020-07-23 04:55:38 PDT,+68.9996,HEAT
2020-07-23 04:58:21 PDT,+71.0016,OFF
2020-07-23 05:00:00 PDT,+70.5358,OFF
2020-07-23 05:00:21 PDT,+70.4532,OFF
2020-07-23 05:19:09 PDT,+68.9997,HEAT
2020-07-23 05:21:52 PDT,+71.0034,OFF
2020-07-23 05:42:42 PDT,+68.9996,HEAT
2020-07-23 05:45:25 PDT,+71.0034,OFF
2020-07-23 06:00:00 PDT,+69.1939,OFF
2020-07-23 06:07:16 PDT,+68.9998,HEAT
2020-07-23 06:09:57 PDT,+71.0043,OFF
2020-07-23 06:32:32 PDT,+68.9997,HEAT
2020-07-23 06:35:13 PDT,+71.0036,OFF
2020-07-23 06:57:43 PDT,+68.9999,HEAT
2020-07-23 07:00:00 PDT,+70.7527,HEAT
2020-07-23 07:00:24 PDT,+71.0099,OFF
2020-07-23 07:32:35 PDT,+68.9999,HEAT
2020-07-23 07:35:14 PDT,+71.0098,OFF
2020-07-23 08:00:00 PDT,+69.092,OFF
2020-07-23 08:45:00 PDT,+69.1321,OFF
2020-07-23 09:00:00 PDT,+69.1133,OFF
2020-07-23 10:00:00 PDT,+69.8015,OFF
2020-07-23 11:00:00 PDT,+70.7359,OFF
2020-07-23 12:00:00 PDT,+71.8468,OFF
2020-07-23 13:00:00 PDT,+72.7967,OFF
2020-07-23 14:00:00 PDT,+73.8749,OFF
2020-07-23 15:00:00 PDT,+74.9577,OFF
2020-07-23 16:00:00 PDT,+75.9134,OFF
2020-07-23 16:04:11 PDT,+76.0001,COOL
2020-07-23 16:08:53 PDT,+73.9985,OFF
2020-07-23 16:32:03 PDT,+76.0003,COOL
2020-07-23 16:36:47 PDT,+73.9977,OFF
2020-07-23 16:59:26 PDT,+76.0001,COOL
2020-07-23 17:00:00 PDT,+75.6801,COOL
2020-07-23 17:01:26 PDT,+74.9745,COOL
2020-07-23 17:04:06 PDT,+73.9953,OFF
2020-07-23 17:28:28 PDT,+76.0001,COOL
2020-07-23 17:33:10 PDT,+73.9973,OFF
2020-07-23 17:56:37 PDT,+76.0001,COOL
2020-07-23 18:00:00 PDT,+74.4318,COOL
2020-07-23 18:01:15 PDT,+73.9961,OFF
2020-07-23 18:35:41 PDT,+76.0002,COOL
2020-07-23 18:40:17 PDT,+73.9995,OFF
2020-07-23 19:00:00 PDT,+75.8058,OFF
2020-07-23 20:00:00 PDT,+76.1784,COOL
2020-07-23 20:04:31 PDT,+73.9997,OFF
2020-07-23 21:00:00 PDT,+75.207,OFF
2020-07-23 22:00:00 PDT,+73.9007,OFF
2020-07-23 23:00:00 PDT,+72.5872,OFF
2020-07-24 00:00:00 PDT,+71.215,OFF
2020-07-24 01:00:00 PDT,+69.8942,OFF
2020-07-24 01:41:57 PDT,+68.9999,HEAT
2020-07-24 01:44:40 PDT,+71.0016,OFF
2020-07-24 02:00:00 PDT,+69.1789,OFF
2020-07-24 02:04:57 PDT,+68.9999,HEAT
2020-07-24 02:07:45 PDT,+71.0019,OFF
2020-07-24 02:26:29 PDT,+68.9998,HEAT
2020-07-24 02:29:17 PDT,+71.001,OFF
2020-07-24 02:47:58 PDT,+68.9995,HEAT
2020-07-24 02:50:46 PDT,+71.0006,OFF
2020-07-24 03:00:00 PDT,+69.4455,OFF
2020-07-24 03:08:23 PDT,+68.9995,HEAT
2020-07-24 03:11:15 PDT,+71.0017,OFF
2020-07-24 03:28:43 PDT,+68.9997,HEAT
2020-07-24 03:31:35 PDT,+71.0033,OFF
2020-07-24 03:49:09 PDT,+68.9997,HEAT
2020-07-24 03:52:01 PDT,+71.0039,OFF
2020-07-24 04:00:00 PDT,+69.5313,OFF
2020-07-24 04:08:56 PDT,+68.9996,HEAT
2020-07-24 04:11:51 PDT,+71.0042,OFF
2020-07-24 04:28:44 PDT,+68.9995,HEAT
2020-07-24 04:31:39 PDT,+71.0053,OFF
2020-07-24 04:48:36 PDT,+68.9997,HEAT
2020-07-24 04:51:31 PDT,+71.0059,OFF
2020-07-24 05:00:00 PDT,+69.4733,OFF
2020-07-24 05:07:48 PDT,+68.9994,HEAT
2020-07-24 05:10:47 PDT,+71.0059,OFF
2020-07-24 05:27:00 PDT,+68.9997,HEAT
2020-07-24 05:29:59 PDT,+71.0079,OFF
2020-07-24 05:46:18 PDT,+69,HEAT
2020-07-24 05:49:16 PDT,+71,OFF
2020-07-24 06:00:00 PDT,+69.2823,OFF
2020-07-24 06:06:10 PDT,+68.9995,HEAT
2020-07-24 06:09:06 PDT,+71.0052,OFF
2020-07-24 06:26:27 PDT,+69,HEAT
2020-07-24 06:29:23 PDT,+71.0056,OFF
2020-07-24 06:46:45 PDT,+68.9995,HEAT
2020-07-24 06:49:41 PDT,+71.0052,OFF
2020-07-24 07:00:00 PDT,+69.34,OFF
2020-07-24 07:09:12 PDT,+68.9997,HEAT
2020-07-24 07:12:04 PDT,+71.0052,OFF
2020-07-24 07:33:00 PDT,+69,HEAT
2020-07-24 07:35:52 PDT,+71.0067,OFF
2020-07-24 07:56:56 PDT,+68.9997,HEAT
2020-07-24 07:59:48 PDT,+71.0068,OFF
2020-07-24 08:00:00 PDT,+70.9432,OFF
2020-07-24 08:01:48 PDT,+70.4821,OFF
2020-07-24 08:28:58 PDT,+69,HEAT
2020-07-24 08:31:46 PDT,+71.0053,OFF
2020-07-24 08:45:00 PDT,+69.3452,OFF
2020-07-24 08:59:55 PDT,+69,HEAT
2020-07-24 09:00:00 PDT,+69.0726,HEAT
2020-07-24 09:01:55 PDT,+70.7226,HEAT
2020-07-24 09:02:18 PDT,+71.001,OFF
2020-07-24 10:00:00 PDT,+70.1183,OFF
2020-07-24 11:00:00 PDT,+71.0919,OFF
2020-07-24 12:00:00 PDT,+72.1127,OFF
2020-07-24 13:00:00 PDT,+72.9721,OFF
2020-07-24 14:00:00 PDT,+73.8569,OFF
2020-07-24 15:00:00 PDT,+74.9184,OFF
2020-07-24 16:00:00 PDT,+75.8486,OFF
2020-07-24 16:11:00 PDT,+76.0001,COOL
2020-07-24 16:15:37 PDT,+73.9964,OFF
2020-07-24 16:43:56 PDT,+76.0003,COOL
2020-07-24 16:48:34 PDT,+73.9979,OFF
2020-07-24 17:00:00 PDT,+75.5632,OFF
2020-07-24 17:18:58 PDT,+76,COOL
2020-07-24 17:23:35 PDT,+73.9991,OFF
2020-07-24 17:52:35 PDT,+76.0002,COOL
2020-07-24 17:57:13 PDT,+73.9956,OFF
2020-07-24 18:00:00 PDT,+74.6728,OFF
2020-07-24 18:44:26 PDT,+76,COOL
2020-07-24 18:48:57 PDT,+73.9988,OFF
2020-07-24 19:00:00 PDT,+75.4701,OFF
2020-07-24 20:00:00 PDT,+75.6616,OFF
2020-07-24 21:00:00 PDT,+74.8718,OFF
2020-07-24 22:00:00 PDT,+73.3167,OFF
2020-07-24 23:00:00 PDT,+71.7559,OFF
2020-07-25 00:00:00 PDT,+70.1899,OFF
2020-07-25 00:50:33 PDT,+68.9997,HEAT
2020-07-25 00:53:23 PDT,+71.0045,OFF
2020-07-25 01:00:00 PDT,+69.713,OFF
2020-07-25 01:12:34 PDT,+68.9996,HEAT
2020-07-25 01:15:26 PDT,+71.0041,OFF
2020-07-25 01:33:26 PDT,+68.9995,HEAT
2020-07-25 01:36:19 PDT,+71.0083,OFF
2020-07-25 01:54:02 PDT,+68.9999,HEAT
2020-07-25 01:56:55 PDT,+71.0072,OFF
2020-07-25 02:00:00 PDT,+70.2075,OFF
2020-07-25 02:14:27 PDT,+68.9998,HEAT
2020-07-25 02:17:20 PDT,+71.0058,OFF
2020-07-25 02:34:49 PDT,+68.9997,HEAT
2020-07-25 02:37:42 PDT,+71.0054,OFF
2020-07-25 02:55:10 PDT,+68.9996,HEAT
2020-07-25 02:58:03 PDT,+71.0052,OFF
2020-07-25 03:00:00 PDT,+70.4514,OFF
