t,z
25592.0,0.8816900621608852
25593.0,0.8819977326673015
25594.0,0.8823054031737179
25595.0,0.8826130736801343
25596.0,0.8829207441865506
25597.0,0.883228414692967
25598.0,0.8835360851993833
25599.0,0.8838437557057996
25600.0,0.8841514262122161
25601.0,0.8844590967186324
25602.0,0.8847667672250488
25603.0,0.8850744377314651
25604.0,0.8853821082378814
25605.0,0.8856897787442979
25606.0,0.8859974492507143
25607.0,0.8863051197571306
25608.0,0.8866127902635471
25609.0,0.8869204607699632
25610.0,0.8872281312763798
25611.0,0.887535801782796
25612.0,0.8878434722892126
25613.0,0.8881511427956287
25614.0,0.8884588133020452
25615.0,0.8887664838084615
25616.0,0.8890741543148779
25617.0,0.8893818248212941
25618.0,0.8896894953277107
25619.0,0.8899971658341268
25620.0,0.89
25621.0,0.89
25622.0,0.89
25623.0,0.89
25624.0,0.89
25625.0,0.89
25626.0,0.89
25627.0,0.89
25628.0,0.89
25629.0,0.89
25630.0,0.89
25631.0,0.89
25632.0,0.89
25633.0,0.89
25634.0,0.89
25635.0,0.89
25636.0,0.89
25637.0,0.89
25638.0,0.89
25639.0,0.89
25640.0,0.89
25641.0,0.89
25642.0,0.89
25643.0,0.89
25644.0,0.89
25645.0,0.89
25646.0,0.89
25647.0,0.89
25648.0,0.89
25649.0,0.89
25650.0,0.89
25651.0,0.89
25652.0,0.8901502925458669
25653.0,0.8904579630522832
25654.0,0.8907656335586995
25655.0,0.891073304065116
25656.0,0.8913809745715323
25657.0,0.8916886450779486
25658.0,0.891996315584365
25659.0,0.8923039860907813
25660.0,0.8926116565971978
25661.0,0.8929193271036141
25662.0,0.8932269976100304
25663.0,0.8935346681164468
25664.0,0.8938423386228631
25665.0,0.8941500091292797
25666.0,0.8944576796356959
25667.0,0.8947653501421124
25668.0,0.8950730206485286
25669.0,0.8953806911549451
25670.0,0.8956883616613613
25671.0,0.8959960321677778
25672.0,0.896303702674194
25673.0,0.8966113731806106
25674.0,0.8969190436870267
25675.0,0.8972267141934432
25676.0,0.8975343846998595
25677.0,0.897842055206276
25678.0,0.8981497257126921
25679.0,0.8984573962191087
25680.0,0.8987650667255249
25681.0,0.8990727372319414
25682.0,0.8993804077383576
25683.0,0.8996880782447741
25684.0,0.8999957487511905
25685.0,0.9006068385152137
25686.0,0.9012221795280464
25687.0,0.9018375205408791
25688.0,0.9024528615537118
25689.0,0.9030682025665445
25690.0,0.9036835435793773
25691.0,0.90429888459221
25692.0,0.9049142256050426
25693.0,0.9055295666178754
25694.0,0.9061449076307081
25695.0,0.9067602486435409
25696.0,0.9073755896563735
25697.0,0.9079909306692062
25698.0,0.908606271682039
25699.0,0.9092216126948717
25700.0,0.9098369537077045
25701.0,0.9104522947205371
25702.0,0.9110676357333698
25703.0,0.9116829767462026
25704.0,0.9122983177590352
25705.0,0.912913658771868
25706.0,0.9135289997847007
25707.0,0.9141443407975334
25708.0,0.9147596818103662
25709.0,0.9153750228231988
25710.0,0.9159903638360316
25711.0,0.9166057048488643
25712.0,0.917221045861697
25713.0,0.9178363868745298
25714.0,0.9184517278873626
25715.0,0.9190670689001953
25716.0,0.9196824099130281
25717.0,0.9201488754629304
25718.0,0.9204565459693466
25719.0,0.9207642164757631
25720.0,0.9210718869821793
25721.0,0.9213795574885959
25722.0,0.9216872279950122
25723.0,0.9219948985014286
25724.0,0.9223025690078449
25725.0,0.9226102395142612
25726.0,0.9229179100206777
25727.0,0.923225580527094
25728.0,0.9235332510335104
25729.0,0.9238409215399267
25730.0,0.924148592046343
25731.0,0.9244562625527595
25732.0,0.9247639330591758
25733.0,0.9250716035655921
25734.0,0.9253792740720085
25735.0,0.9256869445784248
25736.0,0.9259946150848413
25737.0,0.9263022855912576
25738.0,0.9266099560976739
25739.0,0.9269176266040903
25740.0,0.9272252971105066
25741.0,0.9275329676169232
25742.0,0.9278406381233394
25743.0,0.928148308629756
25744.0,0.9284559791361721
25745.0,0.9287636496425886
25746.0,0.9290713201490048
25747.0,0.9293789906554213
25748.0,0.9296866611618375
25749.0,0.9299943316682541
25750.0,0.9290939934759891
25751.0,0.92817098195674
25752.0,0.927247970437491
25753.0,0.9263249589182418
25754.0,0.9254019473989927
25755.0,0.9244789358797437
25756.0,0.9235559243604946
25757.0,0.9226329128412456
25758.0,0.9217099013219965
25759.0,0.9207868898027474
25760.0,0.9198638782834984
25761.0,0.9189408667642492
25762.0,0.918017855245
25763.0,0.9170948437257511
25764.0,0.9161718322065019
25765.0,0.915248820687253
25766.0,0.9143258091680038
25767.0,0.9134027976487549
25768.0,0.9124797861295055
25769.0,0.9115567746102565
25770.0,0.9106337630910074
25771.0,0.9097107515717584
25772.0,0.9087877400525093
25773.0,0.9078647285332602
25774.0,0.9069417170140109
25775.0,0.906018705494762
25776.0,0.9050956939755128
25777.0,0.9041726824562639
25778.0,0.9032496709370147
25779.0,0.9023266594177658
25780.0,0.9014036478985166
25781.0,0.9004806363792677
25782.0,0.9002949167599876
25783.0,0.9009102577728203
25784.0,0.9015255987856531
25785.0,0.9021409397984858
25786.0,0.9027562808113185
25787.0,0.9033716218241512
25788.0,0.9039869628369839
25789.0,0.9046023038498167
25790.0,0.9052176448626496
25791.0,0.9058329858754822
25792.0,0.906448326888315
25793.0,0.9070636679011477
25794.0,0.9076790089139803
25795.0,0.9082943499268131
25796.0,0.9089096909396458
25797.0,0.9095250319524786
25798.0,0.9101403729653113
25799.0,0.9107557139781439
25800.0,0.9113710549909767
25801.0,0.9119863960038094
25802.0,0.9126017370166422
25803.0,0.9132170780294748
25804.0,0.9138324190423075
25805.0,0.9144477600551403
25806.0,0.915063101067973
25807.0,0.9156784420808057
25808.0,0.9162937830936386
25809.0,0.9169091241064713
25810.0,0.917524465119304
25811.0,0.9181398061321367
25812.0,0.9187551471449694
25813.0,0.9193704881578022
25814.0,0.9199858291706349
25815.0,0.9203005850917337
25816.0,0.9206082555981501
25817.0,0.9209159261045666
25818.0,0.9212235966109829
25819.0,0.9215312671173994
25820.0,0.9218389376238155
25821.0,0.9221466081302321
25822.0,0.9224542786366483
25823.0,0.9227619491430648
25824.0,0.923069619649481
25825.0,0.9233772901558975
25826.0,0.9236849606623136
25827.0,0.9239926311687302
25828.0,0.9243003016751464
25829.0,0.924607972181563
25830.0,0.9249156426879791
25831.0,0.9252233131943957
25832.0,0.9255309837008119
25833.0,0.9258386542072283
25834.0,0.9261463247136446
25835.0,0.9264539952200611
25836.0,0.9267616657264772
25837.0,0.9270693362328938
25838.0,0.9273770067393101
25839.0,0.9276846772457266
25840.0,0.9279923477521429
25841.0,0.9283000182585592
25842.0,0.9286076887649756
25843.0,0.9289153592713919
25844.0,0.9292230297778084
25845.0,0.9295307002842247
25846.0,0.929838370790641
25847.0,0.9301460412970574
25848.0,0.9304537118034737
25849.0,0.9307613823098901
25850.0,0.9310690528163065
25851.0,0.9313767233227228
25852.0,0.9316843938291391
25853.0,0.9319920643355555
25854.0,0.9322997348419719
25855.0,0.9326074053483883
25856.0,0.9329150758548046
25857.0,0.9332227463612209
25858.0,0.9335304168676373
25859.0,0.9338380873740537
25860.0,0.93414575788047
25861.0,0.9344534283868864
25862.0,0.9347610988933027
25863.0,0.9350687693997191
25864.0,0.9353764399061355
25865.0,0.9356841104125518
25866.0,0.9359917809189682
25867.0,0.9362994514253845
25868.0,0.9366071219318008
25869.0,0.9369147924382173
25870.0,0.9372224629446336
25871.0,0.93753013345105
25872.0,0.9378378039574663
25873.0,0.9381454744638826
25874.0,0.9384531449702991
25875.0,0.9387608154767154
25876.0,0.9390684859831318
25877.0,0.9393761564895481
25878.0,0.9396838269959644
25879.0,0.9399914975023809
25880.0,0.9397008319912027
25881.0,0.9393931614847864
25882.0,0.93908549097837
25883.0,0.9387778204719537
25884.0,0.9384701499655372
25885.0,0.9381624794591209
25886.0,0.9378548089527046
25887.0,0.9375471384462882
25888.0,0.9372394679398719
25889.0,0.9369317974334554
25890.0,0.9366241269270391
25891.0,0.9363164564206228
25892.0,0.9360087859142064
25893.0,0.9357011154077901
25894.0,0.9353934449013737
25895.0,0.9350857743949573
25896.0,0.934778103888541
25897.0,0.9344704333821247
25898.0,0.9341627628757083
25899.0,0.9338550923692918
25900.0,0.9335474218628755
25901.0,0.933239751356459
25902.0,0.9329320808500429
25903.0,0.9326244103436263
25904.0,0.9323167398372101
25905.0,0.9320090693307936
25906.0,0.9317013988243774
25907.0,0.9313937283179609
25908.0,0.9310860578115447
25909.0,0.9307783873051282
25910.0,0.930470716798712
25911.0,0.9301630462922954
25912.0,0.9298553757858793
25913.0,0.9295477052794627
25914.0,0.9292400347730465
25915.0,0.9289323642666301
25916.0,0.9286246937602138
25917.0,0.9283170232537973
25918.0,0.9280093527473812
25919.0,0.9277016822409646
25920.0,0.9273940117345483
25921.0,0.9270863412281318
25922.0,0.9267786707217155
25923.0,0.9264710002152992
25924.0,0.9261633297088828
25925.0,0.9258556592024665
25926.0,0.92554798869605
25927.0,0.9252403181896337
25928.0,0.9249326476832174
25929.0,0.924624977176801
25930.0,0.9243173066703847
25931.0,0.9240096361639683
25932.0,0.9237019656575519
25933.0,0.9233942951511356
25934.0,0.9230866246447192
25935.0,0.9227789541383029
25936.0,0.9224712836318865
25937.0,0.9221636131254701
25938.0,0.9218559426190538
25939.0,0.9215482721126375
25940.0,0.9212406016062211
25941.0,0.9209329310998047
25942.0,0.9206252605933883
25943.0,0.920317590086972
25944.0,0.9200099195805557
25945.0,0.9191067472224178
25946.0,0.9181837357031686
25947.0,0.9172607241839197
25948.0,0.9163377126646705
25949.0,0.9154147011454213
25950.0,0.9144916896261723
25951.0,0.9135686781069232
25952.0,0.9126456665876741
25953.0,0.9117226550684251
25954.0,0.910799643549176
25955.0,0.909876632029927
25956.0,0.9089536205106779
25957.0,0.9080306089914287
25958.0,0.9071075974721797
25959.0,0.9061845859529306
25960.0,0.9052615744336816
25961.0,0.9043385629144325
25962.0,0.9034155513951834
25963.0,0.9024925398759341
25964.0,0.9015695283566852
25965.0,0.900646516837436
25966.0,0.8997235053181871
25967.0,0.8988004937989379
25968.0,0.897877482279689
25969.0,0.8969544707604398
25970.0,0.8960314592411907
25971.0,0.8951084477219415
25972.0,0.8941854362026925
25973.0,0.8932624246834434
25974.0,0.8923394131641944
25975.0,0.8914164016449453
25976.0,0.8904933901256962
25977.0,0.8888543429505257
25978.0,0.8863929788991948
25979.0,0.8839316148478638
25980.0,0.8814702507965329
25981.0,0.8790088867452021
25982.0,0.8765475226938712
25983.0,0.8740861586425401
25984.0,0.8716247945912092
25985.0,0.8691634305398784
25986.0,0.8667020664885475
25987.0,0.8642407024372165
25988.0,0.8617793383858856
25989.0,0.8593179743345548
25990.0,0.8568566102832239
25991.0,0.8543952462318931
25992.0,0.8519338821805622
25993.0,0.8494725181292313
25994.0,0.8470111540779005
25995.0,0.8445497900265696
25996.0,0.8420884259752386
25997.0,0.8396270619239077
25998.0,0.8371656978725769
25999.0,0.834704333821246
26000.0,0.832242969769915
26001.0,0.8297816057185841
26002.0,0.8273202416672533
26003.0,0.8248588776159224
26004.0,0.8223975135645916
26005.0,0.8199361495132604
26006.0,0.8174747854619296
26007.0,0.8150134214105987
26008.0,0.8125520573592679
26009.0,0.8100906933079368
26010.0,0.8097036661570758
26011.0,0.8093959956506594
26012.0,0.8090883251442431
26013.0,0.8087806546378266
26014.0,0.8084729841314104
26015.0,0.8081653136249939
26016.0,0.8078576431185777
26017.0,0.8075499726121611
26018.0,0.807242302105745
26019.0,0.8069346315993284
26020.0,0.8066269610929122
26021.0,0.8063192905864958
26022.0,0.8060116200800795
26023.0,0.805703949573663
26024.0,0.8053962790672469
26025.0,0.8050886085608303
26026.0,0.8047809380544141
26027.0,0.8044732675479975
26028.0,0.8041655970415814
26029.0,0.8038579265351649
26030.0,0.8035502560287486
26031.0,0.8032425855223322
26032.0,0.8029349150159157
26033.0,0.8026272445094994
26034.0,0.8023195740030831
26035.0,0.8020119034966667
26036.0,0.8017042329902504
26037.0,0.801396562483834
26038.0,0.8010888919774176
26039.0,0.8007812214710013
26040.0,0.800473550964585
26041.0,0.8001658804581686
26042.0,0.8015596905307257
26043.0,0.8049440661013056
26044.0,0.8083284416718858
26045.0,0.8117128172424655
26046.0,0.8150971928130456
26047.0,0.8184815683836255
26048.0,0.8218659439542055
26049.0,0.8252503195247856
26050.0,0.8286346950953654
26051.0,0.8320190706659455
26052.0,0.8354034462365254
26053.0,0.8387878218071055
26054.0,0.8421721973776852
26055.0,0.8455565729482654
26056.0,0.8489409485188453
26057.0,0.8523253240894253
26058.0,0.8557096996600052
26059.0,0.8590940752305851
26060.0,0.8624784508011653
26061.0,0.8658628263717452
26062.0,0.8692472019423253
26063.0,0.872631577512905
26064.0,0.8760159530834851
26065.0,0.879400328654065
26066.0,0.8827847042246451
26067.0,0.886169079795225
26068.0,0.8895534553658049
26069.0,0.892937830936385
26070.0,0.8963222065069649
26071.0,0.8997065820775451
26072.0,0.9030909576481247
26073.0,0.9064753332187049
26074.0,0.9098597087892848
26075.0,0.9102949167599877
26076.0,0.9106025872664041
26077.0,0.9109102577728205
26078.0,0.9112179282792369
26079.0,0.9115255987856532
26080.0,0.9118332692920695
26081.0,0.9121409397984859
26082.0,0.9124486103049023
26083.0,0.9127562808113187
26084.0,0.913063951317735
26085.0,0.9133716218241513
26086.0,0.9136792923305677
26087.0,0.9139869628369841
26088.0,0.9142946333434004
26089.0,0.9146023038498168
26090.0,0.9149099743562331
26091.0,0.9152176448626494
26092.0,0.9155253153690659
26093.0,0.9158329858754822
26094.0,0.9161406563818986
26095.0,0.9164483268883149
26096.0,0.9167559973947312
26097.0,0.9170636679011477
26098.0,0.917371338407564
26099.0,0.9176790089139804
26100.0,0.9179866794203967
26101.0,0.918294349926813
26102.0,0.9186020204332295
26103.0,0.9189096909396458
26104.0,0.9192173614460621
26105.0,0.9195250319524785
26106.0,0.9198327024588948
26107.0,0.9201403729653113
26108.0,0.9204480434717276
26109.0,0.9207557139781439
26110.0,0.9210633844845603
26111.0,0.9213710549909766
26112.0,0.921678725497393
26113.0,0.9219863960038094
26114.0,0.9222940665102259
26115.0,0.922601737016642
26116.0,0.9229094075230586
26117.0,0.9232170780294748
26118.0,0.9235247485358913
26119.0,0.9238324190423075
26120.0,0.9241400895487241
26121.0,0.9244477600551402
26122.0,0.9247554305615567
26123.0,0.925063101067973
26124.0,0.9253707715743895
26125.0,0.9256784420808056
26126.0,0.9259861125872222
26127.0,0.9262937830936384
26128.0,0.9266014536000549
26129.0,0.9269091241064713
26130.0,0.9272167946128876
26131.0,0.927524465119304
26132.0,0.9278321356257203
26133.0,0.9281398061321366
26134.0,0.9284474766385531
26135.0,0.9287551471449694
26136.0,0.9290628176513858
26137.0,0.9293704881578021
26138.0,0.9296781586642184
26139.0,0.9299858291706349
26140.0,0.9294130006458975
26141.0,0.9287976596330647
26142.0,0.928182318620232
26143.0,0.9275669776073994
26144.0,0.9269516365945666
26145.0,0.9263362955817339
26146.0,0.9257209545689011
26147.0,0.9251056135560685
26148.0,0.9244902725432358
26149.0,0.923874931530403
26150.0,0.9232595905175703
26151.0,0.9226442495047376
26152.0,0.9220289084919049
26153.0,0.9214135674790722
26154.0,0.9207982264662394
26155.0,0.9201828854534068
26156.0,0.919567544440574
26157.0,0.9189522034277413
26158.0,0.9183368624149086
26159.0,0.9177215214020759
26160.0,0.9171061803892432
26161.0,0.9164908393764104
26162.0,0.9158754983635777
26163.0,0.9152601573507451
26164.0,0.9146448163379123
26165.0,0.9140294753250796
26166.0,0.9134141343122468
26167.0,0.9127987932994142
26168.0,0.9121834522865815
26169.0,0.9115681112737487
26170.0,0.910952770260916
26171.0,0.9103374292480833
26172.0,0.9088883529410022
26173.0,0.9064269888896712
26174.0,0.9039656248383403
26175.0,0.9015042607870095
26176.0,0.8990428967356786
26177.0,0.8965815326843476
26178.0,0.8941201686330167
26179.0,0.8916588045816859
26180.0,0.889197440530355
26181.0,0.886736076479024
26182.0,0.8842747124276931
26183.0,0.8818133483763623
26184.0,0.8793519843250314
26185.0,0.8768906202737003
26186.0,0.8744292562223694
26187.0,0.8719678921710386
26188.0,0.8695065281197077
26189.0,0.867045164068377
26190.0,0.864583800017046
26191.0,0.8621224359657151
26192.0,0.8596610719143843
26193.0,0.8571997078630533
26194.0,0.8547383438117224
26195.0,0.8522769797603915
26196.0,0.8498156157090605
26197.0,0.8473542516577297
26198.0,0.8448928876063988
26199.0,0.8424315235550679
26200.0,0.8399701595037371
26201.0,0.8375087954524061
26202.0,0.8350474314010752
26203.0,0.8325860673497443
26204.0,0.8301247032984133
26205.0,0.8218216873647888
26206.0,0.8132069131851306
26207.0,0.8045921390054727
26208.0,0.7959773648258145
26209.0,0.7873625906461564
26210.0,0.7787478164664983
26211.0,0.7701330422868402
26212.0,0.761518268107182
26213.0,0.7529034939275239
26214.0,0.7442887197478659
26215.0,0.7356739455682078
26216.0,0.7270591713885496
26217.0,0.7184443972088916
26218.0,0.7098296230292334
26219.0,0.7012148488495752
26220.0,0.6926000746699171
26221.0,0.6839853004902591
26222.0,0.6753705263106009
26223.0,0.6667557521309428
26224.0,0.6581409779512848
26225.0,0.6495262037716266
26226.0,0.6409114295919685
26227.0,0.6322966554123104
26228.0,0.6236818812326523
26229.0,0.615067107052994
26230.0,0.6064523328733361
26231.0,0.5978375586936779
26232.0,0.5892227845140198
26233.0,0.5806080103343617
26234.0,0.5719932361547035
26235.0,0.5633784619750455
26236.0,0.5547636877953874
26237.0,0.5451861420196616
26238.0,0.534417674295089
26239.0,0.5236492065705163
26240.0,0.5128807388459438
26241.0,0.5021122711213711
26242.0,0.4913438033967984
26243.0,0.4805753356722258
26244.0,0.4698068679476532
26245.0,0.4590384002230805
26246.0,0.4482699324985079
26247.0,0.4375014647739352
26248.0,0.4267329970493625
26249.0,0.41596452932479
26250.0,0.4051960616002173
26251.0,0.39442759387564463
26252.0,0.38365912615107206
26253.0,0.3728906584264994
26254.0,0.36212219070192675
26255.0,0.3513537229773541
26256.0,0.3405852552527815
26257.0,0.32981678752820887
26258.0,0.3190483198036362
26259.0,0.30827985207906355
26260.0,0.2975113843544909
26261.0,0.2867429166299183
26262.0,0.2759744489053456
26263.0,0.26520598118077304
26264.0,0.25443751345620036
26265.0,0.24366904573162773
26266.0,0.23290057800705508
26267.0,0.22213211028248248
26268.0,0.2113636425579098
26269.0,0.20059517483333714
26270.0,0.21453327555890783
26271.0,0.22991680087972594
26272.0,0.24530032620054407
26273.0,0.2606838515213622
26274.0,0.27606737684218025
26275.0,0.29145090216299835
26276.0,0.3068344274838165
26277.0,0.3222179528046346
26278.0,0.3376014781254527
26279.0,0.3529850034462708
26280.0,0.3683685287670889
26281.0,0.383752054087907
26282.0,0.39913557940872507
26283.0,0.41451910472954323
26284.0,0.42990263005036133
26285.0,0.44528615537117944
26286.0,0.46066968069199754
26287.0,0.47605320601281564
26288.0,0.49143673133363375
26289.0,0.506820256654452
26290.0,0.52220378197527
26291.0,0.5375873072960881
26292.0,0.5529708326169062
26293.0,0.5683543579377244
26294.0,0.5837378832585424
26295.0,0.5991214085793606
26296.0,0.6145049339001786
26297.0,0.6298884592209968
26298.0,0.6452719845418149
26299.0,0.660655509862633
26300.0,0.6760390351834511
26301.0,0.6914225605042691
26302.0,0.7029946777630384
26303.0,0.7097634289041983
26304.0,0.7165321800453583
26305.0,0.7233009311865182
26306.0,0.730069682327678
26307.0,0.736838433468838
26308.0,0.743607184609998
26309.0,0.7503759357511578
26310.0,0.7571446868923177
26311.0,0.7639134380334777
26312.0,0.7706821891746375
26313.0,0.7774509403157975
26314.0,0.7842196914569575
26315.0,0.7909884425981173
26316.0,0.7977571937392772
26317.0,0.8045259448804372
26318.0,0.8112946960215972
26319.0,0.818063447162757
26320.0,0.8248321983039169
26321.0,0.8316009494450769
26322.0,0.8383697005862368
26323.0,0.8451384517273969
26324.0,0.8519072028685567
26325.0,0.8586759540097166
26326.0,0.8654447051508765
26327.0,0.8722134562920363
26328.0,0.8789822074331962
26329.0,0.8857509585743563
26330.0,0.8925197097155161
26331.0,0.899288460856676
26332.0,0.9060572119978361
26333.0,0.9128259631389959
26334.0,0.9195947142801557
26335.0,0.9185537578587919
26336.0,0.9170154053267101
26337.0,0.9154770527946281
26338.0,0.9139387002625465
26339.0,0.9124003477304645
26340.0,0.9108619951983827
26341.0,0.909323642666301
26342.0,0.9077852901342192
26343.0,0.9062469376021373
26344.0,0.9047085850700556
26345.0,0.9031702325379737
26346.0,0.9016318800058919
26347.0,0.9000935274738101
26348.0,0.8985551749417283
26349.0,0.8970168224096465
26350.0,0.8954784698775647
26351.0,0.893940117345483
26352.0,0.8924017648134012
26353.0,0.8908634122813194
26354.0,0.8893250597492374
26355.0,0.8877867072171558
26356.0,0.8862483546850738
26357.0,0.884710002152992
26358.0,0.8831716496209102
26359.0,0.8816332970888284
26360.0,0.8800949445567465
26361.0,0.8785565920246649
26362.0,0.877018239492583
26363.0,0.8754798869605012
26364.0,0.8739415344284194
26365.0,0.8724031818963376
26366.0,0.8708648293642558
26367.0,0.8701347046335652
26368.0,0.8704423751399816
26369.0,0.8707500456463979
26370.0,0.8710577161528142
26371.0,0.8713653866592306
26372.0,0.871673057165647
26373.0,0.8719807276720634
26374.0,0.8722883981784797
26375.0,0.872596068684896
26376.0,0.8729037391913124
26377.0,0.8732114096977288
26378.0,0.8735190802041451
26379.0,0.8738267507105615
26380.0,0.8741344212169778
26381.0,0.8744420917233942
26382.0,0.8747497622298107
26383.0,0.8750574327362269
26384.0,0.8753651032426435
26385.0,0.8756727737490596
26386.0,0.8759804442554762
26387.0,0.8762881147618924
26388.0,0.8765957852683088
26389.0,0.8769034557747251
26390.0,0.8772111262811416
26391.0,0.8775187967875577
26392.0,0.8778264672939743
26393.0,0.8781341378003905
26394.0,0.8784418083068071
26395.0,0.8787494788132232
26396.0,0.8790571493196397
26397.0,0.879364819826056
26398.0,0.8796724903324724
26399.0,0.8799801608388886
26400.0,0.8811513253812204
26401.0,0.8823820074068859
26402.0,0.8836126894325513
26403.0,0.8848433714582168
26404.0,0.8860740534838822
26405.0,0.8873047355095476
26406.0,0.888535417535213
26407.0,0.8897660995608787
26408.0,0.890996781586544
26409.0,0.8922274636122095
26410.0,0.893458145637875
26411.0,0.8946888276635404
26412.0,0.8959195096892059
26413.0,0.8971501917148712
26414.0,0.8983808737405367
26415.0,0.8996115557662021
26416.0,0.9008422377918676
26417.0,0.9020729198175331
26418.0,0.9033036018431986
26419.0,0.904534283868864
26420.0,0.9057649658945295
26421.0,0.9069956479201948
26422.0,0.9082263299458603
26423.0,0.9094570119715257
26424.0,0.9106876939971912
26425.0,0.9119183760228566
26426.0,0.913149058048522
26427.0,0.9143797400741877
26428.0,0.9156104220998531
26429.0,0.9168411041255184
26430.0,0.9180717861511839
26431.0,0.9193024681768494
26432.0,0.9202665751012574
26433.0,0.9208819161140902
26434.0,0.9214972571269229
26435.0,0.9221125981397555
26436.0,0.9227279391525883
26437.0,0.923343280165421
26438.0,0.9239586211782538
26439.0,0.9245739621910865
26440.0,0.9251893032039191
26441.0,0.9258046442167519
26442.0,0.9264199852295846
26443.0,0.9270353262424174
26444.0,0.92765066725525
26445.0,0.9282660082680827
26446.0,0.9288813492809155
26447.0,0.9294966902937482
26448.0,0.9301120313065809
26449.0,0.9307273723194136
26450.0,0.9313427133322463
26451.0,0.9319580543450791
26452.0,0.9325733953579117
26453.0,0.9331887363707446
26454.0,0.9338040773835774
26455.0,0.9344194183964101
26456.0,0.9350347594092427
26457.0,0.9356501004220755
26458.0,0.9362654414349082
26459.0,0.936880782447741
26460.0,0.9374961234605736
26461.0,0.9381114644734063
26462.0,0.9387268054862391
26463.0,0.9393421464990718
26464.0,0.9399574875119046
26465.0,0.9411456570494744
26466.0,0.9423763390751398
26467.0,0.9436070211008054
26468.0,0.9448377031264709
26469.0,0.9460683851521363
26470.0,0.9472990671778018
26471.0,0.9485297492034672
26472.0,0.9497604312291326
26473.0,0.950991113254798
26474.0,0.9522217952804635
26475.0,0.9534524773061289
26476.0,0.9546831593317944
26477.0,0.9559138413574597
26478.0,0.9571445233831252
26479.0,0.9583752054087906
26480.0,0.9596058874344561
26481.0,0.9608365694601215
26482.0,0.9620672514857869
26483.0,0.9632979335114525
26484.0,0.964528615537118
26485.0,0.9657592975627833
26486.0,0.9669899795884488
26487.0,0.9682206616141142
26488.0,0.9694513436397797
26489.0,0.9706820256654451
26490.0,0.9719127076911105
26491.0,0.9731433897167762
26492.0,0.9743740717424416
26493.0,0.975604753768107
26494.0,0.9768354357937724
26495.0,0.9780661178194379
26496.0,0.9792967998451033
26497.0,0.9796043885969234
26498.0,0.9786813770776742
26499.0,0.9777583655584253
26500.0,0.9768353540391761
26501.0,0.975912342519927
26502.0,0.974989331000678
26503.0,0.9740663194814289
26504.0,0.9731433079621798
26505.0,0.9722202964429307
26506.0,0.9712972849236816
26507.0,0.9703742734044326
26508.0,0.9694512618851835
26509.0,0.9685282503659345
26510.0,0.9676052388466854
26511.0,0.9666822273274362
26512.0,0.9657592158081872
26513.0,0.9648362042889381
26514.0,0.9639131927696891
26515.0,0.9629901812504398
26516.0,0.9620671697311909
26517.0,0.9611441582119417
26518.0,0.9602211466926928
26519.0,0.9592981351734435
26520.0,0.9583751236541946
26521.0,0.9574521121349454
26522.0,0.9565291006156963
26523.0,0.9556060890964473
26524.0,0.9546830775771982
26525.0,0.953760066057949
26526.0,0.9528370545387
26527.0,0.9519140430194509
26528.0,0.9509910315002019
26529.0,0.9500680199809526
26530.0,0.9497150028205679
26531.0,0.9494073323141515
26532.0,0.9490996618077352
26533.0,0.9487919913013189
26534.0,0.9484843207949025
26535.0,0.9481766502884861
26536.0,0.9478689797820696
26537.0,0.9475613092756534
26538.0,0.9472536387692368
26539.0,0.9469459682628207
26540.0,0.9466382977564042
26541.0,0.946330627249988
26542.0,0.9460229567435714
26543.0,0.9457152862371553
26544.0,0.9454076157307387
26545.0,0.9450999452243225
26546.0,0.944792274717906
26547.0,0.9444846042114898
26548.0,0.9441769337050733
26549.0,0.9438692631986572
26550.0,0.9435615926922406
26551.0,0.9432539221858244
26552.0,0.9429462516794078
26553.0,0.9426385811729917
26554.0,0.9423309106665752
26555.0,0.9420232401601588
26556.0,0.9417155696537425
26557.0,0.941407899147326
26558.0,0.9411002286409097
26559.0,0.9407925581344934
26560.0,0.940484887628077
26561.0,0.9401772171216607
26562.0,0.939608639845733
26563.0,0.938685628326484
26564.0,0.9377626168072348
26565.0,0.9368396052879857
26566.0,0.9359165937687367
26567.0,0.9349935822494876
26568.0,0.9340705707302386
26569.0,0.9331475592109892
26570.0,0.9322245476917403
26571.0,0.9313015361724911
26572.0,0.9303785246532422
26573.0,0.929455513133993
26574.0,0.9285325016147441
26575.0,0.9276094900954949
26576.0,0.9266864785762458
26577.0,0.9257634670569967
26578.0,0.9248404555377476
26579.0,0.9239174440184985
26580.0,0.9229944324992495
26581.0,0.9220714209800004
26582.0,0.9211484094607514
26583.0,0.9202253979415023
26584.0,0.9193023864222531
26585.0,0.9183793749030041
26586.0,0.917456363383755
26587.0,0.916533351864506
26588.0,0.9156103403452569
26589.0,0.9146873288260078
26590.0,0.9137643173067586
26591.0,0.9128413057875097
26592.0,0.9119182942682604
26593.0,0.9109952827490115
26594.0,0.9100722712297623
26595.0,0.9099999999999999
26596.0,0.9099999999999999
26597.0,0.9099999999999999
26598.0,0.9099999999999999
26599.0,0.9099999999999999
26600.0,0.9099999999999999
26601.0,0.9099999999999999
26602.0,0.9099999999999999
26603.0,0.9099999999999999
26604.0,0.9099999999999999
26605.0,0.9099999999999999
26606.0,0.9099999999999999
26607.0,0.9099999999999999
26608.0,0.9099999999999999
26609.0,0.9099999999999999
