DB_SiteID,PK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,N Floors,In MF Complex?,Qty Buildings in Complex,Qty Studio Units,Qty One-Bedroom Units,Qty Two-Bedroom Units,Qty Three-Bedroom Units,Qty Four-Bedroom Units,Total Units in Building,Limited to 55 or Older?,Limited to Low Income?,Conditioned Area,Construction,Framing Type,Foundation Type,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Total Wall Area,Total Wall U-Value,Wall UA,Total Floor Area,Total Floor U-Value,Floor UA,Whole House UA,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Strata Territory,Strata Population Estimate,Area of Conditioned Common Space,Total Residential Floor Area,Total Non-Residential Floor Area,Total Conditioned Area,Total Window Area,Unit Window UA,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Annual Residential Electric Usage (kWh),Annual Residential Gas Usage (Therms),Annual Building Electric Usage (kWh),Annual Building Gas Usage (Therms),Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Residential Electric Usage (kBtu),Annual Residential Gas Usage (kBtu),Annual Building Electric Usage (kBtu),Annual Building Gas Usage (kBtu),Central Building Heat,Common Area Primary Heating System,Common Area Primary Heating Fuel,Common Area Primary Cooling System
BLDG_00211,BLDG_0D374796-B12F-2442-8475-C7BBE04B626A,Western Montana,"Lake, MT",Mission Valley Power,,Y,RONAN,MT,59864,1975,42914,2,1,1.5,No,1,0,15,6,0,0,21,Yes,Yes,,Frame,Wood,"> 90% Conditioned Basement ",10450,3.740924917059657E-2,390.92665383273413,8085,0.11406659519049279,922.22842211513421,10450,Exclude,Exclude,Exclude,N/A,N/A,BPA,528.925423728814,1360,15260,0,16620,1257.08333333333,22.7472222222222,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00212,BLDG_555153A3-2C0F-FF46-A472-6EDD735E08E4,Western Montana,"Flathead, MT",Flathead Electric Cooperative,NorthWestern Energy,Y,KALISPELL,MT,59901,1975,42902,3,1,1.5,Yes,3,0,0,8,0,0,8,No,No,,Solid masonry,Masonry,"> 90% Slab ",3468,3.7409249170596563E-2,129.73527612362889,4352,0.34071009635525767,1482.7703393380814,3468,5.7254901960784317E-2,198.56,2487.6008154617102,27672.523409783651,2891.7772570804882,BPA,528.925423728814,80,6856,0,6936,583.22,84.5669,Furnace,Natural Gas,N/A,3459.0654262229564,361.47215713506102,N/A,N/A,94418.649874181821,289177.72570804879,11802.331234272728,36147.215713506099,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00213,BLDG_7756E901-FA29-4F19-8728-2A695EC41A31,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,KALISPELL,MT,59901,1973,42998,3,1,2,Yes,3,0,0,8,0,0,8,No,No,,Frame,Wood,"> 90% Crawlspace ",3724,3.740924917059657E-2,139.31204391130163,4352,9.5238095238095205E-2,414.47619047619031,3724,0.22999999999999998,856.52,2160.2225399430472,66132.719645139165,N/A,BPA,528.925423728814,508,6940,0,7448,771.788194444444,93.7392881944444,Electric Baseboard,Electric,N/A,7773.7046544151499,N/A,3943.0824098179614,N/A,225644.83942921483,N/A,26523.88028086449,N/A,13453.797182298884,N/A,N/A,Electric Baseboard,Electric,N/A
BLDG_00214,BLDG_42BAD7A5-51C6-0A43-A5EC-537BD79854A7,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,KALISPELL,MT,59901,1986,42903,3,1,2,No,1,0,40,0,0,0,40,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",14775,3.740924917059657E-2,552.72165649556428,12800,9.5238095238095205E-2,1219.0476190476186,14775,3.873570219966159E-2,572.31999999999994,3090.1221644320717,322159.68458609114,N/A,BPA,528.925423728814,6248,22352,0,28600,1963.24444444444,18.6508222222222,Electric Baseboard,Electric,N/A,5565.5775930411382,N/A,99536.580864445612,N/A,1099208.8438077429,N/A,18989.750747456364,N/A,339618.81390948844,N/A,N/A,N/A,N/A,N/A
BLDG_00215,BLDG_7B9C34BC-83D5-E043-AA10-708A53478CAE,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,KALISPELL,MT,59901,2002,42913,3,1,3,No,1,0,6,6,0,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",3192.5,3.740924917059657E-2,119.42902797712955,8496,5.3319114902692602E-2,452.99920021327637,3192.5,8.0945967110415046E-2,258.42,1155.1148948570726,95438.16744078559,N/A,BPA,528.925423728814,0,9577.5,0,9577.5,853.333333333333,27.0222222222222,Electric Baseboard,Electric,Packaged AC,7812.2412855874636,N/A,1691.272013736032,N/A,325635.02730796044,N/A,26655.367266424426,N/A,5770.6201108673413,N/A,N/A,N/A,N/A,N/A
BLDG_00536,BLDG_8BEAC01C-B3FE-1C48-AED7-708C9DDB919B,Western Oregon,"Jackson, OR",City of Ashland,,Y,ASHLAND,OR,97520,1967,42858,1,3,2,Yes,4,Unknown,Unknown,Unknown,Unknown,Unknown,8,Unknown,Unknown,,Frame over concrete slab,Wood,"> 90% Slab ",3968,6.5703413177882697E-2,260.71114348983855,4928,8.3787180561374103E-2,412.90322580645159,3968,Exclude,Exclude,Exclude,69889.583847279413,N/A,BPA,2790.9630738523,0,7808,0,7808,872.728888888889,76.3637777777778,Electric Baseboard,Electric,N/A,8736.1979809099266,N/A,N/A,N/A,238463.26008691735,N/A,29807.907510864668,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00276,BLDG_0836EDB2-B113-144A-A804-9C3915EF5F7D,Puget Sound,"King, WA",Puget Sound Energy,,N,BELLEVUE,WA,98007,1978,42782,1,1,3,Yes,10,0,30,0,0,0,30,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",7148,8.3787180561374117E-2,598.91076665270214,8865,8.3787180561374103E-2,742.77335567658145,7058,4.0750920940776425E-2,287.62,2493.1707889959498,249245.85817530967,N/A,PSE - King County,4650.536998,2826,18348,0,21174,2273.33333333333,28.7955555555556,Electric Baseboard,Electric,N/A,7303.3667425446365,N/A,30144.855898970556,N/A,850426.86809415661,N/A,24919.087325562301,N/A,102854.24832728754,N/A,N/A,N/A,N/A,N/A
BLDG_00121,BLDG_11413FC6-8EE4-4979-B6A3-033295625FC1,Eastern Washington,"Spokane, WA",Modern Electric Water Company,,Y,SPOKANE VALLEY,WA,99206,1990,42887,2,2,3,No,1,0,0,12,12,0,24,No,No,,Frame,Wood,"> 90% Conditioned Basement ",7772,2.52844500632111E-2,196.51074589127666,14732,Exclude,Exclude,7772,Exclude,Exclude,Exclude,N/A,N/A,BPA,1747.28211284514,0,23316,0,23316,2304,36.48,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00220,BLDG_2CD3FA23-4F8E-844F-8221-D7FB58609EF7,Western Montana,"Flathead, MT",Flathead Electric Cooperative,NorthWestern Energy,Y,WHITEFISH,MT,59937,2005,42902,3,1,3,Yes,14,0,5,6,1,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",10075,2.8732329617285349E-2,289.4782208941499,13920,Exclude,Exclude,10075,Exclude,Exclude,Exclude,57079.162912644955,6023.1624761312705,BPA,528.925423728814,0,15600,0,15600,1135.34166666667,35.9524861111111,Boiler,Natural Gas,Central AC,4756.5969093870799,501.93020634427251,N/A,N/A,194754.10385794457,602316.24761312711,16229.508654828716,50193.020634427252,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00221,BLDG_3EF16B19-DD92-C44C-AAAA-171D932D4C72,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,KALISPELL,MT,59901,2010,42976,3,1,2,No,1,0,22,1,0,0,23,Yes,Yes,,Frame over concrete slab,Wood,"> 90% Slab ",10110,2.21238938053097E-2,223.67256637168106,8192,Exclude,Exclude,10110,Exclude,Exclude,Exclude,114774.56235078003,N/A,BPA,528.925423728814,5539,14681,0,20220,1162.77777777778,19.2111111111111,Boiler,Natural Gas,Packaged AC,2044.511722403797,N/A,67750.792735492694,N/A,391610.80674086144,N/A,6975.8739968417549,N/A,231165.70481350107,N/A,Yes,Boiler,Natural Gas,Packaged AC
BLDG_00222,BLDG_4AF8115A-3517-6E44-8C10-19D088DDB1F6,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,WHITEFISH,MT,59937,1976,42975,3,1,2,Yes,3,0,12,0,0,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",3400,3.740924917059657E-2,127.19144718002833,4074,Exclude,Exclude,3400,5.7541176470588234E-2,195.64,Exclude,75175.579247234273,N/A,BPA,528.925423728814,0,6800,0,6800,493.333333333333,15.6222222222222,Electric Baseboard,Electric,Packaged AC,6264.6316039361891,N/A,N/A,N/A,256499.07639156334,N/A,21374.923032630275,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00140,BLDG_ABAC41EE-340A-4090-A53A-78B6DCDE71BA,Eastern Washington,"Benton, WA",Benton PUD,,Y,KENNEWICK,WA,99336,1996,42901,1,3,2,Yes,20,2,1,8,1,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4024,2.52844500632111E-2,101.74462705436146,9563,0.11225738333947416,1073.5173568753914,4024,7.5104373757455267E-2,302.21999999999997,1983.9903172630861,N/A,N/A,BPA,1747.28211284514,0,8048,0,8048,1332.91666666667,42.2090277777778,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00226,BLDG_32FD7A32-CB48-4E35-B027-E285F6419B19,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,BIGFORK,MT,59911,1995,42986,3,1,2,Yes,4,0,4,0,0,0,4,No,Yes,,Frame,Wood,"> 90% Crawlspace ",3072,2.52844500632111E-2,77.673830594184494,3763,5.3319114902692609E-2,200.63982937883227,3072,2.9325513196480898E-2,90.08797653958932,426.24608095705054,38610.025380718747,N/A,BPA,528.925423728814,480,2592,0,3072,152.222222222222,14.4611111111111,Electric Baseboard,Electric,N/A,6053.6694279998146,N/A,14395.347668719487,N/A,131737.40659901235,N/A,20655.120088335367,N/A,49116.926245670889,N/A,N/A,Electric Baseboard,Electric,N/A
BLDG_00227,BLDG_7E0F7C24-3E2E-4131-94EC-537B32C9B2FB,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,KALISPELL,MT,59901,1970,42986,3,1,4,Yes,5,Unknown,Unknown,Unknown,Unknown,Unknown,28,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,319063.09785703605,N/A,BPA,528.925423728814,0,38962,0,38962,3446.91666666667,86.1729166666667,Electric Baseboard,Electric,N/A,10733.925472688396,N/A,18513.184621760956,N/A,1088643.2898882069,N/A,36624.153712812804,N/A,63166.985929448383,N/A,N/A,N/A,N/A,N/A
BLDG_00228,BLDG_7B7B931E-EB8B-214D-8EFF-FDFCD075EDF5,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,COLUMBIA FALLS,MT,59912,2016,42976,3,1,2,Yes,4,0,0,0,8,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4128,Exclude,Exclude,4352,6.0606060606060608E-2,263.75757575757575,4128,Exclude,Exclude,Exclude,88506.495917607172,N/A,BPA,528.925423728814,480,7776,0,8256,802.5,38.11875,Electric Baseboard,Electric,N/A,11063.311989700896,N/A,N/A,N/A,301984.16407087567,N/A,37748.020508859459,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00229,BLDG_8576A84D-06DD-1743-AF31-5BA207203180,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,WHITEFISH,MT,59937,2004,42975,3,1,1,Yes,17,0,2,4,0,0,6,Yes,No,,Frame over concrete slab,Wood,"> 90% Slab ",4896,3.740924917059657E-2,183.15568393924082,3184,5.3319114902692602E-2,169.76806185017324,4896,5.934232026143791E-2,290.54000000000002,764.16124578941412,57532.827191518707,N/A,BPA,528.925423728814,0,4896,0,4896,317.625,20.11625,Zonal Heat,Electric,Packaged AC,9588.8045319197845,N/A,N/A,N/A,196302.00637746183,N/A,32717.001062910305,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00131,BLDG_5AEE1148-BE27-BA40-A53A-DC995496489F,Eastern Washington,"Franklin, WA",Franklin PUD,,Y,PASCO,WA,99301,2006,42901,1,3,3,Yes,19,0,0,0,12,12,24,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",9516,2.52844500632111E-2,240.60682680151683,18192,7.0820405438338202E-2,1288.3648157342486,9516,5.8148381672971837E-2,553.34,2717.3549758690988,337655.6101837958,N/A,BPA,1747.28211284514,0,27564,0,27564,1671.16666666667,26.4601388888889,Furnace,Electric,N/A,14068.983757658158,N/A,N/A,N/A,1152080.9419471112,N/A,48003.372581129632,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00231,BLDG_629B240A-D944-6149-85C3-E15F6EF5CF47,Western Montana,"Flathead, MT",Flathead Electric Cooperative,Northwestern Energy,Y,WHITEFISH,MT,59937,2010,42977,3,1,2,Yes,45,0,3,8,1,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",10075,3.740924917059657E-2,376.89818539376046,9280,Exclude,Exclude,10075,Exclude,Exclude,Exclude,64775.437856021148,6160.2369684519963,BPA,528.925423728814,0,10075,0,10075,1022.08333333333,32.3659722222222,Boiler,Natural Gas,Central AC,5397.9531546684293,513.35308070433302,N/A,N/A,221013.79396474414,616023.69684519968,18417.816163728679,51335.308070433304,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00241,BLDG_4D5D6F47-7764-5248-9272-EB1B71F74C4D,Western Montana,"Missoula, MT",Northwestern Energy,,N,MISSOULA,MT,59802,1977,42572,3,1,2,No,1,0,18,0,0,0,18,No,No,,Frame,Wood,"> 90% Conditioned Basement ",4296,3.740924917059657E-2,160.71013443688287,10320,0.19568657264891365,2019.4854297367888,4152,0.104,431.80799999999999,2833.4015391736716,N/A,N/A,Non-BPA,1844.09420289855,0,8304,0,8304,582.62625,12.2998875,Packaged HP,N/A,Packaged HP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00445,BLDG_127BBA4D-15A1-5344-AFCC-804607BC6458,Puget Sound,"Pierce, WA",Puget Sound Energy,Puget Sound Energy,N,PUYALLUP,WA,98371,2006,42633,1,1,4,No,1,Unknown,Unknown,Unknown,Unknown,Unknown,16,Unknown,Unknown,,Frame,Wood,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,154266.98808413043,4544.7456558034983,PSE - Non-King County,3652.769231,3560,18399,3120,25079,4030.18888888889,95.7169861111111,Furnace,Natural Gas,N/A,8528.4049324268253,257.2200973421584,17812.509165301217,429.22409832896403,526358.96334305301,454474.56558034982,29098.917629440326,25722.009734215841,60776.281272007749,42922.409832896403,N/A,N/A,N/A,N/A
BLDG_00491,BLDG_1B6E721E-3D43-F041-BFD9-73BCC74E9E89,Puget Sound,"King, WA",Puget Sound Energy,,N,BELLEVUE,WA,98007,Unknown,42623,1,1,3,Yes,9,0,0,18,0,0,18,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",6204,4.4644995224437614E-2,276.97755037241097,13776,8.3787180561374103E-2,1154.2521994134897,6204,6.7540296582849768E-2,419.02,3519.3997497859009,254131.75516214303,N/A,PSE - King County,4650.536998,0,18612,0,18612,2384.5,92.7305555555556,Electric Baseboard,Electric,N/A,13691.502421472207,N/A,7684.7115756433159,N/A,867097.54861323198,N/A,46715.406262063167,N/A,26220.235896094993,N/A,N/A,N/A,N/A,N/A
BLDG_00236,BLDG_8DB9CDAF-799C-4C5B-BE56-81CF2D2BC9D3,Western Montana,"Missoula, MT",Northwestern Energy,,N,MISSOULA,MT,59803,1980,42613,3,1,1.5,Yes,3,0,4,0,0,0,4,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",1035,3.740924917059657E-2,38.718572891567447,2128.5,Exclude,Exclude,1035,0.104,107.64,Exclude,N/A,N/A,Non-BPA,1844.09420289855,0,2070,0,2070,215.361111111111,37.6881944444444,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00237,BLDG_AFC7CD94-0C0C-464E-AF89-36196BF184A4,Western Montana,"Missoula, MT",Northwestern Energy,Northwestern Energy,N,MISSOULA,MT,59801,1974,42572,3,1,2,No,1,0,9,0,0,0,9,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4551,3.740924917059657E-2,170.24949297538498,7352.5,8.9471615733717771E-2,657.84005468215992,4551,7.0417490661393106E-2,320.47000000000003,2015.875422657545,N/A,N/A,Non-BPA,1844.09420289855,250,4300,0,4550,1303.63875,96.3684305555556,Boiler,Unknown,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A
BLDG_00230,BLDG_2A77A0A0-5177-4346-A53C-DCCA6ED45AFF,Western Montana,"Flathead, MT",Flathead Electric Cooperative,Northwestern Energy,Y,KALISPELL,MT,59901,2008,42998,3,1,2,Yes,6,0,0,4,4,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",6221,3.740924917059657E-2,232.72293909028127,6517,Exclude,Exclude,6221,Exclude,Exclude,Exclude,84867.33786294848,2808.5059772130799,BPA,528.925423728814,0,12012,0,12012,934.361111111111,44.3821527777778,Furnace,Electric,Central AC,10608.41723286856,351.06324715163498,N/A,N/A,289567.35678838019,280850.597721308,36195.919598547523,35106.324715163501,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00427,BLDG_68C13530-9E52-4C34-90F3-7D9EEA375EF9,Western Oregon,"Marion, OR",Portland General Electric,,N,SALEM,OR,97301,1970,42516,1,1,2,No,1,0,9,8,0,0,17,No,No,,Frame,Wood,"> 90% Crawlspace ",6380,6.5703413177882697E-2,419.18777607489159,10822,0.11072978934581434,1198.3177803004028,6275,Exclude,Exclude,Exclude,134662.20213453789,N/A,Non-BPA,12217.3070683662,0,12495,0,12495,632.541666666667,14.1391666666667,Unknown,Unknown,Unknown,7921.3060079139941,N/A,N/A,N/A,459467.43368304329,N/A,27027.496099002547,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00093,BLDG_F4640387-2458-2044-9F30-E40B1B21AFCF,Idaho,"Ada, ID",Idaho Power Co,,N,BOISE,ID,83706,1970,42532,1,3,2,Yes,26,0,0,8,0,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4040,7.1583057166572442E-2,289.19555095295266,5440,5.3319114902692602E-2,290.05598507064775,4040,6.1435643564356435E-2,248.2,1260.8230175050821,83235.504094789241,N/A,Non-BPA,3217.18431372549,0,8080,0,8080,730.166666666667,54.1714351851852,Furnace,Electric,N/A,10404.438011848655,N/A,N/A,N/A,283999.53997142089,N/A,35499.942496427611,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00240,BLDG_D0F3AA66-6977-3349-81E4-963A9F3104A3,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,COLUMBIA FALLS,MT,59912,1969,42593,3,1,2,No,1,0,10,0,0,0,10,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",2498,0.16088453502642919,401.8895684960201,5001,9.7751710654936499E-2,488.85630498533743,2450,7.3297959183673461E-2,179.57999999999998,1453.0578179258021,70847.796780775403,N/A,BPA,528.925423728814,0,4900,0,4900,705.902777777778,38.2731944444444,Furnace,Natural Gas,Packaged AC,6077.7375779607564,N/A,10070.421001167837,N/A,241732.68261600568,N/A,20737.240616002102,N/A,34360.276455984662,N/A,Yes,N/A,N/A,N/A
BLDG_00518,BLDG_1171525A-F1D2-D847-AD52-5E1B2AB096E2,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,MARYSVILLE,WA,98271,2014,42690,1,1,3,Yes,15,0,6,8,2,0,16,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",6243,2.52844500632111E-2,157.8508217446269,15184,4.1485169052063897E-2,629.91080688653824,6243,6.8287682204068556E-2,426.32,1768.7971841867206,N/A,N/A,SnoPUD,2183.10431154381,0,18729,0,18729,1459.77777777778,34.6697222222222,Zonal Heat,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00245,BLDG_2ADABDA5-502A-2340-BACE-8CCAF57221D7,Western Montana,"Missoula, MT",NorthWestern Energy,NorthWestern Energy,N,MISSOULA,MT,59801,1996,42900,3,1,2,Yes,9,0,2,1,1,0,4,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",1500,3.740924917059657E-2,56.113873755894858,2688,5.3319114902692602E-2,143.32178085843771,1500,8.1759999999999999E-2,122.64,501.51988794766589,N/A,1264.91699487092,Non-BPA,1844.09420289855,0,3000,0,3000,472.221666666667,44.8610583333333,Furnace,Natural Gas,Packaged AC,N/A,316.22924871773,N/A,N/A,N/A,126491.699487092,N/A,31622.924871773001,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00242,BLDG_4799A13A-2BF0-D440-A3F0-1807B7B9B663,Western Montana,"Missoula, MT",Northwestern Energy,,N,MISSOULA,MT,59802,1900,42598,3,1,2.5,No,1,11,0,0,0,0,11,No,No,,Solid masonry,Masonry,"> 90% Conditioned Basement ",2145,3.5398230088495602E-2,75.929203539823064,5880,0.33450647581153314,1966.8980777718148,2145,0.104,223.07999999999998,2788.2239479783043,N/A,N/A,Non-BPA,1844.09420289855,0,5362.5,0,5362.5,621.805555555556,47.4833333333333,Boiler,Natural Gas,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A
BLDG_00247,BLDG_1FA23086-DCF9-904B-9BBF-20F0DFE352FB,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,BREMERTON,WA,98310,1993,42824,1,1,3,Yes,2,0,0,52,9,0,52,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",17050,2.52844500632111E-2,431.09987357774924,19440,8.3787180561374103E-2,1628.8227901131127,17050,3.4680351906158355E-2,591.29999999999995,4528.4226636908625,N/A,N/A,PSE - Non-King County,291.25,5220,45930,0,51150,4940,36.1,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00334,BLDG_FC9F6821-C287-F444-AFA6-7C99A5225EC8,Eastern Oregon,"Jefferson, OR",Pacific Power,,N,MADRAS,OR,97741,1970,42852,2,1,2.5,Yes,4,0,0,12,0,0,12,Unknown,Unknown,,Frame,Wood,"> 90% Crawlspace ",6290,5.3215077605321501E-2,334.72283813747225,13455,Exclude,Exclude,6290,0.12550613663516888,789.43359943521227,Exclude,90297.648228015169,N/A,Non-BPA,663.873015873016,0,8610,0,8610,934.333333333333,29.5872222222222,Packaged HP,N/A,N/A,7524.8040190012634,N/A,N/A,N/A,308095.57575398777,N/A,25674.631312832309,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00249,BLDG_F46E45EC-1407-1144-8B46-F9E0ED1DA905,Puget Sound,"Skagit, WA",Puget Sound Energy,,N,MOUNT VERNON,WA,98273,1978,42780,1,1,3,No,1,0,0,0,4,0,4,No,No,,Frame over concrete slab,Wood,> 90% Slab,2775,0.33333333333333298,924.99999999999898,5229,0.29325513196480901,1533.4310850439863,2775,Exclude,Exclude,Exclude,N/A,N/A,PSE - Non-King County,3652.769231,0,6925,0,6925,1055.63888888889,193.071527777778,Furnace,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00250,BLDG_98A6F8A4-D040-7F4F-8D11-AD4816A68D0B,Puget Sound,"Snohomish, WA",Snohomish PUD,Puget Sound Energy,Y,LYNNWOOD,WA,98087,2001,42777,1,1,2,No,1,0,14,0,0,0,14,No,No,,Frame,Wood,Mixed Crawlspace and Conditioned Basement,5532,3.2180209171359601E-2,178.0209171359613,10288,9.0335094095408339E-2,929.36744805356102,5532,Exclude,Exclude,Exclude,N/A,3894.5903528359099,SnoPUD,2183.10431154381,0,13714,0,13714,1148.36458333333,31.1698958333333,Zonal Heat,Natural Gas,N/A,N/A,278.18502520256499,N/A,N/A,N/A,389459.03528359102,N/A,27818.502520256498,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00252,BLDG_6BDAA6E2-592A-764A-9971-F4576A0FFD61,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,PORT ORCHARD,WA,98366,1986,42789,1,1,2,No,1,0,40,0,0,0,40,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",18350,2.52844500632111E-2,463.96965865992365,22944,5.3319114902692609E-2,1223.3537723273791,11472,4.5624999999999999E-2,523.41,3726.6223198761913,343552.28021029173,N/A,PSE - Non-King County,291.25,13800,22900,0,36700,2165.55555555556,37.8972222222222,Electric Baseboard,Electric,N/A,4520.0060289346447,N/A,162752.03905290595,N/A,1172200.3800775153,N/A,15422.260570725008,N/A,555309.9572485151,N/A,N/A,N/A,N/A,N/A
BLDG_00253,BLDG_CEF75AC5-8BD9-0D4A-8A12-1F0D5B9DE35F,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,KINGSTON,WA,98346,1995,42810,1,1,4,No,1,0,0,24,0,0,24,No,No,,Frame,Wood,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,196066.69565292372,N/A,PSE - Non-King County,291.25,4500,36300,0,40800,3891.33333333333,61.6127777777778,Electric Baseboard,Electric,N/A,7444.1739879419356,N/A,17406.519942317271,N/A,668979.56556777575,N/A,25399.521646857884,N/A,59391.046043186529,N/A,N/A,N/A,N/A,N/A
BLDG_00246,BLDG_C594FD7F-BC7E-A349-BBA5-1568BF26DA32,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,WHITEFISH,MT,59937,1978,42595,3,1,2,No,1,0,0,12,0,0,12,No,No,,Frame,Wood,"> 90% Conditioned Basement ",6160,Exclude,Exclude,9062,9.05755597987664E-2,820.79572289642113,6384,0.10321804511278194,658.94399999999996,Exclude,128695.91092657635,N/A,BPA,528.925423728814,0,12672,0,12672,1317.66666666667,41.7261111111111,Electric Baseboard,Electric,N/A,10676.262054668163,N/A,580.76627055840095,N/A,439110.44808147853,N/A,36427.406130527772,N/A,1981.5745151452641,N/A,N/A,N/A,N/A,N/A
BLDG_00255,BLDG_8EFD9694-5036-8F47-AE2C-CFC01FC8759B,Puget Sound,"Island, WA",Puget Sound Energy,,N,OAK HARBOR,WA,98277,1988,42783,1,1,2,Yes,12,0,0,12,0,0,12,No,No,,Frame,Wood,"> 90% Crawlspace ",5780,4.7197640117994093E-2,272.80235988200587,6450,0.23196480938416453,1496.1730205278611,5780,8.4741388828299E-2,489.80522742756824,3084.7806078374351,133251.64196497487,N/A,PSE - Non-King County,3652.769231,0,11560,0,11560,1180,68.8333333333333,Zonal Heat,Electric,N/A,9765.410261310788,N/A,16066.718829245427,N/A,454654.60238449427,N/A,33319.579811592404,N/A,54819.644645385393,N/A,N/A,N/A,N/A,N/A
