Cadmus ID,DB_SiteID,PK_SiteID,CK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,Home Type - FMP Detailed,Home Type - Final,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,Ownership,N Floors,Conditioned Area,Conditioned Volume,Construction,Framing Type,Foundation Type,Qty Occupants,Qty Bedrooms,Qty Bathrooms,Qty Rooms,Qty Installed CFL Lamps,Qty Installed LED Lamps,Qty Installed Incandescent Lamps,Qty Installed Halogen Lamps,Qty Installed Incandescent / Halogen Lamps,Qty Installed Linear Fluor. Lamps,Qty Installed Unknown Lamps,Qty Installed Other Lamps,Qty Stored CFL Lamps,Qty Stored LED Lamps,Qty Stored Incandescent Lamps,Qty Stored Halogen Lamps,Qty Stored Incandescent / Halogen Lamps,Qty Stored Linear Fluor. Lamps,Qty Stored Unknown Lamps,Qty Stored Other Lamps,Total Installed Lighting,Total Stored Lighting,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Attic Ceiling Area,Attic Ceiling U-Value,Roof Deck Ceiling Area,Roof Deck Ceiling U-Value,Sloped / Vaulted (no attic) Ceiling Area,Sloped / Vaulted (no attic) Ceiling U-Value,Adiabatic Ceiling Area,Adiabatic Ceiling U-Value,Other Ceiling Area,Other Ceiling U-Value,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Adiabatic Wall Area,Adiabatic Wall U-Value,Framed Wall Area,Framed Wall U-Value,Framed 2x2 Wall Area,Framed 2x2 Wall U-Value,Framed 2x3 Wall Area,Framed 2x3 Wall U-Value,Framed 2x4 Wall Area,Framed 2x4 Wall U-Value,Framed 2x6 Wall Area,Framed 2x6 Wall U-Value,Framed 2x8 Wall Area,Framed 2x8 Wall U-Value,Framed Alternative Framed Wall Area,Framed Alternative Framed Wall U-Value,ICF Wall Area,ICF Wall U-Value,Infill Frame Wall Area,Infill Frame Wall U-Value,Knee Wall Area,Knee Wall U-Value,Log Wall Area,Log Wall U-Value,Masonry Wall Area,Masonry Wall U-Value,Masonry (Basement) Wall Area,Masonry (Basement) Wall U-Value,Other Wall Area,Other Wall U-Value,SIP Wall Area,SIP Wall U-Value,Total Wall Area,Total Wall U-Value,Wall UA,Basement Floor Area,Basement Floor U-Value,Cantilever Floor Area,Cantilever Floor U-Value,Crawlspace Floor Area,Crawlspace Floor U-Value,Floor over other area Floor Area,Floor over other area Floor U-Value,Slab Floor Area,Slab Floor Perimeter,Slab Floor F-Value,Slab Floor FA,Total Floor Area,Total Floor U-Value,Floor UA,Window Area,Window U-Value,Window UA,Door Area,Door U-Value,Door UA,Storm Window Area,Storm Window U-Value,Storm Window UA,Skylight Area,Skylight U-Value,Skylight UA,Window and Door UA,Whole House UA,Conditioned Volume to Area Ratio,Floor to Ceiling Ratio,Window to Wall Ratio,Wall Area to Conditioned Area,Audio Equipment Qty,Dehumidifier Qty,Desktop Qty,Dishwasher Qty,Dryer Qty,Freezer Qty,Game Console Qty,Laptop Qty,Large Unusual Load Qty,Power Strip Qty,Refrigerator Qty,Stove/Oven Qty,Television Qty,Thermostat Qty,Washer Qty,Well Pump Qty,Total Appliances,Faucet Qty,Showerhead Qty,Ducting Qty,Ventilation Qty,Blower Door Qty,TrueFlow Qty,Air Handler Qty,Air Source Heat Pump Qty,Air Source Dual Fuel Heat Pump Qty,Boiler Qty,Central AC Qty,Chiller Qty,Cooling Tower Qty,Electric Baseboard Qty,Evaporative Cooling Qty,Furnace Qty,GeoThermal Heat Pump Qty,Mini-split AC Qty,Mini-split HP Qty,Packaged AC Qty,Packaged HP Qty,Stove/Fireplace Qty,Water Source Heat Pump Qty,Zonal Heat Qty,Instantaneous Electric Resistance Water Heater Qty,Instantaneous Fossil Fuel Condensing Water Heater Qty,Instantaneous Fossil Fuel Non-Condensing Water Heater Qty,Instantaneous Unknown Water Heater Qty,Storage Electric Heat Pump (Packaged) Water Heater Qty,Storage Electric Heat Pump (Split System) Water Heater Qty,Storage Electric Resistance Water Heater Qty,Storage Fossil Fuel Condensing Water Heater Qty,Storage Fossil Fuel Non-Condensing Water Heater Qty,Storage Indirect Water Heater Water Heater Qty,Storage Unknown Water Heater Qty,Total DHW,Total Cooling,Total Heating,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Annual Wood Cord Usage (Cords),Annual Wood Pellet Usage (Tons),Annual Propane Usage (Gallons),Annual Oil Usage (Gallons),Strata Territory,Strata Population Estimate,Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Wood Cord Usage (kBtu),Annual Wood Pellet Usage (kBtu),Annual Propane Usage (kBtu),Annual Oil Usage (kBtu)
SL2368 OS SCL,SITE_01676,SITE_ACBAEFF8-F8A8-4173-8B26-051651D294A6,,Puget Sound,"King, WA",Seattle City Light,N/A,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98168,1955,42690,1,1,Rent,1.5,1219,8626,Frame,Wood,"Mixed Crawlspace and Slab ",6,4,1,10,7,8,1,1,0,0,0,0,0,2,0,0,0,0,0,0,17,2,Zonal Heat,Electric,,884,0.18555915243806648,0,0,0,0,0,0,0,0,884,0.18555915243806648,164.03429075525077,0,0,0,0,0,0,0,0,1406,0.10216646060469818,0,0,0,0,0,0,0,0,0,0,44,0.10429416204857436,0,0,0,0,0,0,0,0,0,0,1450,0.10223102533816752,148.23498674034292,0,0,0,0,350,9.8880936463758951E-2,0,0,577,112,0.72999999999999987,81.759999999999991,927.73,0.12543339954762228,116.36832776231563,135.923611111111,0.38,51.6509722222222,37.7777777777778,0.39999999999999997,15.1111111111111,0,0,0,0,0,0,66.7620833333333,495.39968859124264,7.0762920426579159,1.0494683257918551,9.3740421455938694E-2,1.1894995898277276,1,0,0,0,1,0,0,0,0,0,1,1,2,0,1,0,7,2,1,1,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,4,N/A,N/A,0,0,0,0,SCL LI and EH,1822,N/A,N/A,0,0,0,0
SL2374 OS SCL,SITE_01677,SITE_D7169659-4E2B-5F40-B787-33BF2FED58AD,,Puget Sound,"King, WA",Seattle City Light,Puget Sound Energy,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98125,1956,42685,1,1,Own / buying,1.5,1208,8808,Frame,Wood,Mixed Conditioned Basement and Slab,2,2,2,9,10,0,17,3,0,2,0,2,0,0,0,0,0,0,0,0,34,0,Furnace,Natural Gas,,704,7.6310074887928001E-2,0,0,0,0,0,0,0,0,704,7.6310074887928001E-2,53.722292721101311,0,0,0,0,0,0,0,0,1002,0.10216646060469819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0.28290516206482602,0,0,0,0,1968,0.12145019654635088,239.01398680321853,504,8.2142857142857142E-2,0,0,0,0,0,0,200,66,0.73,48.18,704.73,0.12711251117449235,89.58,122.666666666667,0.418825757575758,51.3759595959596,52,0.71166666666666667,37.0066666666667,0,0,0,0,0,0,88.3826262626263,470.69890578694611,7.2913907284768209,1.0010369318181818,6.2330623306233061E-2,1.6291390728476822,1,0,1,0,1,0,0,0,0,2,1,1,1,1,1,0,10,4,2,1,3,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5864.4923054177498,N/A,0,0,0,0,SCL LI,10122,20009.64774608536,N/A,0,0,0,0
SL2387 OS SCL,SITE_01678,SITE_0C3E7FC9-E8C4-DC44-9C5B-623DCE514C1A,,Puget Sound,"King, WA",Seattle City Light,Puget Sound Energy,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98108,1951,42671,1,1,Own / buying,1.5,1756,12338,Frame,Wood,Mixed Conditioned Basement and Slab,4,4,2,14,29,2,3,3,0,0,1,4,0,0,0,0,0,0,0,0,42,0,Furnace,Natural Gas,,714,7.6310074887928001E-2,0,0,140,0.11525698054960216,0,0,0,0,854,8.2694813520989341E-2,70.621370746924896,0,0,0,0,0,0,0,0,1016,0.13359780982500388,337.5,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0.35322599226347851,0,0,0,0,2943.5,0.14912413789608095,438.94689989711424,822,7.8956072861182475E-2,32,0.21271509224709675,0,0,0,0,0,0,0,0,854,8.3968120425994247E-2,71.708774843799091,241.326388888889,0.388978158901902,93.8706944444444,40.5,0.63506172839506181,25.72,170.25,0,0,0,0,0,119.590694444444,700.86773993228257,7.0261958997722092,1,8.1986203121756029E-2,1.6762528473804099,0,0,1,0,1,1,2,0,0,2,2,1,4,1,1,0,16,3,2,1,2,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,13796.0928048265,566.43706063717798,0,0,0,0,SCL LI,10122,47072.268650068014,56643.7060637178,0,0,0,0
SL2392 OS SCL,SITE_01679,SITE_5318CED4-C1BC-6F4F-91FF-85A2D46CA65D,,Puget Sound,"King, WA",Seattle City Light,N/A,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98133,1910,42654,1,1,Rent,1,1346,10768,Frame,Wood,"> 90% Unconditioned Basement ",1,1,1,9,0,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,Electric Baseboard,Electric,,796,7.6310074887928001E-2,0,0,84,0.11525698054960218,0,0,0,0,880,8.0027734064724174E-2,70.424405976957274,0,0,0,0,0,0,0,0,1031,0.29006968641114983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,Accounted for in Foundation / Floor UA (Buffer Space),0,0,0,0,1751,0.17079488674465759,299.06184668989545,301,0.16602484021460789,0,0,451,9.993142576782256E-2,0,0,84,38,0.73,27.74,836.73,0.14674094382403516,122.78254992588495,170.909722222222,0.646326439397018,110.463472222222,50.9722222222222,0.45,22.9375,0,0,0,0,0,0,133.400972222222,625.66977481495985,8,0.95082954545454546,9.7606923028110915E-2,1.3008915304606241,1,0,1,1,1,0,0,0,1,1,1,1,1,3,1,0,13,2,1,1,1,0,No,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,9923.6552192246309,N/A,0,0,0,0,SCL LI and EH,1822,33859.511607994442,N/A,0,0,0,0
SL2419 OS SCL,SITE_01680,SITE_9E3EA0DF-7CCB-7F49-95BA-A0C65B85999A,,Puget Sound,"King, WA",Seattle City Light,N/A,Y,Single Family Detached,Single Family (4 or fewer units),SEATTLE,WA,98118,1939,42661,1,1,Own / buying,1,2022.5,15725,Frame,Wood,"> 90% Conditioned Basement ",1,3,2,12,4,7,22,9,0,0,4,0,0,0,0,0,0,0,0,0,46,0,Furnace,Natural Gas,,1330,7.6310074887928001E-2,0,0,0,0,0,0,0,0,1330,7.6310074887928001E-2,101.49239960094424,0,0,0,0,0,0,0,0,1280,0.13359780982500388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0.28296200379645442,0,0,0,0,3026,0.13814640644094836,418.03102589030971,759,7.575757575757576E-2,0,0,390,0.16514324858887033,0,0,0,0,0,0,1149,0.10609736026950342,121.90586694965943,243.487847222222,0.84,204.529791666667,79.4444444444444,0.4,31.7777777777778,0,0,0,0,0,0,236.307569444444,877.73686188535794,7.7750309023485782,0.86390977443609018,8.0465250238672237E-2,1.496168108776267,1,0,0,0,1,0,0,0,0,0,2,1,2,1,1,0,9,4,2,1,2,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,N/A,1061.1402490431699,0,0,0,0,SCL LI,10122,N/A,106114.02490431699,0,0,0,0
WM4572,SITE_01796,SITE_D0249DF8-40BC-9B47-BF10-1F3FA881D797,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Townhome or Rowhome,Single Family (4 or fewer units),EDMONDS,WA,98026,1980,42684,1,1,Own / buying,2,1070,8560,Frame,Wood,"> 90% Crawlspace ",1,2,1,10,17,0,8,3,0,1,0,4,7,0,0,1,0,0,0,0,33,8,Zonal Heat,Electric,,535,4.1609664773346204E-2,0,0,0,0,0,0,0,0,535,4.1609664773346204E-2,22.261170653740219,0,0,0,0,0,0,0,0,1664,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,9.4660257130752795E-2,157.51466786557265,0,0,0,0,535,3.2390696944412364E-2,0,0,0,0,0,0,535,3.2390696944412364E-2,17.329022865260615,96.5,0.7,67.55,37.7777777777778,0.39999999999999997,15.1111111111111,0,0,0,0,0,0,82.6611111111111,279.76597249568459,8,1,5.7992788461538464E-2,1.5551401869158878,1,0,0,1,1,1,0,1,0,0,1,1,1,3,1,0,12,3,1,1,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,5,8641,N/A,0,0,0,0,SnoPUD,228091,29483.092000000001,N/A,0,0,0,0
WH0522,SITE_01682,SITE_67CE1B99-A848-C842-82BA-73C7EC975636,,Puget Sound,"King, WA",Puget Sound Energy,Puget Sound Energy,N,Double Wide,Manufactured,BOTHELL,WA,98011,1988,42646,1,1,Own / buying,1,1120,9520,Frame,Wood,"> 90% Crawlspace ",1,2,2,8,11,0,4,0,0,0,0,3,1,1,1,0,0,0,0,0,18,3,Furnace,Electric,,1120,8.97584458242313E-2,0,0,0,0,0,0,0,0,1120,8.97584458242313E-2,100.52945932313905,0,0,0,0,0,0,0,0,1020,0.12347071538488391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0.12347071538488391,125.94012969258159,0,0,0,0,1120,7.4258446073681456E-2,0,0,0,0,0,0,1120,7.4258446073681456E-2,83.169459602523233,155.423611111111,0.38,59.0609722222222,15.4166666666667,0.45,6.9375,0,0,0,6.27083333333333,0.6,3.7625,69.7609722222222,379.40002084046608,8.5,1,0.15237608932461871,0.9107142857142857,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,10,3,2,1,6,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4987.4960210511299,356.18914140715799,0,0,0,0,PSE,51539,17017.336423826455,35618.914140715802,0,0,0,0
WH0639,SITE_01683,SITE_215397B6-F8B3-C84D-AB26-7A3EE551707E,,Puget Sound,"King, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,BOTHELL,WA,98011,1990,42636,1,1,Own / buying,1,1144,9256,Frame,Wood,"> 90% Crawlspace ",3,2,2,12,11,5,0,2,0,4,0,0,18,0,0,0,0,0,0,0,22,18,Furnace,Electric,Packaged AC,1144,8.97584458242313E-2,0,0,0,0,0,0,0,0,1144,8.97584458242313E-2,102.68366202292061,0,0,0,0,0,0,0,0,0,0,1122,7.8934593070300846E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,7.8934593070300846E-2,88.56461342487755,0,0,0,0,1144,6.6987258497146637E-2,0,0,0,0,0,0,1144,6.6987258497146637E-2,76.633423720735749,122.597222222222,0.7,85.8180555555555,37.7777777777778,0.85333333333333339,32.237037037037,0,0,0,0,0,0,118.055092592593,385.93679176112647,8.0909090909090917,1,0.10926668647256883,0.98076923076923073,0,0,1,1,1,0,1,1,0,0,1,1,2,1,1,0,11,3,2,1,3,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,11759.667699310399,N/A,0,1.5,0,0,PSE,51539,40123.986190047079,N/A,0,24000,0,0
WH0795,SITE_01684,SITE_41B06D2B-AD67-174D-8BAE-BA6A878D0DDA,,Puget Sound,"Pierce, WA",City of Tacoma,N/A,Y,Single Wide,Manufactured,SPANAWAY,WA,98387,1983,42627,1,1,Own / buying,1,728,5096,Frame,Wood,"> 90% Crawlspace ",4,2,1,7,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Furnace,Electric,,728,8.9758445824231287E-2,0,0,0,0,0,0,0,0,728,8.9758445824231287E-2,65.344148560040381,0,0,0,0,0,0,0,0,924,0.10216646060469821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0.10216646060469821,94.401809598741139,0,0,0,0,728,0.11342285097913667,0,0,0,0,0,0,728,0.11342285097913667,82.571835512811489,89.6666666666667,0.38,34.0733333333333,18.8888888888889,0.85333333333333339,16.1185185185185,0,0,0,0,0,0,50.1918518518519,292.50964552344487,7,1,9.704184704184704E-2,1.2692307692307692,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,6,2,1,1,0,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12935.8148280283,N/A,0,0,0,0,BPA,11058,44137.000193232561,N/A,0,0,0,0
WH0951,SITE_01685,SITE_3F05E9A0-A809-494B-B327-009F06C0C9F7,,Puget Sound,"Pierce, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,PUYALLUP,WA,98372,1968,42636,1,1,Own / buying,1,1040,8216,Frame,Wood,"> 90% Crawlspace ",2,2,2,10,5,6,12,0,0,8,0,0,1,11,3,0,0,12,0,0,31,27,Air Source Heat Pump,Electric,Air Source Heat Pump,1040,8.97584458242313E-2,0,0,0,0,0,0,0,0,1040,8.97584458242313E-2,93.348783657200556,0,0,0,0,0,0,0,0,1138,0.10002936928171198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0.10002936928171198,113.83342224258823,0,0,0,0,1040,9.5973844265126312E-2,0,0,0,0,0,0,1040,9.5973844265126312E-2,99.812798035731362,98.555625,0.410668509957363,40.4736916666667,47.8333333333333,1.0044236353077818,48.0449305555556,0,0,0,0,0,0,88.5186222222222,395.51362615774235,7.9,1,8.6604239894551849E-2,1.0942307692307693,0,0,1,1,1,0,0,0,0,0,1,1,2,1,1,0,9,4,2,1,1,0,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14323.2955222032,N/A,0,0,0,0,PSE,51539,48871.084321757313,N/A,0,0,0,0
WH1221,SITE_01686,SITE_600B8FDD-0F70-BC45-A41E-67F8F6037E30,,Puget Sound,"Pierce, WA",City of Tacoma,Puget Sound Energy,Y,Triple Wide,Manufactured,SPANAWAY,WA,98387,2003,42635,1,1,Own / buying,1,2047,17400,Frame,Wood,"> 90% Crawlspace ",2,2,2,10,11,3,52,2,0,0,0,0,5,2,6,3,0,0,0,0,68,16,Furnace,Natural Gas,Central AC,2109,4.6513509885734286E-2,0,0,0,0,0,0,0,0,2109,4.6513509885734286E-2,98.096992349013604,0,0,0,0,0,0,0,0,0,0,1632,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,6.6361070416133025E-2,108.30126691912909,0,0,0,0,2047,4.360861611612786E-2,0,0,0,0,0,0,2047,4.360861611612786E-2,89.266837189713726,229.724513888889,0.38,87.2953152777778,78.6566666666667,0.41220582418669044,32.4227361111111,0,0,0,0,0,0,119.718051388889,415.38314784674532,8.5002442598925256,0.97060218112849694,0.14076256978485838,0.79726428920371273,2,0,1,1,1,0,0,1,0,5,1,2,1,1,1,0,17,4,2,1,4,0,No,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,10332.673948121799,748.59469883093902,0,0,0,0,BPA,11058,35255.083510991579,74859.469883093901,0,0,0,0
WH1402,SITE_01687,SITE_D493BCAC-CEAD-A740-87BC-96EE1D529059,,Puget Sound,"Pierce, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,BONNEY LAKE,WA,98391,1978,42651,1,1,Own / buying,1,1455,11008,Frame,Wood,"> 90% Crawlspace ",1,3,2,9,14,10,1,0,0,0,2,0,0,0,0,0,0,0,0,0,27,0,Stove/Fireplace,Wood (Cord),,1265,8.97584458242313E-2,0,0,192.85,8.4929597754492686E-2,0,0,0,0,1457.85,8.9119667246017442E-2,129.92310689460652,0,0,0,0,0,0,0,0,0,0,1353.25,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.25,6.6361070416133025E-2,89.803118540632013,0,0,0,0,1455,6.5388373040187436E-2,0,0,0,0,0,0,1455,6.5388373040187436E-2,95.140082773472713,183.837430555556,0.38,69.8582236111111,39.75,0.4,15.9,0,0,0,0,0,0,85.7582236111111,400.62453181982238,7.5656357388316149,0.99804506636485246,0.13584883100355113,0.9300687285223368,1,0,0,0,1,0,1,1,0,1,1,1,2,2,1,0,12,3,2,1,1,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,4,8040.5621054292997,N/A,1,0,0,0,PSE,51539,27434.39790372477,N/A,18000,0,0,0
WH1487,SITE_01688,SITE_BE09AFDF-D693-254E-AD25-E38EC3F290AE,,Puget Sound,"Pierce, WA",City of Tacoma,N/A,Y,Double Wide,Manufactured,TACOMA,WA,98446,1988,42633,1,1,Own / buying,1,1523.8,12593,Frame,Wood,"> 90% Crawlspace ",4,4,2,10,20,0,2,0,0,4,4,1,7,0,0,0,0,0,0,0,31,7,Furnace,Electric,,1020,8.6351441547866115E-2,0,0,513,8.4929597754492686E-2,0,0,0,0,1533,8.5875638634623733E-2,131.64735402687819,0,0,0,0,0,0,0,0,0,0,1344,7.8934593070300846E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,7.8934593070300846E-2,106.08809308648434,0,0,0,0,1524,3.946534541775789E-2,0,0,0,0,0,0,1524,3.946534541775789E-2,60.145186416663023,117.029513888889,0.38,44.4712152777778,37.5575694444444,0.835366150853597,31.3743222222222,0,0,0,0,0,0,75.8455375,373.72617103002557,8.2642079012993825,0.9941291585127201,8.7075531167328038E-2,0.88200551253445336,0,0,1,1,1,0,3,0,0,0,1,1,2,1,1,0,12,3,2,1,3,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16612.497733797099,N/A,0,0,0,0,BPA,11058,56681.8422677157,N/A,0,0,0,0
WH1512,SITE_01689,SITE_1B4B56BC-F74C-7D48-82CE-53416BABE810,,Puget Sound,"Pierce, WA",Puget Sound Energy,N/A,N,Single Wide,Manufactured,BONNEY LAKE,WA,98391,1963,42628,1,1,Own / buying,1,1147.5,8606,Frame,Wood,"Mixed Crawlspace and Slab ",4,3,1,11,0,0,12,5,0,1,0,0,0,0,4,0,0,0,0,0,18,4,Zonal Heat,Electric,,760,0.11912463619514452,387.5,0.11394715615431475,0,0,0,0,0,0,1147.5,0.11737624968898197,134.68924651810681,0,0,0,0,0,0,0,0,1200,0.12014093474156941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0.12014093474156941,144.1691216898833,0,0,0,0,1147.5,9.5973844265126312E-2,0,0,0,0,0,0,1147.5,9.5973844265126312E-2,110.12998629423244,160.333333333333,0.675997920997921,108.385,40,0.85333333333333328,34.1333333333333,21.5416666666667,0,0,0,0,0,142.518333333333,531.50668783555579,7.499782135076253,1,0.13361111111111112,1.0457516339869282,0,0,1,0,1,1,2,0,0,0,1,1,3,1,1,0,12,2,1,1,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,3,18866.172142632899,N/A,0,0,0,0,PSE,51539,64371.379350663447,N/A,0,0,0,0
WH1516,SITE_01690,SITE_DAACEBCB-4D2A-054D-8B38-3E67DF419BE6,,Puget Sound,"Pierce, WA",Peninsula Light Company,N/A,Y,Double Wide,Manufactured,LAKEBAY,WA,98349,2001,42628,1,1,Rent,1,1881.5,15993,Frame,Wood,"> 90% Crawlspace ",5,3,1,13,14,0,6,2,0,4,0,5,0,0,0,0,0,0,0,0,31,0,Furnace,Electric,,1902.8,5.2872900303039733E-2,0,0,0,0,0,0,0,0,1902.8,5.2872900303039733E-2,100.606554696624,0,0,0,0,0,0,0,0,1613,0.11599172849991191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1613,0.11599172849991191,187.09465807035789,0,0,0,0,1881.5,5.8545074406986114E-2,0,0,0,0,0,0,1881.5,5.8545074406986114E-2,110.15255749674438,124.319444444444,0.38,47.2413888888889,37.7777777777778,0.85333333333333339,32.237037037037,0,0,0,0,0,0,79.4784259259259,477.33219618965222,8.5001328727079457,0.98880597014925375,7.7073431149686566E-2,0.85729471166622373,0,0,1,1,1,1,1,0,0,0,2,1,3,1,1,0,13,2,1,1,1,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,N/A,N/A,0,0,0,0,BPA,11058,N/A,N/A,0,0,0,0
WH1954,SITE_01691,SITE_DE512554-193B-9D41-8A1D-5A6B4267815B,,Puget Sound,"Pierce, WA",Puget Sound Energy,N/A,N,Double Wide,Manufactured,EDGEWOOD,WA,98372,1986,42634,1,1,Own / buying,1,1502,13144,Frame,Wood,"> 90% Crawlspace ",3,2,2,10,5,55,9,0,0,16,0,0,0,0,0,0,0,0,0,0,85,0,Furnace,Electric,,1416,8.97584458242313E-2,0,0,0,0,0,0,0,0,1416,8.97584458242313E-2,127.09795928711152,0,0,0,0,0,0,0,0,1335,0.11089356505426383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0.11089356505426383,148.04290934744222,0,0,0,0,1416,6.5388373040187436E-2,0,0,0,0,0,0,1416,6.5388373040187436E-2,92.589936224905415,164.722222222222,0.38,62.5944444444444,39.375,0.42642857142857138,16.790625,0,0,0,6,0.6,3.6,82.9850694444444,450.71587430390355,8.7509986684420777,1,0.12338743237619644,0.88881491344873498,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,7,4,2,1,3,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,21179.093172015098,N/A,0,0,0,0,PSE,51539,72263.065902915521,N/A,0,0,0,0
WH20085 CORE,SITE_01692,SITE_AC85F033-E00D-1D47-920E-DA90AC7F59E4,,Western Washington,"Clark, WA",Clark PUD,N/A,Y,Single Wide,Manufactured,VANCOUVER,WA,98686,1979,42817,1,1,Own / buying,1,840,5952,Frame,Wood,"> 90% Crawlspace ",1,2,1,7,10,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,15,2,Furnace,Electric,,840,8.9758445824231314E-2,0,0,0,0,0,0,0,0,840,8.9758445824231314E-2,75.397094492354299,0,0,0,0,0,0,0,0,1049,0.10216646060469819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0.10216646060469819,107.17261717432841,0,0,0,0,840,8.2777782125092611E-2,0,0,0,0,0,0,840,8.2777782125092611E-2,69.533336985077796,113.125,0.38,42.9875,32.2777777777778,0.85333333333333339,27.5437037037037,0,0,0,0,0,0,70.5312037037037,322.63425235546424,7.0857142857142854,1,0.1078408007626311,1.2488095238095238,0,0,0,0,1,0,0,0,0,2,1,1,2,1,1,0,9,2,1,1,1,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,10265.483314151899,N/A,0,0,0,0,BPA,40733,35025.829067886283,N/A,0,0,0,0
