CK_Cadmus_ID,PK_SiteID,DB_SiteID,CK_SiteID,DB_RoomID,CK_RoomID,DB_WaterDetail_ID,PK_WaterDetail_ID,Iteration,Room,Clean Room,Fixture Type,GPM_Rated,GPM_Measured,Primary Shower,Secondary Shower Usage,Notes,Flow Factor,New Flow (Measured GPM),Weir or Bag
RS3020,,SITE_01493,SITE_E1B4BAE1-2211-B840-9535-20E85C1D26AA,Room_00005920,ROOM_DF1E9867-9C5E-4F7E-820E-B5BC9A0DE432,Water_00002089,WTR_DTL_58AAB164-404F-43DB-98C3-0BF6B0D11C52,SITE_E1B4BAE1-2211-B840-9535-20E85C1D26AA_5,Bathroom_2,Bathroom,Shower,2.5,2.6,All used about the same,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3064,,SITE_01494,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E,Room_00005946,ROOM_A8F7EC43-4E44-41C3-8084-D0ECB77FA0C6,Water_00002090,WTR_DTL_F4A1E966-C46A-4F2D-8BB4-413C1C7A49A9,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E_1,Kitchen_1,Kitchen,Bathroom Faucet,2.2000000000000002,2,N/A,N/A,N/A,Drop,Drop,Drop
RS3064,,SITE_01494,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E,Room_00005936,ROOM_C26BAEFE-EDAA-43A6-979D-CAD8369781A1,Water_00002091,WTR_DTL_EDB4E3B1-18F0-4BB8-AA6C-C43F41198DA0,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E_2,Bathroom_1,Bathroom,Bathroom Faucet,2.2000000000000002,1.5,N/A,N/A,N/A,Drop,Drop,Drop
RS3064,,SITE_01494,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E,Room_00005937,ROOM_8A268563-EF6C-430C-A3BD-C72C5EA2532D,Water_00002092,WTR_DTL_2E986201-1A3E-49E9-8026-4F963F449A7F,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E_3,Bathroom_2,Bathroom,Bathroom Faucet,2,1.5,N/A,N/A,N/A,Drop,Drop,Drop
RS3064,,SITE_01494,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E,Room_00005937,ROOM_8A268563-EF6C-430C-A3BD-C72C5EA2532D,Water_00002093,WTR_DTL_76112D1D-C422-4469-8735-696E7E6CC2A2,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E_4,Bathroom_2,Bathroom,Bathroom Faucet,2,1.5,N/A,N/A,N/A,Drop,Drop,Drop
RS3064,,SITE_01494,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E,Room_00005937,ROOM_8A268563-EF6C-430C-A3BD-C72C5EA2532D,Water_00002094,WTR_DTL_A14314C5-C4DB-402B-8B1E-AA9D98B7F5B2,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E_5,Bathroom_2,Bathroom,Shower,Unknown,2.2000000000000002,Primary,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3064,,SITE_01494,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E,Room_00005938,ROOM_1296BCC0-48B4-413A-B1AB-69BC83CCE8F5,Water_00002095,WTR_DTL_9CD8666A-05A5-4476-9F1D-1B97E84323CE,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E_6,Bathroom_3,Bathroom,Bathroom Faucet,2.2000000000000002,1.5,N/A,N/A,N/A,Drop,Drop,Drop
RS3064,,SITE_01494,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E,Room_00005938,ROOM_1296BCC0-48B4-413A-B1AB-69BC83CCE8F5,Water_00002096,WTR_DTL_EB783491-43B3-4037-97CE-2182E2536E73,SITE_BFC9D41D-DD33-F74A-8481-7212EB78409E_7,Bathroom_3,Bathroom,Shower,Unknown,3,Secondary,A few times per month,N/A,Drop,Drop,Drop
RS3130,,SITE_01495,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C,Room_00005952,ROOM_E14DE645-D242-40A0-9F2D-596DD5817E8C,Water_00002097,WTR_DTL_C5C55490-950D-4D4E-ABA0-C3735D0352A4,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C_1,Bathroom_1,Bathroom,Bathroom Faucet,Unknown,Unknown,N/A,N/A,N/A,Drop,Drop,Drop
RS3130,,SITE_01495,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C,Room_00005965,ROOM_8FC1F7B9-B4C6-416C-BFEF-55955689D58C,Water_00002098,WTR_DTL_25BF576E-DCC1-4D9F-AB73-6C7834EA3118,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C_2,Kitchen_1,Kitchen,Kitchen Faucet,Unknown,Unknown,N/A,N/A,N/A,Drop,Drop,Drop
RS3130,,SITE_01495,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C,Room_00005966,ROOM_D9B246C2-0283-4D8F-82CC-D80AC370029D,Water_00002099,WTR_DTL_E92F846D-AFDF-4ACF-9245-C2A5D615C39B,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C_3,Laundry_1,Laundry,Kitchen Faucet,2.2000000000000002,Unknown,N/A,N/A,N/A,Drop,Drop,Drop
RS3130,,SITE_01495,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C,Room_00005956,ROOM_172F011F-8238-455B-B1EA-35AE9445BA5C,Water_00002100,WTR_DTL_F232A9D2-54F3-48D0-A5AB-AD4BA15897EB,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C_4,Bedroom_1,Bedroom,Bathroom Faucet,1.5,Unknown,N/A,N/A,N/A,Drop,Drop,Drop
RS3130,,SITE_01495,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C,Room_00005953,ROOM_00361012-D672-4E35-AC65-EB0A26C50D79,Water_00002101,WTR_DTL_C8C35236-F745-4019-BD3D-B28545119010,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C_5,Bathroom_2,Bathroom,Shower / Bathtub combo with diverter valve,2.5,Unknown,Primary,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3130,,SITE_01495,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C,Room_00005953,ROOM_00361012-D672-4E35-AC65-EB0A26C50D79,Water_00002102,WTR_DTL_8198C6C9-76B0-4805-BF77-4743270B9C49,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C_6,Bathroom_2,Bathroom,Bathroom Faucet,1.5,Unknown,N/A,N/A,N/A,Drop,Drop,Drop
RS3130,,SITE_01495,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C,Room_00005955,ROOM_28814AF3-6631-4FE1-9C8F-6FDD501719FE,Water_00002103,WTR_DTL_1ACBAC89-8527-4210-B301-2BBDED6E175E,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C_7,Bathroom_6,Bathroom,Shower,Unknown,2.5,All used about the same,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3130,,SITE_01495,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C,Room_00005955,ROOM_28814AF3-6631-4FE1-9C8F-6FDD501719FE,Water_00002104,WTR_DTL_667B6262-105D-4E88-86B9-ABAA1A5239FE,SITE_8217FC98-2286-7A4B-A92D-A4B28773E76C_8,Bathroom_6,Bathroom,Bathroom Faucet,Unknown,2,N/A,N/A,N/A,Drop,Drop,Drop
RS3196,,SITE_01496,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C,Room_00005981,ROOM_127B7DBB-CA6A-4C4D-BE24-EB0021800780,Water_00002105,WTR_DTL_8D592E05-C60C-4AB9-AB64-C35A0B458E8B,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C_1,Kitchen_1,Kitchen,Kitchen Faucet,Unknown,1.5,N/A,N/A,N/A,Drop,Drop,Drop
RS3196,,SITE_01496,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C,Room_00005970,ROOM_D7C8569B-A687-4D6B-AC88-A4523D2C5DA8,Water_00002106,WTR_DTL_90BD5D4A-9B53-4281-A2C6-89982B9FA222,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C_2,Bathroom_1,Bathroom,Bathroom Faucet,1.5,1.3,N/A,N/A,N/A,Drop,Drop,Drop
RS3196,,SITE_01496,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C,Room_00005970,ROOM_D7C8569B-A687-4D6B-AC88-A4523D2C5DA8,Water_00002107,WTR_DTL_C1D24DDE-AB97-499D-B209-A6CC7A6FDF04,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C_3,Bathroom_1,Bathroom,Shower / Bathtub combo with diverter valve,Unknown,2.25,Primary,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3196,,SITE_01496,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C,Room_00005971,ROOM_E0929AF7-3E29-437A-81BB-F9C46CEAED8F,Water_00002108,WTR_DTL_8D31C8A9-AB67-4A54-B08E-5461080B9A7C,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C_4,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,1.1000000000000001,N/A,N/A,N/A,Drop,Drop,Drop
RS3196,,SITE_01496,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C,Room_00005971,ROOM_E0929AF7-3E29-437A-81BB-F9C46CEAED8F,Water_00002109,WTR_DTL_1C6522EE-339D-4685-86A5-7E94A92E375B,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C_5,Bathroom_2,Bathroom,Shower,Unknown,3.2,All used about the same,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3196,,SITE_01496,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C,Room_00005972,ROOM_EED6B9C5-C77D-4CC3-BD11-536252355814,Water_00002110,WTR_DTL_A265406D-293D-4E94-BA1D-2F3DC9CD09ED,SITE_A00D5AA6-50A0-C849-A19A-60A303438A2C_6,Bathroom_3,Bathroom,Kitchen Faucet,Unknown,3.75,N/A,N/A,N/A,Drop,Drop,Drop
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00006004,ROOM_DD2A9835-CA1A-4BE2-8668-1DC6E7A3B338,Water_00002111,WTR_DTL_0AD6333A-990E-45E3-AD14-84D22E3695C2,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_1,Kitchen_1,Kitchen,Kitchen Faucet,Unknown,1,N/A,N/A,Low pressure,0.79600000000000004,0.79600000000000004,Bag
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00005987,ROOM_657B8F8F-9CC1-4ABB-8C74-3FC64FF7C34E,Water_00002112,WTR_DTL_5D102ACD-3FBE-442A-A5C5-A990AC4923A1,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_2,Bathroom_1,Bathroom,Bathroom Faucet,2.2000000000000002,1.5,N/A,N/A,N/A,0.79600000000000004,1.194,Bag
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00005988,ROOM_87133B74-69D9-438A-A13F-026FAC4C59AA,Water_00002113,WTR_DTL_0BBD004B-4AA7-4F41-9A52-116562A6735B,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_3,Bathroom_2,Bathroom,Bathroom Faucet,2.2000000000000002,1.5,N/A,N/A,N/A,0.79600000000000004,1.194,Bag
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00005988,ROOM_87133B74-69D9-438A-A13F-026FAC4C59AA,Water_00002114,WTR_DTL_A77C6CF5-CDDB-4039-971B-95F42082115D,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_4,Bathroom_2,Bathroom,Shower / Bathtub combo with diverter valve,Unknown,2.5,All used about the same,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00005989,ROOM_DA90B8CF-0DA0-4513-B53D-89E63FE24632,Water_00002115,WTR_DTL_5231D42E-2312-442A-95E2-FE3838F3D19D,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_5,Bathroom_3,Bathroom,Bathroom Faucet,2.2000000000000002,2,N/A,N/A,N/A,0.79600000000000004,1.5920000000000001,Bag
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00005989,ROOM_DA90B8CF-0DA0-4513-B53D-89E63FE24632,Water_00002116,WTR_DTL_A2719767-E2F7-4FFC-B289-560739D9D579,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_6,Bathroom_3,Bathroom,Bathroom Faucet,2.2000000000000002,2,N/A,N/A,N/A,0.79600000000000004,1.5920000000000001,Bag
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00005989,ROOM_DA90B8CF-0DA0-4513-B53D-89E63FE24632,Water_00002117,WTR_DTL_3297D6C5-14F7-4121-807D-8170D25601D2,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_7,Bathroom_3,Bathroom,Shower,Unknown,2.7,Primary,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00005990,ROOM_71E5B3FC-7FE6-4307-94C4-DC37138F5C2F,Water_00002118,WTR_DTL_9DF655F8-6B64-4595-AFE7-98E0EAB34933,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_8,Bathroom_4,Bathroom,Bathroom Faucet,2.2000000000000002,1.3,N/A,N/A,N/A,0.79600000000000004,1.0348000000000002,Bag
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00005990,ROOM_71E5B3FC-7FE6-4307-94C4-DC37138F5C2F,Water_00002119,WTR_DTL_0D8E4263-AF2A-48EA-9272-4555BA8871B9,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_9,Bathroom_4,Bathroom,Shower,Unknown,2.7,Unknown,A few times per year,N/A,Drop,Drop,Drop
RS3234,,SITE_01497,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5,Room_00006006,ROOM_2406FCEB-2A46-4EA6-8187-6F493F5DE289,Water_00002120,WTR_DTL_8BE29E29-BB22-449B-8CC9-E6730424C227,SITE_B89E14FF-AF87-5740-9C2D-7279907005D5_10,Office_1,Office,Bathroom Faucet,2,2,N/A,N/A,"Includes small, partial bathroom ",0.79600000000000004,1.5920000000000001,Bag
RS3296,,SITE_01498,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3,Room_00006016,ROOM_A5CB8587-3FBF-4B63-B6C6-8E15B5A34738,Water_00002121,WTR_DTL_1A25F7E4-A6AE-41F2-9E9E-20FEE2A9EB27,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3_1,Kitchen_1,Kitchen,Kitchen Faucet,2.2000000000000002,2,N/A,N/A,N/A,0.79600000000000004,1.5920000000000001,Bag
RS3296,,SITE_01498,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3,Room_00006010,ROOM_E3CD69A8-31C3-4A65-A8A9-31A512507EE8,Water_00002122,WTR_DTL_34933CBC-B0ED-42B5-9598-2F9FB13EF17D,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3_2,Bathroom_1,Bathroom,Bathroom Faucet,Unknown,5,N/A,N/A,N/A,0.79600000000000004,3.9800000000000004,Bag
RS3296,,SITE_01498,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3,Room_00006010,ROOM_E3CD69A8-31C3-4A65-A8A9-31A512507EE8,Water_00002123,WTR_DTL_D9771A6A-FB68-414E-9728-2417EB7894BC,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3_3,Bathroom_1,Bathroom,Shower / Bathtub combo with diverter valve,2.5,3.5,Never / rarely used,A few times per week,N/A,0.84919999999999995,2.9722,Bag
RS3296,,SITE_01498,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3,Room_00006011,ROOM_C865D25A-5ECA-4A99-9A40-B449FE2E80EB,Water_00002124,WTR_DTL_13B3E9A8-C3C0-4AB5-92E5-32BB4B993A1E,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3_4,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,2.5,N/A,N/A,N/A,0.79600000000000004,1.9900000000000002,Bag
RS3296,,SITE_01498,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3,Room_00006011,ROOM_C865D25A-5ECA-4A99-9A40-B449FE2E80EB,Water_00002125,WTR_DTL_E49957F7-5867-4ED6-A829-A3111A93D565,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3_5,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,2.2999999999999998,N/A,N/A,N/A,0.79600000000000004,1.8308,Bag
RS3296,,SITE_01498,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3,Room_00006011,ROOM_C865D25A-5ECA-4A99-9A40-B449FE2E80EB,Water_00002126,WTR_DTL_BE87A962-1A03-4EBA-AE73-68CEFFA535C6,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3_6,Bathroom_2,Bathroom,Shower,Unknown,Unknown,Primary,Daily / Almost Daily,"Could not run water, shower actively being cleaned with soap",0.84919999999999995,Unknown,Bag
RS3296,,SITE_01498,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3,Room_00006011,ROOM_C865D25A-5ECA-4A99-9A40-B449FE2E80EB,Water_00002127,WTR_DTL_26AC59FE-68E8-4DDC-869B-F337FA20240E,SITE_79D65E45-00E6-ED46-BE7B-216AF8E3D9E3_7,Bathroom_2,Bathroom,Bathtub,N/A,N/A,N/A,N/A,N/A,Drop,Drop,Drop
RS3320,,SITE_01499,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692,Room_00006029,ROOM_ADDEEB2C-BD81-4A81-88F2-0ADF740074C5,Water_00002128,WTR_DTL_96792160-54B4-4C38-9F94-52A7EA519579,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692_1,Kitchen_1,Kitchen,Kitchen Faucet,2.2000000000000002,0.5,N/A,N/A,Water main recently broke.,0.79600000000000004,0.39800000000000002,Bag
RS3320,,SITE_01499,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692,Room_00006021,ROOM_E78E820C-2AC0-440F-B7E0-F2F2CBD52C70,Water_00002129,WTR_DTL_3EF93C81-6916-4F65-9112-648C4B3CB61A,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692_2,Bathroom_1,Bathroom,Shower,2.5,1.5,Secondary,Unknown,N/A,Drop,Drop,Drop
RS3320,,SITE_01499,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692,Room_00006021,ROOM_E78E820C-2AC0-440F-B7E0-F2F2CBD52C70,Water_00002130,WTR_DTL_8A35E805-FC5E-449C-A77C-98B5F9B66750,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692_3,Bathroom_1,Bathroom,Bathroom Faucet,2,2,N/A,N/A,N/A,Drop,Drop,Drop
RS3320,,SITE_01499,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692,Room_00006022,ROOM_73EBB0A1-04C0-4701-B109-BCA1D44B7E2D,Water_00002131,WTR_DTL_40460301-7E9C-43E5-AF93-BC322C22547B,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692_4,Bathroom_2,Bathroom,Bathroom Faucet,Unknown,Unknown,N/A,N/A,Valve intentionally shut off by owner.,Drop,Drop,Drop
RS3320,,SITE_01499,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692,Room_00006022,ROOM_73EBB0A1-04C0-4701-B109-BCA1D44B7E2D,Water_00002132,WTR_DTL_8ECD9AE7-349F-4C4B-ACDD-4B8ADDB58AE2,SITE_38CF96D7-F3B0-144B-A767-9E8D18381692_5,Bathroom_2,Bathroom,Shower,2.5,1.5,Primary,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006033,ROOM_284A018B-4E51-4247-BE08-1D4BC8E2447D,Water_00002133,WTR_DTL_51102975-4D95-40E1-B280-6230839287CC,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_1,Bathroom_1,Bathroom,Bathtub,N/A,N/A,N/A,N/A,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006033,ROOM_284A018B-4E51-4247-BE08-1D4BC8E2447D,Water_00002134,WTR_DTL_5A54F092-F1A4-4D7E-8C25-AF95DAD58836,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_2,Bathroom_1,Bathroom,Shower,2.5,1.3,All used about the same,Daily / Almost Daily,Both heads in same place,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006033,ROOM_284A018B-4E51-4247-BE08-1D4BC8E2447D,Water_00002135,WTR_DTL_A352AA3B-DBF6-46E0-8151-FF4209B849D6,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_3,Bathroom_1,Bathroom,Shower,Unknown,1,All used about the same,Daily / Almost Daily,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006033,ROOM_284A018B-4E51-4247-BE08-1D4BC8E2447D,Water_00002136,WTR_DTL_AF121E4E-D10D-4BC7-A97D-9CFA20B3AE44,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_4,Bathroom_1,Bathroom,Bathroom Faucet,1.5,1.2,N/A,N/A,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006033,ROOM_284A018B-4E51-4247-BE08-1D4BC8E2447D,Water_00002137,WTR_DTL_B5FAFE1A-3FC9-41D7-8733-FF8FC1B037F5,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_5,Bathroom_1,Bathroom,Bathroom Faucet,1.5,1.2,N/A,N/A,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006034,ROOM_2C1A5DA8-0A3A-4C35-A3FF-8336BE5CEFD0,Water_00002138,WTR_DTL_763A2D5E-9C2C-4C33-8EF3-B43FB48A1AC5,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_6,Bathroom_2,Bathroom,Bathroom Faucet,1.5,1,N/A,N/A,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006034,ROOM_2C1A5DA8-0A3A-4C35-A3FF-8336BE5CEFD0,Water_00002139,WTR_DTL_0B3DEC73-43DB-42D0-AD5D-5A9912ECF798,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_7,Bathroom_2,Bathroom,Shower,Unknown,1.9,Secondary,Unknown,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006045,ROOM_FFBF1153-1953-4DED-8458-4568E8C5A249,Water_00002140,WTR_DTL_D7304BA6-580E-415B-B44D-C4924C2C2C6A,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_8,Kitchen_1,Kitchen,Kitchen Faucet,2.2000000000000002,1.2,N/A,N/A,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006045,ROOM_FFBF1153-1953-4DED-8458-4568E8C5A249,Water_00002141,WTR_DTL_EFCF3985-7FD3-4737-AE1E-A630A65D51D1,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_9,Kitchen_1,Kitchen,Kitchen Faucet,2.2000000000000002,1.3,N/A,N/A,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006045,ROOM_FFBF1153-1953-4DED-8458-4568E8C5A249,Water_00002142,WTR_DTL_443F8354-85CF-48D4-B015-11BD36290088,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_10,Kitchen_1,Kitchen,Kitchen Faucet,Unknown,Unknown,N/A,N/A,Stove pot filler,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006035,ROOM_2BF61A31-FC68-4427-AA3E-596EBA90D655,Water_00002143,WTR_DTL_E84D689E-34EA-443C-81F4-6D95C7F7B8AC,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_11,Bathroom_3,Bathroom,Bathroom Faucet,Unknown,1.5,N/A,N/A,Flow bag,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006046,ROOM_3E1D717C-397D-4B49-8E38-FCC619352113,Water_00002144,WTR_DTL_A1E306B2-EB4E-42D7-8672-BAE33E9EB15A,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_12,Laundry_1,Laundry,Kitchen Faucet,2.2000000000000002,1.5,N/A,N/A,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006036,ROOM_B796CF79-921B-490F-B07C-CF5882E05B52,Water_00002145,WTR_DTL_2097F6B7-B6DC-4D53-95AA-2A995F5882F4,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_13,Bathroom_4,Bathroom,Bathroom Faucet,1.5,1.2,N/A,N/A,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006036,ROOM_B796CF79-921B-490F-B07C-CF5882E05B52,Water_00002146,WTR_DTL_158B0FFE-5743-4AA3-BB5D-22B7A393C719,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_14,Bathroom_4,Bathroom,Shower / Bathtub combo with diverter valve,Unknown,1.5,Secondary,A few times per year,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006037,ROOM_CE2D0791-9BBE-4D27-B30D-67142B62B41C,Water_00002147,WTR_DTL_789051E2-CF4D-4219-AB83-89E2A6793ADC,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_15,Bathroom_6,Bathroom,Shower,Unknown,2.5,Unknown,A few times per year,N/A,Drop,Drop,Drop
RS3347,,SITE_01500,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD,Room_00006037,ROOM_CE2D0791-9BBE-4D27-B30D-67142B62B41C,Water_00002148,WTR_DTL_7D2DA8C7-A97C-496C-9F0F-6D681E6DFBB8,SITE_237AD539-CE43-A04A-8303-D841A7CAFEAD_16,Bathroom_6,Bathroom,Bathroom Faucet,1,1.3,N/A,N/A,N/A,Drop,Drop,Drop
RS3370,,SITE_01501,SITE_B99B485C-C8AD-3048-B237-74001A66672C,Room_00006061,ROOM_BB03A9FE-391D-43CE-9081-B4B8A61BD263,Water_00002149,WTR_DTL_612969B2-8283-460C-9C8D-BE0201D94DCC,SITE_B99B485C-C8AD-3048-B237-74001A66672C_1,Dining Room_1,Dining Room,Kitchen Faucet,Unknown,1,N/A,N/A,N/A,0.79600000000000004,0.79600000000000004,Bag
RS3370,,SITE_01501,SITE_B99B485C-C8AD-3048-B237-74001A66672C,Room_00006053,ROOM_EF8FC748-148E-48B8-9FEC-6C667C330770,Water_00002150,WTR_DTL_E30F52D1-50E7-4090-9D6C-E83AF120669A,SITE_B99B485C-C8AD-3048-B237-74001A66672C_2,Bathroom_1,Bathroom,Bathroom Faucet,Unknown,1,N/A,N/A,N/A,0.79600000000000004,0.79600000000000004,Bag
