Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
10,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,WEEKDAY,0,7.7968,0.3039,0.0055,0.0002,1.0413,0.0823,0.1637,0.0089,0.0345,0.0774,0.0257
11,WEEKDAY,1,7.6702,0.3005,0.0055,0.0002,1.0423,0.0823,0.1628,0.0088,0.0328,0.0755,0.0252
11,WEEKDAY,2,7.5173,0.2967,0.0055,0.0002,1.0399,0.0823,0.1628,0.0088,0.0328,0.0755,0.0252
11,WEEKDAY,3,7.4386,0.2947,0.0056,0.0002,1.0378,0.0823,0.1628,0.0088,0.0328,0.0815,0.0263
11,WEEKDAY,4,7.5520,0.2997,0.0062,0.0002,1.0370,0.0823,0.1630,0.0089,0.0328,0.1159,0.0323
11,WEEKDAY,5,7.6479,0.3032,0.0074,0.0003,1.1064,0.0823,0.1643,0.0092,0.0328,0.1444,0.0372
11,WEEKDAY,6,7.6306,0.3019,0.0099,0.0006,1.0912,0.0823,0.1708,0.0104,0.0357,0.1600,0.0403
11,WEEKDAY,7,7.8122,0.3087,0.0146,0.0017,1.0547,0.0000,0.2600,0.0200,0.0616,0.1851,0.0492
11,WEEKDAY,8,8.0031,0.3122,0.0196,0.0043,1.0468,0.0000,0.3114,0.0275,0.1044,0.2248,0.0660
11,WEEKDAY,9,8.2098,0.3143,0.0216,0.0063,1.1352,0.0000,0.3367,0.0345,0.1404,0.2594,0.0822
11,WEEKDAY,10,8.4328,0.3155,0.0216,0.0071,1.1551,0.0000,0.3414,0.0366,0.1502,0.2694,0.0872
11,WEEKDAY,11,8.5650,0.3165,0.0221,0.0073,1.1806,0.0000,0.3417,0.0368,0.1510,0.2703,0.0876
11,WEEKDAY,12,8.7120,0.3171,0.0221,0.0073,1.2771,0.0000,0.3417,0.0368,0.1510,0.2703,0.0876
11,WEEKDAY,13,8.8261,0.3177,0.0215,0.0073,1.3018,0.0000,0.3417,0.0367,0.1510,0.2703,0.0876
11,WEEKDAY,14,8.9340,0.3180,0.0214,0.0072,1.3888,0.0000,0.3412,0.0364,0.1510,0.2701,0.0876
11,WEEKDAY,15,8.9746,0.3183,0.0211,0.0068,1.3999,0.0000,0.3381,0.0354,0.1510,0.2681,0.0874
11,WEEKDAY,16,8.9588,0.3184,0.0177,0.0062,1.3320,0.0000,0.3308,0.0335,0.1510,0.2613,0.0866
11,WEEKDAY,17,8.8720,0.3181,0.0143,0.0051,1.3051,0.0823,0.3230,0.0315,0.1510,0.2537,0.0854
11,WEEKDAY,18,8.6911,0.3177,0.0122,0.0044,1.2026,0.0823,0.2487,0.0234,0.1458,0.2445,0.0826
11,WEEKDAY,19,8.5414,0.3165,0.0106,0.0037,1.1890,0.0823,0.2340,0.0204,0.1389,0.2215,0.0754
11,WEEKDAY,20,8.3639,0.3159,0.0085,0.0025,1.1783,0.0823,0.2139,0.0170,0.1206,0.1521,0.0574
11,WEEKDAY,21,8.1715,0.3137,0.0067,0.0013,1.1105,0.0823,0.1921,0.0131,0.0905,0.1167,0.0426
11,WEEKDAY,22,8.1196,0.3126,0.0063,0.0007,1.1145,0.0823,0.1771,0.0104,0.0637,0.1272,0.0386
11,WEEKDAY,23,8.0047,0.3108,0.0057,0.0004,1.0404,0.0823,0.1689,0.0094,0.0452,0.0942,0.0298
11,SATURDAY,0,7.7966,0.3012,0.0055,0.0002,1.0413,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
11,SATURDAY,1,7.5919,0.2948,0.0055,0.0002,1.0423,0.0823,0.1309,0.0088,0.0306,0.0814,0.0263
11,SATURDAY,2,7.6205,0.2976,0.0057,0.0002,1.0399,0.0823,0.1309,0.0088,0.0306,0.1152,0.0322
11,SATURDAY,3,7.7336,0.3012,0.0058,0.0002,1.0378,0.0823,0.1309,0.0088,0.0306,0.1455,0.0375
11,SATURDAY,4,7.7484,0.3018,0.0058,0.0002,1.0370,0.0823,0.1309,0.0088,0.0306,0.1523,0.0387
11,SATURDAY,5,7.7450,0.3017,0.0058,0.0003,1.1063,0.0823,0.1325,0.0092,0.0328,0.1568,0.0403
11,SATURDAY,6,7.7248,0.3009,0.0059,0.0009,1.0911,0.0823,0.1435,0.0117,0.0478,0.1718,0.0478
11,SATURDAY,7,7.7480,0.3019,0.0062,0.0016,1.0544,0.0000,0.1767,0.0152,0.0769,0.1896,0.0569
11,SATURDAY,8,7.8306,0.3027,0.0066,0.0025,1.0461,0.0000,0.1940,0.0181,0.1047,0.2074,0.0660
11,SATURDAY,9,7.9713,0.3055,0.0068,0.0038,1.1342,0.0000,0.2087,0.0210,0.1289,0.2243,0.0745
11,SATURDAY,10,8.1605,0.3093,0.0070,0.0049,1.1539,0.0000,0.2205,0.0236,0.1442,0.2367,0.0809
11,SATURDAY,11,8.3035,0.3129,0.0071,0.0055,1.1794,0.0000,0.2283,0.0255,0.1466,0.2420,0.0835
11,SATURDAY,12,8.4202,0.3146,0.0072,0.0057,1.2759,0.0000,0.2337,0.0264,0.1466,0.2442,0.0847
11,SATURDAY,13,8.5153,0.3151,0.0072,0.0058,1.3006,0.0000,0.2373,0.0265,0.1466,0.2445,0.0848
11,SATURDAY,14,8.5896,0.3156,0.0072,0.0058,1.3876,0.0000,0.2387,0.0265,0.1466,0.2441,0.0847
11,SATURDAY,15,8.6097,0.3159,0.0072,0.0058,1.3987,0.0000,0.2389,0.0265,0.1464,0.2419,0.0844
11,SATURDAY,16,8.5339,0.3155,0.0072,0.0058,1.3310,0.0000,0.2389,0.0265,0.1449,0.2291,0.0821
11,SATURDAY,17,8.3160,0.3118,0.0069,0.0055,1.3040,0.0823,0.2355,0.0261,0.1392,0.1792,0.0723
11,SATURDAY,18,8.0917,0.3068,0.0066,0.0039,1.2015,0.0823,0.1959,0.0221,0.1107,0.1734,0.0645
11,SATURDAY,19,7.7675,0.2988,0.0059,0.0016,1.1879,0.0823,0.1549,0.0152,0.0704,0.1136,0.0425
11,SATURDAY,20,7.4757,0.2876,0.0056,0.0004,1.1776,0.0823,0.1337,0.0097,0.0362,0.0799,0.0275
11,SATURDAY,21,7.2117,0.2797,0.0055,0.0002,1.1102,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
11,SATURDAY,22,7.0392,0.2741,0.0055,0.0002,1.1144,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
11,SATURDAY,23,6.8698,0.2686,0.0055,0.0002,1.0404,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
11,SUNDAY,0,7.6428,0.2939,0.0055,0.0002,1.0413,0.0823,0.1309,0.0088,0.0306,0.0774,0.0256
11,SUNDAY,1,7.6724,0.2965,0.0056,0.0002,1.0423,0.0823,0.1309,0.0088,0.0306,0.0953,0.0287
11,SUNDAY,2,7.8156,0.3008,0.0058,0.0002,1.0399,0.0823,0.1309,0.0088,0.0306,0.1395,0.0365
11,SUNDAY,3,7.9030,0.3028,0.0058,0.0002,1.0378,0.0823,0.1309,0.0088,0.0306,0.1500,0.0383
11,SUNDAY,4,7.8881,0.3028,0.0058,0.0002,1.0370,0.0823,0.1309,0.0088,0.0306,0.1523,0.0387
11,SUNDAY,5,7.8536,0.3023,0.0058,0.0003,1.1063,0.0823,0.1325,0.0092,0.0328,0.1568,0.0403
11,SUNDAY,6,7.8307,0.3016,0.0059,0.0009,1.0911,0.0823,0.1435,0.0117,0.0478,0.1716,0.0477
11,SUNDAY,7,7.8532,0.3029,0.0062,0.0016,1.0544,0.0000,0.1767,0.0152,0.0769,0.1881,0.0561
11,SUNDAY,8,7.9345,0.3042,0.0065,0.0025,1.0461,0.0000,0.1940,0.0181,0.1047,0.2045,0.0645
11,SUNDAY,9,8.1215,0.3080,0.0068,0.0038,1.1342,0.0000,0.2087,0.0210,0.1289,0.2205,0.0726
11,SUNDAY,10,8.3039,0.3122,0.0070,0.0049,1.1539,0.0000,0.2205,0.0236,0.1442,0.2348,0.0799
11,SUNDAY,11,8.4685,0.3154,0.0071,0.0055,1.1794,0.0000,0.2283,0.0255,0.1466,0.2405,0.0828
11,SUNDAY,12,8.5788,0.3158,0.0072,0.0057,1.2759,0.0000,0.2337,0.0264,0.1466,0.2439,0.0845
11,SUNDAY,13,8.6186,0.3163,0.0072,0.0058,1.3006,0.0000,0.2373,0.0265,0.1466,0.2445,0.0848
11,SUNDAY,14,8.7345,0.3166,0.0072,0.0058,1.3876,0.0000,0.2387,0.0265,0.1466,0.2441,0.0847
11,SUNDAY,15,8.7953,0.3169,0.0072,0.0058,1.3987,0.0000,0.2389,0.0265,0.1464,0.2419,0.0844
11,SUNDAY,16,8.7466,0.3168,0.0072,0.0058,1.3310,0.0000,0.2389,0.0265,0.1449,0.2387,0.0836
11,SUNDAY,17,8.6920,0.3164,0.0071,0.0055,1.3040,0.0823,0.2355,0.0261,0.1392,0.2228,0.0788
11,SUNDAY,18,8.3362,0.3085,0.0064,0.0039,1.2014,0.0823,0.1959,0.0221,0.1107,0.1573,0.0588
11,SUNDAY,19,8.0030,0.3019,0.0058,0.0016,1.1879,0.0823,0.1549,0.0152,0.0704,0.1032,0.0384
11,SUNDAY,20,7.7954,0.2975,0.0055,0.0004,1.1776,0.0823,0.1337,0.0097,0.0362,0.0788,0.0269
11,SUNDAY,21,7.5769,0.2915,0.0055,0.0002,1.1102,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
11,SUNDAY,22,7.4084,0.2862,0.0055,0.0002,1.1144,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
11,SUNDAY,23,7.2472,0.2818,0.0055,0.0002,1.0404,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
11,HOLIDAY,0,6.9493,0.2922,0.0055,0.0002,1.0413,0.0823,0.1632,0.0089,0.0337,0.0772,0.0256
11,HOLIDAY,1,6.8562,0.2867,0.0055,0.0002,1.0423,0.0823,0.1628,0.0088,0.0328,0.0755,0.0252
11,HOLIDAY,2,6.7021,0.2796,0.0055,0.0002,1.0399,0.0823,0.1628,0.0088,0.0328,0.0755,0.0252
11,HOLIDAY,3,6.5721,0.2765,0.0056,0.0002,1.0378,0.0823,0.1628,0.0088,0.0328,0.0815,0.0263
11,HOLIDAY,4,6.8182,0.2890,0.0062,0.0002,1.0370,0.0823,0.1629,0.0089,0.0328,0.1158,0.0323
11,HOLIDAY,5,6.9482,0.2924,0.0069,0.0002,1.1063,0.0823,0.1636,0.0090,0.0328,0.1435,0.0371
11,HOLIDAY,6,6.9506,0.2914,0.0082,0.0004,1.0911,0.0823,0.1668,0.0096,0.0343,0.1557,0.0394
11,HOLIDAY,7,7.2872,0.3055,0.0105,0.0010,1.0545,0.0000,0.2434,0.0172,0.0494,0.1697,0.0441
11,HOLIDAY,8,7.5123,0.3104,0.0130,0.0022,1.0464,0.0000,0.2691,0.0209,0.0708,0.1897,0.0526
11,HOLIDAY,9,7.7643,0.3123,0.0140,0.0033,1.1346,0.0000,0.2817,0.0244,0.0888,0.2070,0.0607
11,HOLIDAY,10,8.0318,0.3139,0.0141,0.0037,1.1543,0.0000,0.2841,0.0255,0.0937,0.2120,0.0632
11,HOLIDAY,11,8.1961,0.3151,0.0143,0.0037,1.1799,0.0000,0.2842,0.0256,0.0941,0.2125,0.0634
11,HOLIDAY,12,8.3493,0.3160,0.0143,0.0037,1.2763,0.0000,0.2842,0.0256,0.0941,0.2125,0.0634
11,HOLIDAY,13,8.4589,0.3166,0.0140,0.0037,1.3011,0.0000,0.2842,0.0255,0.0941,0.2125,0.0634
11,HOLIDAY,14,8.5491,0.3176,0.0140,0.0037,1.3881,0.0000,0.2840,0.0254,0.0941,0.2124,0.0634
11,HOLIDAY,15,8.6566,0.3179,0.0138,0.0035,1.3991,0.0000,0.2824,0.0248,0.0941,0.2114,0.0633
11,HOLIDAY,16,8.6082,0.3178,0.0121,0.0032,1.3313,0.0000,0.2787,0.0239,0.0941,0.2080,0.0629
11,HOLIDAY,17,8.5153,0.3176,0.0104,0.0026,1.3044,0.0823,0.2748,0.0229,0.0941,0.2042,0.0623
11,HOLIDAY,18,8.3440,0.3173,0.0093,0.0023,1.2019,0.0823,0.2058,0.0161,0.0893,0.1996,0.0609
11,HOLIDAY,19,8.1456,0.3150,0.0085,0.0020,1.1884,0.0823,0.1984,0.0146,0.0859,0.1831,0.0564
11,HOLIDAY,20,7.9093,0.3143,0.0071,0.0014,1.1780,0.0823,0.1884,0.0129,0.0767,0.1234,0.0430
11,HOLIDAY,21,7.7108,0.3123,0.0062,0.0008,1.1103,0.0823,0.1774,0.0110,0.0617,0.1014,0.0348
11,HOLIDAY,22,7.5842,0.3111,0.0061,0.0005,1.1145,0.0823,0.1700,0.0096,0.0483,0.1206,0.0353
11,HOLIDAY,23,7.4451,0.3064,0.0057,0.0003,1.0404,0.0823,0.1659,0.0091,0.0390,0.0923,0.0288
12,WEEKDAY,0,1.2818,0.0600,0.0060,0.0002,0.4811,0.0823,0.1637,0.0089,0.0345,0.0774,0.0257
12,WEEKDAY,1,1.0752,0.0510,0.0060,0.0002,0.4829,0.0823,0.1628,0.0088,0.0328,0.0755,0.0252
12,WEEKDAY,2,0.9459,0.0451,0.0060,0.0002,0.4829,0.0823,0.1628,0.0088,0.0328,0.0755,0.0252
12,WEEKDAY,3,0.9009,0.0433,0.0061,0.0002,0.4837,0.0823,0.1628,0.0088,0.0328,0.0815,0.0263
12,WEEKDAY,4,1.2001,0.0579,0.0069,0.0002,0.4842,0.0823,0.1630,0.0089,0.0328,0.1159,0.0323
12,WEEKDAY,5,1.7183,0.0830,0.0083,0.0003,0.5176,0.0823,0.1643,0.0092,0.0328,0.1444,0.0372
12,WEEKDAY,6,1.8187,0.0875,0.0109,0.0006,0.5101,0.0823,0.1708,0.0104,0.0357,0.1600,0.0403
12,WEEKDAY,7,2.5518,0.1240,0.0160,0.0017,0.4889,0.0823,0.2600,0.0200,0.0616,0.1851,0.0492
12,WEEKDAY,8,3.6104,0.1743,0.0214,0.0043,0.4718,0.0000,0.3114,0.0275,0.1044,0.2248,0.0660
12,WEEKDAY,9,4.3191,0.2066,0.0235,0.0063,0.5040,0.0000,0.3367,0.0345,0.1404,0.2594,0.0822
12,WEEKDAY,10,4.8686,0.2285,0.0236,0.0071,0.5087,0.0000,0.3414,0.0366,0.1502,0.2694,0.0872
12,WEEKDAY,11,5.3125,0.2443,0.0241,0.0073,0.5185,0.0000,0.3417,0.0368,0.1510,0.2703,0.0876
12,WEEKDAY,12,5.7813,0.2611,0.0242,0.0073,0.5618,0.0000,0.3417,0.0368,0.1510,0.2703,0.0876
12,WEEKDAY,13,6.1749,0.2738,0.0234,0.0073,0.5736,0.0000,0.3417,0.0367,0.1510,0.2703,0.0876
12,WEEKDAY,14,6.4205,0.2804,0.0234,0.0072,0.6147,0.0000,0.3412,0.0364,0.1510,0.2701,0.0876
12,WEEKDAY,15,6.5152,0.2821,0.0231,0.0068,0.6225,0.0000,0.3381,0.0354,0.1510,0.2681,0.0874
12,WEEKDAY,16,6.3503,0.2751,0.0194,0.0062,0.5961,0.0000,0.3308,0.0335,0.1510,0.2613,0.0866
12,WEEKDAY,17,5.9964,0.2614,0.0158,0.0051,0.5869,0.0823,0.3230,0.0315,0.1510,0.2537,0.0854
12,WEEKDAY,18,5.0960,0.2263,0.0135,0.0044,0.5492,0.0823,0.2487,0.0234,0.1458,0.2445,0.0826
12,WEEKDAY,19,4.6411,0.2096,0.0118,0.0037,0.5434,0.0823,0.2340,0.0204,0.1389,0.2215,0.0754
12,WEEKDAY,20,3.2185,0.1457,0.0093,0.0025,0.5400,0.0823,0.2139,0.0170,0.1206,0.1521,0.0574
12,WEEKDAY,21,2.3811,0.1095,0.0073,0.0013,0.5085,0.0823,0.1921,0.0131,0.0905,0.1167,0.0426
12,WEEKDAY,22,2.4830,0.1159,0.0069,0.0007,0.5116,0.0823,0.1771,0.0104,0.0637,0.1272,0.0386
12,WEEKDAY,23,1.8632,0.0862,0.0063,0.0004,0.4808,0.0823,0.1689,0.0094,0.0452,0.0942,0.0298
12,SATURDAY,0,1.2768,0.0588,0.0060,0.0002,0.4811,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
12,SATURDAY,1,1.0264,0.0486,0.0061,0.0002,0.4829,0.0823,0.1309,0.0088,0.0306,0.0814,0.0263
12,SATURDAY,2,1.2859,0.0613,0.0062,0.0002,0.4829,0.0823,0.1309,0.0088,0.0306,0.1152,0.0322
12,SATURDAY,3,1.9020,0.0906,0.0064,0.0002,0.4837,0.0823,0.1309,0.0088,0.0306,0.1455,0.0375
12,SATURDAY,4,2.1283,0.1020,0.0064,0.0002,0.4842,0.0823,0.1309,0.0088,0.0306,0.1523,0.0387
12,SATURDAY,5,2.1900,0.1051,0.0064,0.0003,0.5175,0.0823,0.1325,0.0092,0.0328,0.1568,0.0403
12,SATURDAY,6,2.2274,0.1067,0.0065,0.0009,0.5100,0.0823,0.1435,0.0117,0.0478,0.1718,0.0478
12,SATURDAY,7,2.2530,0.1084,0.0069,0.0016,0.4886,0.0823,0.1767,0.0152,0.0769,0.1896,0.0569
12,SATURDAY,8,2.8584,0.1379,0.0072,0.0025,0.4711,0.0000,0.1940,0.0181,0.1047,0.2074,0.0660
12,SATURDAY,9,3.3807,0.1612,0.0075,0.0038,0.5030,0.0000,0.2087,0.0210,0.1289,0.2243,0.0745
12,SATURDAY,10,3.9438,0.1837,0.0077,0.0049,0.5075,0.0000,0.2205,0.0236,0.1442,0.2367,0.0809
12,SATURDAY,11,4.3648,0.1993,0.0079,0.0055,0.5173,0.0000,0.2283,0.0255,0.1466,0.2420,0.0835
12,SATURDAY,12,4.8397,0.2168,0.0079,0.0057,0.5606,0.0000,0.2337,0.0264,0.1466,0.2442,0.0847
12,SATURDAY,13,5.4237,0.2391,0.0079,0.0058,0.5724,0.0000,0.2373,0.0265,0.1466,0.2445,0.0848
12,SATURDAY,14,5.7918,0.2511,0.0079,0.0058,0.6135,0.0000,0.2387,0.0265,0.1466,0.2441,0.0847
12,SATURDAY,15,5.8339,0.2509,0.0079,0.0058,0.6214,0.0000,0.2389,0.0265,0.1464,0.2419,0.0844
12,SATURDAY,16,5.3382,0.2304,0.0079,0.0058,0.5950,0.0000,0.2389,0.0265,0.1449,0.2291,0.0821
12,SATURDAY,17,3.9300,0.1692,0.0076,0.0055,0.5859,0.0823,0.2355,0.0261,0.1392,0.1792,0.0723
12,SATURDAY,18,3.2378,0.1438,0.0073,0.0039,0.5482,0.0823,0.1959,0.0221,0.1107,0.1734,0.0645
12,SATURDAY,19,2.1225,0.0955,0.0065,0.0016,0.5424,0.0823,0.1549,0.0152,0.0704,0.1136,0.0425
12,SATURDAY,20,1.4648,0.0672,0.0061,0.0004,0.5393,0.0823,0.1337,0.0097,0.0362,0.0799,0.0275
12,SATURDAY,21,1.1267,0.0525,0.0060,0.0002,0.5081,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
12,SATURDAY,22,0.8697,0.0412,0.0060,0.0002,0.5115,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
12,SATURDAY,23,0.7072,0.0334,0.0060,0.0002,0.4808,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
12,SUNDAY,0,1.0409,0.0494,0.0060,0.0002,0.4811,0.0823,0.1309,0.0088,0.0306,0.0774,0.0256
12,SUNDAY,1,1.0869,0.0515,0.0061,0.0002,0.4829,0.0823,0.1309,0.0088,0.0306,0.0953,0.0287
12,SUNDAY,2,1.7244,0.0821,0.0063,0.0002,0.4829,0.0823,0.1309,0.0088,0.0306,0.1395,0.0365
12,SUNDAY,3,2.1306,0.1016,0.0064,0.0002,0.4837,0.0823,0.1309,0.0088,0.0306,0.1500,0.0383
12,SUNDAY,4,2.2984,0.1097,0.0064,0.0002,0.4842,0.0823,0.1309,0.0088,0.0306,0.1523,0.0387
12,SUNDAY,5,2.3564,0.1128,0.0064,0.0003,0.5175,0.0823,0.1325,0.0092,0.0328,0.1568,0.0403
12,SUNDAY,6,2.3508,0.1127,0.0065,0.0009,0.5100,0.0823,0.1435,0.0117,0.0478,0.1716,0.0477
12,SUNDAY,7,2.4285,0.1169,0.0068,0.0016,0.4886,0.0823,0.1767,0.0152,0.0769,0.1881,0.0561
12,SUNDAY,8,2.9589,0.1426,0.0072,0.0025,0.4711,0.0000,0.1940,0.0181,0.1047,0.2045,0.0645
12,SUNDAY,9,3.5081,0.1666,0.0075,0.0038,0.5030,0.0000,0.2087,0.0210,0.1289,0.2205,0.0726
12,SUNDAY,10,4.0442,0.1874,0.0077,0.0049,0.5075,0.0000,0.2205,0.0236,0.1442,0.2348,0.0799
12,SUNDAY,11,4.3978,0.1999,0.0078,0.0055,0.5173,0.0000,0.2283,0.0255,0.1466,0.2405,0.0828
12,SUNDAY,12,4.8186,0.2159,0.0079,0.0057,0.5606,0.0000,0.2337,0.0264,0.1466,0.2439,0.0845
12,SUNDAY,13,5.2804,0.2340,0.0079,0.0058,0.5723,0.0000,0.2373,0.0265,0.1466,0.2445,0.0848
12,SUNDAY,14,5.5479,0.2428,0.0079,0.0058,0.6135,0.0000,0.2387,0.0265,0.1466,0.2441,0.0847
12,SUNDAY,15,5.6250,0.2442,0.0079,0.0058,0.6214,0.0000,0.2389,0.0265,0.1464,0.2419,0.0844
12,SUNDAY,16,5.2865,0.2278,0.0079,0.0058,0.5950,0.0000,0.2389,0.0265,0.1449,0.2387,0.0836
12,SUNDAY,17,4.7529,0.2060,0.0078,0.0055,0.5859,0.0823,0.2355,0.0261,0.1392,0.2228,0.0788
12,SUNDAY,18,3.4030,0.1502,0.0070,0.0039,0.5481,0.0823,0.1959,0.0221,0.1107,0.1573,0.0588
12,SUNDAY,19,2.2019,0.0994,0.0063,0.0016,0.5423,0.0823,0.1549,0.0152,0.0704,0.1032,0.0384
12,SUNDAY,20,1.6019,0.0732,0.0061,0.0004,0.5393,0.0823,0.1337,0.0097,0.0362,0.0788,0.0269
12,SUNDAY,21,1.2437,0.0574,0.0060,0.0002,0.5081,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
12,SUNDAY,22,0.9924,0.0464,0.0060,0.0002,0.5115,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
12,SUNDAY,23,0.8312,0.0391,0.0060,0.0002,0.4808,0.0823,0.1309,0.0088,0.0306,0.0755,0.0252
12,HOLIDAY,0,0.0151,0.0008,0.0060,0.0002,0.4811,0.0823,0.1628,0.0088,0.0328,0.0770,0.0255
12,HOLIDAY,1,0.0000,0.0000,0.0060,0.0002,0.4829,0.0823,0.1628,0.0088,0.0328,0.0755,0.0252
12,HOLIDAY,2,0.0000,0.0000,0.0060,0.0002,0.4829,0.0823,0.1628,0.0088,0.0328,0.0755,0.0252
12,HOLIDAY,3,0.0000,0.0000,0.0061,0.0002,0.4837,0.0823,0.1628,0.0088,0.0328,0.0815,0.0263
12,HOLIDAY,4,0.0000,0.0000,0.0068,0.0002,0.4842,0.0823,0.1628,0.0088,0.0328,0.1156,0.0323
12,HOLIDAY,5,0.1552,0.0081,0.0072,0.0002,0.5176,0.0823,0.1628,0.0088,0.0328,0.1425,0.0370
12,HOLIDAY,6,0.2698,0.0140,0.0073,0.0002,0.5100,0.0823,0.1628,0.0088,0.0328,0.1515,0.0386
12,HOLIDAY,7,0.5365,0.0277,0.0073,0.0002,0.4886,0.0823,0.2267,0.0143,0.0372,0.1543,0.0391
12,HOLIDAY,8,1.9963,0.1022,0.0073,0.0002,0.4710,0.0000,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,9,2.9848,0.1492,0.0073,0.0002,0.5028,0.0000,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,10,3.2874,0.1627,0.0073,0.0002,0.5072,0.0000,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,11,3.3799,0.1657,0.0073,0.0002,0.5170,0.0000,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,12,3.8534,0.1892,0.0073,0.0002,0.5603,0.0000,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,13,4.6456,0.2273,0.0073,0.0002,0.5720,0.0000,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,14,5.0848,0.2433,0.0073,0.0002,0.6132,0.0000,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,15,5.2039,0.2457,0.0073,0.0002,0.6210,0.0000,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,16,4.7242,0.2238,0.0072,0.0002,0.5946,0.0000,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,17,3.8691,0.1832,0.0072,0.0002,0.5856,0.0823,0.2267,0.0143,0.0372,0.1547,0.0391
12,HOLIDAY,18,2.6598,0.1282,0.0073,0.0002,0.5480,0.0823,0.1628,0.0088,0.0328,0.1547,0.0391
12,HOLIDAY,19,2.2043,0.1060,0.0071,0.0002,0.5423,0.0823,0.1628,0.0088,0.0328,0.1447,0.0374
12,HOLIDAY,20,0.6804,0.0332,0.0063,0.0002,0.5393,0.0823,0.1628,0.0088,0.0328,0.0947,0.0286
12,HOLIDAY,21,0.2839,0.0142,0.0062,0.0002,0.5081,0.0823,0.1628,0.0088,0.0328,0.0862,0.0271
12,HOLIDAY,22,0.3604,0.0183,0.0066,0.0002,0.5115,0.0823,0.1628,0.0088,0.0328,0.1141,0.0320
12,HOLIDAY,23,0.1202,0.0061,0.0062,0.0002,0.4808,0.0823,0.1628,0.0088,0.0328,0.0904,0.0278
