Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
11,WEEKDAY,7,0.2694,0.0092,0.3415,0.0084,0.0192,0.0000,0.8292,0.1548,0.0112,0.0287,0.0011
11,WEEKDAY,8,0.1704,0.0790,0.3402,0.0084,0.0200,0.0000,0.9999,0.1747,0.0150,0.0316,0.0019
11,WEEKDAY,9,0.1179,0.1975,0.3459,0.0083,0.0210,0.0000,1.0200,0.2030,0.0206,0.0329,0.0032
11,WEEKDAY,10,0.0659,0.2816,0.3455,0.0087,0.0216,0.0000,1.0311,0.2257,0.0234,0.0333,0.0036
11,WEEKDAY,11,0.0383,0.3369,0.3452,0.0090,0.0218,0.0000,1.0298,0.2310,0.0240,0.0334,0.0036
11,WEEKDAY,12,0.0300,0.3145,0.3452,0.0089,0.0218,0.0000,1.0290,0.2314,0.0240,0.0334,0.0036
11,WEEKDAY,13,0.0262,0.3054,0.3463,0.0085,0.0218,0.0000,1.0287,0.2314,0.0242,0.0334,0.0036
11,WEEKDAY,14,0.0252,0.3133,0.3470,0.0082,0.0218,0.0000,1.0294,0.2296,0.0243,0.0334,0.0036
11,WEEKDAY,15,0.0267,0.3079,0.3472,0.0082,0.0217,0.0000,1.0298,0.2200,0.0248,0.0334,0.0036
11,WEEKDAY,16,0.0320,0.2566,0.3453,0.0093,0.0216,0.0000,1.0354,0.2165,0.0246,0.0333,0.0036
11,WEEKDAY,17,0.0513,0.1867,0.3451,0.0103,0.0215,0.2233,1.0414,0.2134,0.0243,0.0331,0.0035
11,WEEKDAY,18,0.0483,0.1722,0.3390,0.0098,0.0214,0.5060,0.8637,0.1984,0.0237,0.0322,0.0034
11,WEEKDAY,19,0.0493,0.1655,0.3390,0.0085,0.0212,0.5060,0.7351,0.1788,0.0233,0.0300,0.0032
11,WEEKDAY,20,0.0540,0.1828,0.3390,0.0076,0.0207,0.5060,0.6534,0.1643,0.0201,0.0256,0.0029
11,WEEKDAY,21,0.0769,0.1649,0.3392,0.0064,0.0201,0.5060,0.6052,0.1558,0.0155,0.0165,0.0024
11,WEEKDAY,22,0.0746,0.1435,0.1726,0.0043,0.0193,0.5060,0.4474,0.1473,0.0104,0.0048,0.0017
11,WEEKDAY,23,0.0037,0.1520,0.1720,0.0018,0.0187,0.5060,0.3329,0.1344,0.0061,0.0005,0.0006
11,SATURDAY,0,0.0105,0.0120,0.0245,0.0024,0.0178,0.5060,0.2465,0.1129,0.0024,0.0000,0.0000
11,SATURDAY,1,0.0176,0.0000,0.0245,0.0013,0.0178,0.5060,0.2342,0.1129,0.0010,0.0000,0.0000
11,SATURDAY,2,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2308,0.1129,0.0000,0.0000,0.0000
11,SATURDAY,3,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2308,0.1129,0.0000,0.0000,0.0000
11,SATURDAY,4,0.0356,0.1231,0.1803,0.0006,0.0178,0.5060,0.2309,0.1133,0.0003,0.0000,0.0000
11,SATURDAY,5,0.0356,0.1231,0.1803,0.0010,0.0178,0.5060,0.4066,0.1173,0.0035,0.0002,0.0000
11,SATURDAY,6,0.0356,0.1231,0.1803,0.0027,0.0179,0.2233,0.5389,0.1295,0.0063,0.0017,0.0001
11,SATURDAY,7,0.3086,0.0000,0.1834,0.0038,0.0182,0.0000,0.7416,0.1428,0.0081,0.0047,0.0002
11,SATURDAY,8,0.1891,0.0519,0.1819,0.0044,0.0186,0.0000,0.7866,0.1550,0.0101,0.0089,0.0006
11,SATURDAY,9,0.1487,0.1163,0.2958,0.0045,0.0188,0.0000,0.8028,0.1646,0.0121,0.0145,0.0010
11,SATURDAY,10,0.1162,0.2194,0.3572,0.0045,0.0190,0.0000,0.8003,0.1712,0.0147,0.0171,0.0015
11,SATURDAY,11,0.0907,0.2495,0.3570,0.0048,0.0191,0.0000,0.7964,0.1746,0.0163,0.0176,0.0018
11,SATURDAY,12,0.0658,0.2438,0.3567,0.0049,0.0191,0.0000,0.7956,0.1751,0.0165,0.0176,0.0019
11,SATURDAY,13,0.0454,0.2612,0.3567,0.0046,0.0191,0.0000,0.7953,0.1751,0.0166,0.0176,0.0019
11,SATURDAY,14,0.0355,0.2971,0.3570,0.0045,0.0191,0.0000,0.7960,0.1748,0.0163,0.0176,0.0018
11,SATURDAY,15,0.0348,0.2990,0.3572,0.0044,0.0191,0.0000,0.7964,0.1724,0.0162,0.0172,0.0016
11,SATURDAY,16,0.0408,0.2681,0.3567,0.0046,0.0189,0.0000,0.8008,0.1686,0.0162,0.0149,0.0013
11,SATURDAY,17,0.0449,0.2703,0.3567,0.0049,0.0188,0.2233,0.7965,0.1623,0.0158,0.0094,0.0008
11,SATURDAY,18,0.0431,0.2020,0.1806,0.0050,0.0186,0.5060,0.6138,0.1553,0.0141,0.0048,0.0004
11,SATURDAY,19,0.0803,0.1464,0.1807,0.0049,0.0184,0.5060,0.5365,0.1473,0.0127,0.0017,0.0001
11,SATURDAY,20,0.1095,0.1110,0.1808,0.0045,0.0182,0.5060,0.5268,0.1395,0.0097,0.0002,0.0000
11,SATURDAY,21,0.1249,0.1034,0.1810,0.0038,0.0180,0.5060,0.4396,0.1297,0.0069,0.0000,0.0000
11,SATURDAY,22,0.1384,0.0692,0.1812,0.0032,0.0179,0.5060,0.3416,0.1194,0.0052,0.0000,0.0000
11,SATURDAY,23,0.0105,0.1598,0.1802,0.0028,0.0178,0.5060,0.2537,0.1137,0.0041,0.0000,0.0000
11,SUNDAY,0,0.0132,0.0000,0.0245,0.0006,0.0178,0.5060,0.2465,0.1129,0.0024,0.0000,0.0000
11,SUNDAY,1,0.0132,0.0075,0.0245,0.0006,0.0178,0.5060,0.2342,0.1129,0.0010,0.0000,0.0000
11,SUNDAY,2,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2308,0.1129,0.0000,0.0000,0.0000
11,SUNDAY,3,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2308,0.1129,0.0000,0.0000,0.0000
11,SUNDAY,4,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2308,0.1129,0.0003,0.0000,0.0000
11,SUNDAY,5,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.4056,0.1135,0.0035,0.0002,0.0000
11,SUNDAY,6,0.0176,0.0000,0.0245,0.0006,0.0178,0.2233,0.5327,0.1150,0.0063,0.0017,0.0001
11,SUNDAY,7,0.0176,0.0000,0.0245,0.0009,0.0179,0.0000,0.7248,0.1172,0.0081,0.0047,0.0002
11,SUNDAY,8,0.0088,0.0150,0.0245,0.0015,0.0181,0.0000,0.7497,0.1195,0.0101,0.0089,0.0006
11,SUNDAY,9,0.0174,0.0146,0.1387,0.0018,0.0182,0.0000,0.7493,0.1218,0.0121,0.0145,0.0010
11,SUNDAY,10,0.0170,0.0581,0.2007,0.0017,0.0183,0.0000,0.7424,0.1240,0.0147,0.0171,0.0015
11,SUNDAY,11,0.0170,0.0984,0.2013,0.0018,0.0184,0.0000,0.7381,0.1267,0.0163,0.0176,0.0018
11,SUNDAY,12,0.0169,0.1806,0.2091,0.0018,0.0184,0.0000,0.7373,0.1272,0.0165,0.0176,0.0019
11,SUNDAY,13,0.0168,0.1937,0.2118,0.0018,0.0184,0.0000,0.7370,0.1272,0.0166,0.0176,0.0019
11,SUNDAY,14,0.0168,0.2004,0.2200,0.0017,0.0184,0.0000,0.7376,0.1268,0.0163,0.0176,0.0018
11,SUNDAY,15,0.0168,0.1863,0.2218,0.0018,0.0184,0.0000,0.7381,0.1244,0.0162,0.0172,0.0016
11,SUNDAY,16,0.0170,0.1192,0.2100,0.0019,0.0182,0.0000,0.7430,0.1213,0.0162,0.0149,0.0013
11,SUNDAY,17,0.0171,0.0865,0.2099,0.0019,0.0181,0.2233,0.7421,0.1190,0.0158,0.0094,0.0008
11,SUNDAY,18,0.0000,0.0418,0.0258,0.0015,0.0180,0.5060,0.5643,0.1170,0.0141,0.0048,0.0004
11,SUNDAY,19,0.0000,0.0399,0.0252,0.0013,0.0179,0.5060,0.4964,0.1148,0.0127,0.0017,0.0001
11,SUNDAY,20,0.0000,0.0385,0.0252,0.0012,0.0178,0.5060,0.4980,0.1135,0.0097,0.0002,0.0000
11,SUNDAY,21,0.0000,0.0000,0.0245,0.0010,0.0178,0.5060,0.4263,0.1130,0.0069,0.0000,0.0000
11,SUNDAY,22,0.0000,0.0150,0.0245,0.0008,0.0178,0.5060,0.3396,0.1130,0.0052,0.0000,0.0000
11,SUNDAY,23,0.0088,0.0150,0.0245,0.0006,0.0178,0.5060,0.2537,0.1129,0.0041,0.0000,0.0000
11,HOLIDAY,0,0.0088,0.0000,0.0245,0.0006,0.0178,0.5060,0.2465,0.1129,0.0024,0.0000,0.0000
11,HOLIDAY,1,0.0088,0.0000,0.0245,0.0006,0.0178,0.5060,0.2342,0.1129,0.0010,0.0000,0.0000
11,HOLIDAY,2,0.0088,0.0000,0.0246,0.0006,0.0178,0.5060,0.2308,0.1129,0.0000,0.0000,0.0000
11,HOLIDAY,3,0.0088,0.0150,0.0246,0.0006,0.0178,0.5060,0.2308,0.1129,0.0000,0.0000,0.0000
11,HOLIDAY,4,0.0088,0.0150,0.0246,0.0006,0.0178,0.5060,0.2308,0.1129,0.0003,0.0000,0.0000
11,HOLIDAY,5,0.0088,0.0150,0.0246,0.0006,0.0178,0.5060,0.4054,0.1135,0.0035,0.0000,0.0000
11,HOLIDAY,6,0.0088,0.0150,0.0246,0.0006,0.0178,0.2233,0.5305,0.1150,0.0063,0.0000,0.0001
11,HOLIDAY,7,0.0088,0.0150,0.0246,0.0008,0.0178,0.0000,0.7127,0.1171,0.0081,0.0000,0.0002
11,HOLIDAY,8,0.0000,0.0150,0.0246,0.0012,0.0179,0.0000,0.7169,0.1192,0.0100,0.0000,0.0006
11,HOLIDAY,9,0.0153,0.0628,0.1388,0.0014,0.0180,0.0000,0.7093,0.1214,0.0120,0.0000,0.0010
11,HOLIDAY,10,0.0155,0.0607,0.1387,0.0013,0.0181,0.0000,0.7017,0.1235,0.0146,0.0000,0.0015
11,HOLIDAY,11,0.0158,0.0602,0.1387,0.0014,0.0182,0.0000,0.6974,0.1261,0.0162,0.0000,0.0018
11,HOLIDAY,12,0.0160,0.2140,0.1413,0.0014,0.0182,0.0000,0.6966,0.1266,0.0164,0.0000,0.0019
11,HOLIDAY,13,0.0160,0.2229,0.1585,0.0014,0.0182,0.0000,0.6962,0.1266,0.0165,0.0000,0.0019
11,HOLIDAY,14,0.0164,0.2260,0.1598,0.0013,0.0182,0.0000,0.6969,0.1263,0.0162,0.0000,0.0018
11,HOLIDAY,15,0.0165,0.2237,0.1598,0.0014,0.0181,0.0000,0.6974,0.1238,0.0161,0.0000,0.0016
11,HOLIDAY,16,0.0163,0.0594,0.1387,0.0016,0.0180,0.0000,0.7030,0.1208,0.0161,0.0000,0.0013
11,HOLIDAY,17,0.0164,0.0592,0.1387,0.0016,0.0180,0.2233,0.7093,0.1187,0.0158,0.0000,0.0008
11,HOLIDAY,18,0.0000,0.0000,0.0245,0.0014,0.0179,0.5060,0.5521,0.1168,0.0141,0.0000,0.0004
11,HOLIDAY,19,0.0000,0.0000,0.0245,0.0013,0.0178,0.5060,0.4941,0.1148,0.0127,0.0000,0.0001
11,HOLIDAY,20,0.0000,0.0000,0.0245,0.0012,0.0178,0.5060,0.4979,0.1135,0.0097,0.0000,0.0000
11,HOLIDAY,21,0.0000,0.0000,0.0245,0.0010,0.0178,0.5060,0.4263,0.1130,0.0069,0.0000,0.0000
11,HOLIDAY,22,0.0000,0.0000,0.0245,0.0008,0.0178,0.5060,0.3396,0.1130,0.0052,0.0000,0.0000
11,HOLIDAY,23,0.0000,0.0000,0.0245,0.0006,0.0178,0.5060,0.2537,0.1129,0.0041,0.0000,0.0000
12,WEEKDAY,0,0.0151,0.0029,0.0246,0.0007,0.0180,0.5060,0.2265,0.1158,0.0021,0.0000,0.0001
12,WEEKDAY,1,0.0167,0.0014,0.0246,0.0006,0.0178,0.5060,0.2135,0.1128,0.0008,0.0000,0.0000
12,WEEKDAY,2,0.0176,0.0000,0.0247,0.0006,0.0178,0.5060,0.2105,0.1128,0.0000,0.0000,0.0000
12,WEEKDAY,3,0.0176,0.0000,0.0247,0.0006,0.0178,0.5060,0.2108,0.1129,0.0002,0.0004,0.0000
12,WEEKDAY,4,0.0741,0.0105,0.1657,0.0009,0.0179,0.5060,0.2237,0.1146,0.0008,0.0040,0.0001
12,WEEKDAY,5,0.0809,0.0526,0.1658,0.0028,0.0182,0.5060,0.4161,0.1246,0.0042,0.0133,0.0003
12,WEEKDAY,6,0.0703,0.1039,0.1658,0.0065,0.0186,0.2233,0.5451,0.1377,0.0075,0.0207,0.0006
12,WEEKDAY,7,0.3519,0.0028,0.3172,0.0081,0.0192,0.2233,0.7229,0.1515,0.0102,0.0265,0.0010
12,WEEKDAY,8,0.2343,0.0050,0.3269,0.0080,0.0200,0.0000,0.9052,0.1698,0.0141,0.0298,0.0017
12,WEEKDAY,9,0.1816,0.0440,0.3268,0.0079,0.0209,0.0000,0.9336,0.1958,0.0187,0.0314,0.0027
12,WEEKDAY,10,0.1412,0.1211,0.3262,0.0083,0.0214,0.0000,0.9448,0.2163,0.0208,0.0318,0.0030
12,WEEKDAY,11,0.1139,0.1812,0.3259,0.0086,0.0216,0.0000,0.9438,0.2211,0.0213,0.0319,0.0030
12,WEEKDAY,12,0.0994,0.2005,0.3256,0.0085,0.0216,0.0000,0.9414,0.2214,0.0213,0.0319,0.0030
12,WEEKDAY,13,0.0774,0.2284,0.3253,0.0081,0.0216,0.0000,0.9271,0.2214,0.0214,0.0319,0.0030
12,WEEKDAY,14,0.0653,0.2427,0.3253,0.0078,0.0216,0.0000,0.9010,0.2197,0.0212,0.0318,0.0030
12,WEEKDAY,15,0.0624,0.2329,0.3253,0.0079,0.0215,0.0000,0.9094,0.2114,0.0213,0.0311,0.0030
12,WEEKDAY,16,0.0769,0.1974,0.3253,0.0088,0.0214,0.0000,0.9174,0.2079,0.0211,0.0287,0.0030
12,WEEKDAY,17,0.0872,0.1595,0.2918,0.0095,0.0212,0.2233,0.9139,0.2045,0.0206,0.0267,0.0029
12,WEEKDAY,18,0.1040,0.1245,0.2920,0.0090,0.0211,0.5060,0.7698,0.1908,0.0198,0.0247,0.0027
12,WEEKDAY,19,0.1245,0.1034,0.2921,0.0077,0.0208,0.5060,0.6429,0.1730,0.0189,0.0226,0.0025
12,WEEKDAY,20,0.1444,0.0729,0.2922,0.0069,0.0204,0.5060,0.5574,0.1597,0.0160,0.0193,0.0022
12,WEEKDAY,21,0.1629,0.0386,0.2925,0.0058,0.0198,0.5060,0.5098,0.1518,0.0121,0.0124,0.0018
12,WEEKDAY,22,0.1760,0.0208,0.1670,0.0039,0.0191,0.5060,0.3837,0.1441,0.0081,0.0036,0.0013
12,WEEKDAY,23,0.0134,0.1021,0.1654,0.0016,0.0185,0.5060,0.2936,0.1324,0.0048,0.0004,0.0005
12,SATURDAY,0,0.0176,0.0000,0.0245,0.0024,0.0178,0.5060,0.2272,0.1128,0.0020,0.0000,0.0000
12,SATURDAY,1,0.0176,0.0000,0.0245,0.0013,0.0178,0.5060,0.2161,0.1128,0.0009,0.0000,0.0000
12,SATURDAY,2,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2130,0.1128,0.0000,0.0000,0.0000
12,SATURDAY,3,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2131,0.1128,0.0000,0.0001,0.0000
12,SATURDAY,4,0.0588,0.0385,0.1803,0.0006,0.0178,0.5060,0.2138,0.1132,0.0003,0.0007,0.0000
12,SATURDAY,5,0.0760,0.0483,0.1804,0.0011,0.0178,0.5060,0.3511,0.1171,0.0029,0.0024,0.0000
12,SATURDAY,6,0.0538,0.1647,0.1804,0.0029,0.0180,0.2233,0.4649,0.1290,0.0052,0.0055,0.0001
12,SATURDAY,7,0.3876,0.0000,0.1846,0.0039,0.0183,0.2233,0.6252,0.1419,0.0067,0.0099,0.0002
12,SATURDAY,8,0.2600,0.0000,0.1980,0.0043,0.0186,0.0000,0.6654,0.1536,0.0083,0.0145,0.0004
12,SATURDAY,9,0.2080,0.0221,0.2835,0.0043,0.0189,0.0000,0.6807,0.1626,0.0097,0.0195,0.0008
12,SATURDAY,10,0.1579,0.1178,0.3295,0.0044,0.0190,0.0000,0.6788,0.1687,0.0118,0.0216,0.0011
12,SATURDAY,11,0.1342,0.1835,0.3291,0.0047,0.0191,0.0000,0.6753,0.1714,0.0130,0.0220,0.0014
12,SATURDAY,12,0.1197,0.2034,0.3287,0.0047,0.0191,0.0000,0.6746,0.1718,0.0131,0.0220,0.0014
12,SATURDAY,13,0.0836,0.2302,0.3283,0.0045,0.0191,0.0000,0.6743,0.1718,0.0132,0.0220,0.0014
12,SATURDAY,14,0.0569,0.2738,0.3282,0.0044,0.0191,0.0000,0.6749,0.1715,0.0130,0.0219,0.0014
12,SATURDAY,15,0.0500,0.2881,0.3282,0.0043,0.0190,0.0000,0.6750,0.1697,0.0130,0.0207,0.0012
12,SATURDAY,16,0.0591,0.2639,0.3283,0.0044,0.0189,0.0000,0.6757,0.1666,0.0131,0.0159,0.0010
12,SATURDAY,17,0.0738,0.2601,0.3129,0.0046,0.0187,0.2233,0.6629,0.1608,0.0129,0.0093,0.0006
12,SATURDAY,18,0.0974,0.1739,0.1809,0.0048,0.0186,0.5060,0.5220,0.1543,0.0116,0.0043,0.0003
12,SATURDAY,19,0.1448,0.0881,0.1811,0.0047,0.0184,0.5060,0.4622,0.1468,0.0105,0.0013,0.0001
12,SATURDAY,20,0.1605,0.0423,0.1813,0.0043,0.0182,0.5060,0.4523,0.1393,0.0081,0.0002,0.0000
12,SATURDAY,21,0.1802,0.0254,0.1815,0.0037,0.0180,0.5060,0.3823,0.1297,0.0057,0.0000,0.0000
12,SATURDAY,22,0.1922,0.0098,0.1817,0.0031,0.0179,0.5060,0.3030,0.1193,0.0043,0.0000,0.0000
12,SATURDAY,23,0.0176,0.1089,0.1802,0.0028,0.0178,0.5060,0.2337,0.1136,0.0034,0.0000,0.0000
12,SUNDAY,0,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2155,0.1128,0.0018,0.0000,0.0000
12,SUNDAY,1,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2052,0.1128,0.0008,0.0000,0.0000
12,SUNDAY,2,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2024,0.1128,0.0000,0.0000,0.0000
12,SUNDAY,3,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2024,0.1128,0.0000,0.0000,0.0000
12,SUNDAY,4,0.0176,0.0000,0.0245,0.0006,0.0178,0.5060,0.2024,0.1128,0.0003,0.0000,0.0000
12,SUNDAY,5,0.0176,0.0000,0.0246,0.0006,0.0178,0.5060,0.3092,0.1132,0.0026,0.0001,0.0000
12,SUNDAY,6,0.0176,0.0000,0.0247,0.0006,0.0178,0.2233,0.3919,0.1141,0.0046,0.0010,0.0000
12,SUNDAY,7,0.0176,0.0000,0.0248,0.0008,0.0178,0.2233,0.5117,0.1154,0.0058,0.0028,0.0001
12,SUNDAY,8,0.0141,0.0060,0.0246,0.0011,0.0179,0.0000,0.5277,0.1168,0.0071,0.0053,0.0003
12,SUNDAY,9,0.0175,0.0116,0.0932,0.0013,0.0180,0.0000,0.5257,0.1182,0.0083,0.0087,0.0006
12,SUNDAY,10,0.0173,0.0348,0.1303,0.0013,0.0181,0.0000,0.5197,0.1195,0.0100,0.0103,0.0009
12,SUNDAY,11,0.0172,0.0349,0.1302,0.0013,0.0181,0.0000,0.5161,0.1211,0.0110,0.0105,0.0011
12,SUNDAY,12,0.0102,0.0470,0.1302,0.0013,0.0182,0.0000,0.5154,0.1214,0.0111,0.0106,0.0011
12,SUNDAY,13,0.0102,0.0977,0.1312,0.0013,0.0182,0.0000,0.5152,0.1214,0.0112,0.0106,0.0011
12,SUNDAY,14,0.0101,0.0978,0.1376,0.0013,0.0181,0.0000,0.5157,0.1212,0.0110,0.0106,0.0011
12,SUNDAY,15,0.0102,0.0669,0.1339,0.0013,0.0181,0.0000,0.5161,0.1197,0.0111,0.0103,0.0010
12,SUNDAY,16,0.0102,0.0469,0.1302,0.0014,0.0180,0.0000,0.5203,0.1179,0.0112,0.0090,0.0008
12,SUNDAY,17,0.0173,0.0349,0.1302,0.0013,0.0179,0.2233,0.5209,0.1165,0.0111,0.0056,0.0005
12,SUNDAY,18,0.0070,0.0060,0.0245,0.0011,0.0179,0.5060,0.4161,0.1153,0.0101,0.0029,0.0002
12,SUNDAY,19,0.0070,0.0060,0.0245,0.0010,0.0178,0.5060,0.3773,0.1140,0.0092,0.0010,0.0001
12,SUNDAY,20,0.0070,0.0060,0.0245,0.0009,0.0178,0.5060,0.3790,0.1132,0.0071,0.0001,0.0000
12,SUNDAY,21,0.0105,0.0000,0.0245,0.0008,0.0178,0.5060,0.3347,0.1129,0.0050,0.0000,0.0000
12,SUNDAY,22,0.0105,0.0060,0.0246,0.0007,0.0178,0.5060,0.2778,0.1129,0.0038,0.0000,0.0000
12,SUNDAY,23,0.0141,0.0060,0.0246,0.0006,0.0178,0.5060,0.2216,0.1128,0.0030,0.0000,0.0000
12,HOLIDAY,0,0.0176,0.0000,0.0253,0.0006,0.0178,0.5060,0.1691,0.1126,0.0008,0.0000,0.0000
12,HOLIDAY,1,0.0176,0.0000,0.0254,0.0006,0.0178,0.5060,0.1617,0.1126,0.0003,0.0000,0.0000
12,HOLIDAY,2,0.0176,0.0000,0.0255,0.0006,0.0178,0.5060,0.1597,0.1126,0.0000,0.0000,0.0000
12,HOLIDAY,3,0.0176,0.0000,0.0256,0.0006,0.0178,0.5060,0.1597,0.1126,0.0000,0.0000,0.0000
12,HOLIDAY,4,0.0176,0.0000,0.0257,0.0006,0.0178,0.5060,0.1597,0.1126,0.0001,0.0000,0.0000
12,HOLIDAY,5,0.0176,0.0000,0.0257,0.0006,0.0178,0.5060,0.1647,0.1127,0.0011,0.0000,0.0000
12,HOLIDAY,6,0.0176,0.0000,0.0258,0.0006,0.0178,0.2233,0.1808,0.1127,0.0020,0.0000,0.0000
12,HOLIDAY,7,0.0176,0.0000,0.0259,0.0006,0.0178,0.2233,0.1920,0.1128,0.0023,0.0000,0.0000
12,HOLIDAY,8,0.0176,0.0000,0.0258,0.0006,0.0178,0.0000,0.1948,0.1128,0.0025,0.0000,0.0000
12,HOLIDAY,9,0.0176,0.0000,0.0255,0.0006,0.0178,0.0000,0.1903,0.1128,0.0026,0.0000,0.0000
12,HOLIDAY,10,0.0176,0.0000,0.0250,0.0006,0.0178,0.0000,0.1857,0.1128,0.0028,0.0000,0.0000
12,HOLIDAY,11,0.0176,0.0000,0.0249,0.0006,0.0178,0.0000,0.1831,0.1127,0.0029,0.0000,0.0000
12,HOLIDAY,12,0.0000,0.0000,0.0247,0.0006,0.0178,0.0000,0.1826,0.1127,0.0029,0.0000,0.0000
12,HOLIDAY,13,0.0000,0.0000,0.0247,0.0006,0.0178,0.0000,0.1824,0.1127,0.0029,0.0000,0.0000
12,HOLIDAY,14,0.0000,0.0000,0.0246,0.0006,0.0178,0.0000,0.1828,0.1128,0.0030,0.0000,0.0000
12,HOLIDAY,15,0.0000,0.0000,0.0246,0.0006,0.0178,0.0000,0.1831,0.1128,0.0033,0.0000,0.0000
12,HOLIDAY,16,0.0000,0.0300,0.0246,0.0006,0.0178,0.0000,0.1861,0.1128,0.0037,0.0000,0.0000
12,HOLIDAY,17,0.0000,0.0300,0.0246,0.0006,0.0178,0.2233,0.1890,0.1128,0.0040,0.0000,0.0000
12,HOLIDAY,18,0.0000,0.0300,0.0246,0.0006,0.0178,0.5060,0.1938,0.1127,0.0040,0.0000,0.0000
12,HOLIDAY,19,0.0176,0.0000,0.0249,0.0006,0.0178,0.5060,0.1988,0.1127,0.0040,0.0000,0.0000
12,HOLIDAY,20,0.0176,0.0000,0.0251,0.0006,0.0178,0.5060,0.2004,0.1127,0.0032,0.0000,0.0000
12,HOLIDAY,21,0.0176,0.0000,0.0253,0.0006,0.0178,0.5060,0.1974,0.1127,0.0023,0.0000,0.0000
12,HOLIDAY,22,0.0176,0.0000,0.0254,0.0006,0.0178,0.5060,0.1850,0.1127,0.0017,0.0000,0.0000
12,HOLIDAY,23,0.0176,0.0000,0.0254,0.0006,0.0178,0.5060,0.1734,0.1126,0.0014,0.0000,0.0000
