"SITEID","Building_Category","State","Site_Case_Weight","Ownership","Vintage","Conditioned_Area","COHORT","county","City","subregion","zip","utility_name","ut_class","utility_id","stratum","pop_ct","unit_multiplicity_ct","ALT_svy_wt"
SITE_00742,Single Family (4 or fewer units),WA,3805.5,Rent,1970,493,SF,Aso,CLARKSTO,EW,99403,Avista Corp,non-BPA,20169,EWA.,118386,1,9106.615385
SITE_00743,Multifamily (5 or more units),WA,687.85,Rent,1972,,MF,Ben,RICHLAND,EW,99354,City of Richla,BPA,15979,WA.9,11753,1,652.9444444
SITE_00744,Manufactured,WA,1628.92,Own / buying,1972,1428,MH,Col,DAYTON,EW,99328,PacifiCorp,non-BPA,14354,WA.1,23230,1,2903.75
SITE_00745,Single Family (4 or fewer units),WA,3805.5,Own / buying,1942,1344,SF,Spo,SPOKANE,EW,99205,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00746,Single Family (4 or fewer units),WA,3805.5,Own / buying,1962,1287,SF,Ada,OTHELLO,EW,99344,Avista Corp,non-BPA,20169,EWA.,118386,1,9106.615385
SITE_00747,Single Family (4 or fewer units),WA,3805.5,Own / buying,1914,3250,SF,Spo,SPOKANE,EW,99202,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00748,Single Family (4 or fewer units),WA,3931.6,Own / buying,1979,2357.5,SF,Ben,RICHLAND,EW,99354,City of Richla,BPA,15979,EWA.,92396,1,2639.885714
SITE_00749,Single Family (4 or fewer units),WA,3805.5,Own / buying,1996,1748,SF,Yak,YAKIMA,EW,98908,PacifiCorp,non-BPA,14354,EWA.,59052,1,7381.5
SITE_00750,Single Family (4 or fewer units),WA,3931.6,Own / buying,1997,1139,SF,Fra,PASCO,EW,99301,PUD No 1 of Fr,BPA,6716,EWA.,92396,1,2639.885714
SITE_00751,Single Family (4 or fewer units),WA,3805.5,Own / buying,1973,3185,SF,Spo,SPOKANE,EW,99223,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00752,Single Family (4 or fewer units),WA,3931.6,Own / buying,1968,3840,SF,Ben,RICHLAND,EW,99354,City of Richla,BPA,15979,EWA.,92396,1,2639.885714
SITE_00753,Single Family (4 or fewer units),WA,3805.5,Own / buying,1951,1881.6,SF,Che,WENATCHE,EW,98801,PUD No 1 of Ch,non-BPA,3413,EWA.,64327,1,7147.444444
SITE_00754,Single Family (4 or fewer units),WA,3931.6,Own / buying,1994,2196,SF,Spo,SPOKANE,EW,99224,Inland Power &,BPA,8699,EWA.,161299,1,2880.339286
SITE_00755,Single Family (4 or fewer units),WA,3805.5,Own / buying,1953,2530,SF,Spo,SPOKANE,EW,99203,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00756,Single Family (4 or fewer units),WA,3931.6,Own / buying,2006,3358,SF,Ben,RICHLAND,EW,99352,City of Richla,BPA,15979,EWA.,92396,1,2639.885714
SITE_00757,Single Family (4 or fewer units),WA,3805.5,Own / buying,1921,2991.3,SF,Spo,SPOKANE,EW,99203,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00758,Single Family (4 or fewer units),WA,3805.5,Own / buying,1910,2072.1,SF,Spo,SPOKANE,EW,99207,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00759,Single Family (4 or fewer units),WA,3931.6,Own / buying,2005,2792,SF,Spo,GREENACR,EW,99016,Vera Irrigatio,BPA,19784,EWA.,161299,1,2880.339286
SITE_00760,Single Family (4 or fewer units),WA,3805.5,Own / buying,1992,2640,SF,Spo,LIBERTY,EW,99019,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00761,Single Family (4 or fewer units),WA,3805.5,Own / buying,2005,2552,SF,Spo,SPOKANE,EW,99223,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00762,Single Family (4 or fewer units),WA,3805.5,Own / buying,1999,2779,SF,Spo,MEAD,EW,99021,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00763,Single Family (4 or fewer units),WA,3805.5,Own / buying,1992,3000,SF,Spo,SPOKANE,EW,99223,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00764,Single Family (4 or fewer units),WA,3805.5,Own / buying,1980,1920,SF,Spo,SPOKANE,EW,99208,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00765,Single Family (4 or fewer units),WA,3931.6,Own / buying,1952,1722,SF,Ben,RICHLAND,EW,99352,City of Richla,BPA,15979,EWA.,92396,1,2639.885714
SITE_00766,Single Family (4 or fewer units),WA,3931.6,Own / buying,2003,2324,SF,Spo,CHENEY,EW,99004,City of Cheney,BPA,3420,EWA.,161299,1,2880.339286
SITE_00767,Single Family (4 or fewer units),WA,3805.5,Own / buying,1938,1344,SF,Spo,SPOKANE,EW,99207,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00768,Single Family (4 or fewer units),WA,3805.5,Own / buying,1989,2970,SF,Spo,SPOKANE,EW,99223,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00769,Manufactured,WA,1824.63,Own / buying,1980,1560,MH,Ben,WEST RIC,EW,99353,Benton Rural E,BPA,1625,WA.1,7325,1,1046.428571
SITE_00770,Single Family (4 or fewer units),WA,3805.5,Own / buying,1959,1964,SF,Spo,SPOKANE,EW,99203,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00771,Single Family (4 or fewer units),WA,3805.5,Own / buying,1976,2166,SF,Spo,SPOKANE,EW,99223,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00772,Single Family (4 or fewer units),WA,3805.5,Rent,1950,626,SF,Spo,SPOKANE,EW,99208,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00773,Single Family (4 or fewer units),WA,3805.5,Own / buying,1954,3904,SF,Wal,WALLA WA,EW,99362,PacifiCorp,non-BPA,14354,EWA.,92396,1,2639.885714
SITE_00774,Manufactured,WA,1628.92,Own / buying,1959,750,MH,Ada,WASHTUCN,EW,99371,Avista Corp,non-BPA,20169,WA.1,23230,1,2903.75
SITE_00775,Single Family (4 or fewer units),WA,3805.5,Own / buying,1978,3016,SF,Yak,SELAH,EW,98942,PacifiCorp,non-BPA,14354,EWA.,59052,1,7381.5
SITE_00776,Single Family (4 or fewer units),WA,3931.6,Own / buying,1993,1824,SF,Ben,WEST RIC,EW,99353,Benton Rural E,BPA,1625,EWA.,92396,1,2639.885714
SITE_00777,Single Family (4 or fewer units),WA,3805.5,Own / buying,1994,1852,SF,Che,CASHMERE,EW,98815,PUD No 1 of Ch,non-BPA,3413,EWA.,64327,1,7147.444444
SITE_00778,Single Family (4 or fewer units),WA,3805.5,Rent,1930,850,SF,Che,WENATCHE,EW,98801,PUD No 1 of Ch,non-BPA,3413,EWA.,64327,1,7147.444444
SITE_00779,Single Family (4 or fewer units),WA,3805.5,Own / buying,2005,2678.2,SF,Spo,LIBERTY,EW,99016,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00780,Single Family (4 or fewer units),WA,3805.5,Own / buying,1978,2087,SF,Spo,SPOKANE,EW,99212,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00781,Single Family (4 or fewer units),WA,3805.5,Own / buying,1927,2112,SF,Whi,PULLMAN,EW,99163,Avista Corp,non-BPA,20169,EWA.,118386,1,9106.615385
SITE_00782,Single Family (4 or fewer units),WA,3805.5,Own / buying,1899,2240,SF,Spo,SPOKANE,EW,99205,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00783,Single Family (4 or fewer units),WA,3931.6,Own / buying,1954,840,SF,Ben,KENNEWIC,EW,99336,PUD No 1 of Be,BPA,1579,EWA.,92396,1,2639.885714
SITE_00784,Single Family (4 or fewer units),WA,3805.5,Own / buying,2005,2247,SF,Spo,SPOKANE,EW,99217,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00785,Manufactured,WA,1628.92,Own / buying,2008,2400,MH,Spo,COLBERT,EW,99005,Avista Corp,non-BPA,20169,WA.1,12187,1,1218.7
SITE_00786,Single Family (4 or fewer units),WA,3805.5,Own / buying,1978,1766,SF,Dou,EAST WEN,EW,98802,PUD No 1 of Do,non-BPA,5326,EWA.,64327,1,7147.444444
SITE_00787,Single Family (4 or fewer units),WA,3931.6,Own / buying,1963,1180,SF,Ben,KENNEWIC,EW,99336,PUD No 1 of Be,BPA,1579,EWA.,92396,1,2639.885714
SITE_00788,Single Family (4 or fewer units),WA,3805.5,Rent,1973,1564,SF,Spo,SPOKANE,EW,99208,Avista Corp,non-BPA,20169,EWA.,161299,1,2880.339286
SITE_00789,Single Family (4 or fewer units),WA,3931.6,Own / buying,2007,1599,SF,Kit,ELLENSBU,EW,98926,City of Ellens,BPA,6149,EWA.,118386,1,9106.615385
SITE_00790,Single Family (4 or fewer units),WA,3805.5,Own / buying,1935,2252,SF,Yak,YAKIMA,EW,98902,PacifiCorp,non-BPA,14354,EWA.,59052,1,7381.5
SITE_00791,Multifamily (5 or more units),WA,2000.27,Rent,2007,,MF,Kin,KIRKLAND,PS,98033,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00792,Multifamily (5 or more units),WA,2000.27,Rent,1991,,MF,Kin,MAPLE VA,PS,98038,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00793,Multifamily (5 or more units),WA,2000.27,Own / buying,1998,,MF,Kin,KIRKLAND,PS,98033,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00794,Multifamily (5 or more units),WA,2002.39,Rent,1938,,MF,Kin,SEATTLE,PS,98121,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_00795,Multifamily (5 or more units),WA,2000.27,Rent,1984,,MF,Kin,KENT,PS,98030,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00796,Multifamily (5 or more units),WA,2002.39,Rent,2004,,MF,Kin,SEATTLE,PS,98102,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_00797,Multifamily (5 or more units),WA,2000.27,Own / buying,2003,,MF,Kin,SAMMAMIS,PS,98075,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00798,Multifamily (5 or more units),WA,2000.27,Rent,,,MF,Kin,BELLEVUE,PS,98007,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00799,Multifamily (5 or more units),WA,2000.27,Own / buying,1999,,MF,Kin,BELLEVUE,PS,98005,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00800,Multifamily (5 or more units),WA,2000.27,Own / buying,1980,,MF,Kin,KENT,PS,98042,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00801,Multifamily (5 or more units),WA,2000.27,Rent,,,MF,Kin,BELLEVUE,PS,98005,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00802,Multifamily (5 or more units),WA,2000.27,Rent,2000,,MF,Kin,KENT,PS,98031,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00803,Multifamily (5 or more units),WA,2000.27,Rent,1990,,MF,Kin,FEDERAL,PS,98003,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00804,Multifamily (5 or more units),WA,2000.27,Rent,2000,,MF,Kin,SEATAC,PS,98188,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00805,Multifamily (5 or more units),WA,2000.27,Rent,1986,,MF,Kin,BELLEVUE,PS,98005,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00806,Single Family (4 or fewer units),WA,12576.67,Rent,1981,882,SF,Kin,ENUMCLAW,PS,98022,Puget Sound En,non-BPA,15500,PS.7,447680,1,14922.66667
SITE_00807,Single Family (4 or fewer units),WA,12576.67,Rent,1941,584,SF,Kin,KENT,PS,98030,Puget Sound En,non-BPA,15500,PS.7,447680,1,14922.66667
SITE_00808,Multifamily (5 or more units),WA,2000.27,Own / buying,1979,,MF,Kin,KIRKLAND,PS,98034,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00809,Multifamily (5 or more units),WA,2002.39,Rent,1912,,MF,Kin,SEATTLE,PS,98122,Seattle City o,BPA,16868,WA.1,226582,1,2312.061224
SITE_00810,Multifamily (5 or more units),WA,2000.27,Rent,2001,,MF,Kin,AUBURN,PS,98092,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00811,Multifamily (5 or more units),WA,2000.27,Rent,,,MF,Kin,KENT,PS,98030,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00812,Multifamily (5 or more units),WA,2000.27,Rent,1979,,MF,Kin,BELLEVUE,PS,98007,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00813,Multifamily (5 or more units),WA,2000.27,Own / buying,1986,,MF,Kin,KENT,PS,98030,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00814,Multifamily (5 or more units),WA,2000.27,Rent,,,MF,Kin,BELLEVUE,PS,98005,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00815,Multifamily (5 or more units),WA,2000.27,Rent,1970,,MF,Kin,FEDERAL,PS,98003,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00816,Multifamily (5 or more units),WA,2000.27,Rent,1991,,MF,Kin,KIRKLAND,PS,98034,Puget Sound En,PSE,15500,WA.2,193386,1,2685.916667
SITE_00817,Multifamily (5 or more units),MT,2103.18,Rent,1973,,MF,Mis,MISSOULA,MT,59804,NorthWestern C,non-BPA,12825,MT.1,24459,1,2717.666667
SITE_00818,Single Family (4 or fewer units),MT,1882.4,Rent,1970,1092,SF,Mis,LOLO,MT,59847,NorthWestern C,non-BPA,12825,MT.2,111666,1,2147.423077
SITE_00819,Multifamily (5 or more units),MT,214.04,Rent,1975,,MF,Lak,RONAN,MT,59864,USBIA-Mission,BPA,19603,MT.2,2424,1,484.8
SITE_00820,Single Family (4 or fewer units),MT,1882.4,Rent,1970,540,SF,Rav,STEVENSV,MT,59870,NorthWestern C,non-BPA,12825,MT.2,111666,1,2147.423077
SITE_00821,Single Family (4 or fewer units),MT,1882.4,Rent,1987,784,SF,Rav,STEVENSV,MT,59870,NorthWestern C,non-BPA,12825,MT.2,111666,1,2147.423077
SITE_00822,Single Family (4 or fewer units),MT,1882.4,Rent,1990,784,SF,Rav,STEVENSV,MT,59870,NorthWestern C,non-BPA,12825,MT.2,111666,1,2147.423077
SITE_00823,Single Family (4 or fewer units),MT,1882.4,Rent,2013,816,SF,Rav,VICTOR,MT,59875,NorthWestern C,non-BPA,12825,MT.2,111666,1,2147.423077
SITE_00824,Multifamily (5 or more units),MT,214.04,Rent,1975,,MF,Fla,KALISPEL,MT,59901,Flathead Elect,BPA,6395,MT.3,3077,1,170.9444444
SITE_00825,Single Family (4 or fewer units),MT,2661.5,Rent,1982,436,SF,Fla,KALISPEL,MT,59901,Flathead Elect,BPA,6395,MT.2,111666,1,2147.423077
SITE_00826,Multifamily (5 or more units),MT,214.04,Rent,1973,,MF,Fla,KALISPEL,MT,59901,Flathead Elect,BPA,6395,MT.3,3077,1,170.9444444
SITE_00827,Multifamily (5 or more units),MT,214.04,Rent,1986,,MF,Fla,KALISPEL,MT,59901,Flathead Elect,BPA,6395,MT.3,3077,1,170.9444444
SITE_00828,Multifamily (5 or more units),MT,214.04,Rent,2002,,MF,Fla,KALISPEL,MT,59901,Flathead Elect,BPA,6395,MT.3,3077,1,170.9444444
SITE_00829,Multifamily (5 or more units),MT,214.04,Own / buying,1987,,MF,Fla,BIGFORK,MT,59911,Flathead Elect,BPA,6395,MT.3,3077,1,170.9444444
SITE_00830,Multifamily (5 or more units),MT,214.04,Rent,2004,,MF,Fla,COLUMBIA,MT,59912,Flathead Elect,BPA,6395,MT.3,3077,2,85.47222222
SITE_00831,Single Family (4 or fewer units),MT,2661.5,Rent,,896,SF,Fla,COLUMBIA,MT,59912,Flathead Elect,BPA,6395,MT.2,111666,1,2147.423077
SITE_00832,Multifamily (5 or more units),MT,214.04,Rent,1970,,MF,Lin,LIBBY,MT,59923,Flathead Elect,BPA,6395,MT.2,2424,2,242.4
SITE_00833,Multifamily (5 or more units),MT,214.04,Unknown,1970,,MF,Lin,LIBBY,MT,59923,Flathead Elect,BPA,6395,MT.2,2424,2,242.4
SITE_00834,Multifamily (5 or more units),MT,214.04,Rent,1978,,MF,Lin,LIBBY,MT,59923,Flathead Elect,BPA,6395,MT.2,2424,1,484.8
