timestamp,duration[microsec],iteration,bus_count,branch_count,error
2018-03-01 00:43:30 PST,2908.0,1,134,135,false
2018-03-01 00:44:00 PST,2800.0,1,134,135,false
2018-03-01 00:44:00 PST,2763.0,1,134,135,false
2018-03-01 00:44:30 PST,2706.0,1,134,135,false
2018-03-01 00:44:30 PST,2426.0,1,134,135,false
2018-03-01 00:45:00 PST,2379.0,1,134,135,false
2018-03-01 00:45:00 PST,2374.0,1,134,135,false
2018-03-01 00:45:30 PST,2376.0,1,134,135,false
2018-03-01 00:45:30 PST,2416.0,1,134,135,false
2018-03-01 00:46:00 PST,2371.0,1,134,135,false
2018-03-01 00:46:00 PST,2445.0,1,134,135,false
2018-03-01 00:46:30 PST,2383.0,1,134,135,false
2018-03-01 00:46:30 PST,2384.0,1,134,135,false
2018-03-01 00:47:00 PST,3094.0,1,134,135,false
2018-03-01 00:47:00 PST,2754.0,1,134,135,false
2018-03-01 00:47:30 PST,2725.0,1,134,135,false
2018-03-01 00:47:30 PST,2570.0,1,134,135,false
2018-03-01 00:48:00 PST,2371.0,1,134,135,false
2018-03-01 00:48:00 PST,2375.0,1,134,135,false
2018-03-01 00:48:30 PST,2439.0,1,134,135,false
2018-03-01 00:48:30 PST,2382.0,1,134,135,false
2018-03-01 00:49:00 PST,2460.0,1,134,135,false
2018-03-01 00:49:00 PST,2388.0,1,134,135,false
2018-03-01 00:49:30 PST,2379.0,1,134,135,false
2018-03-01 00:49:30 PST,2371.0,1,134,135,false
2018-03-01 00:50:00 PST,2631.0,1,134,135,false
2018-03-01 00:50:00 PST,2818.0,1,134,135,false
2018-03-01 00:50:30 PST,2705.0,1,134,135,false
2018-03-01 00:50:30 PST,2768.0,1,134,135,false
2018-03-01 00:51:00 PST,2391.0,1,134,135,false
2018-03-01 00:51:00 PST,2578.0,1,134,135,false
2018-03-01 00:51:30 PST,2423.0,1,134,135,false
2018-03-01 00:51:30 PST,2477.0,1,134,135,false
2018-03-01 00:52:00 PST,2471.0,1,134,135,false
2018-03-01 00:52:00 PST,2376.0,1,134,135,false
2018-03-01 00:52:30 PST,2371.0,1,134,135,false
2018-03-01 00:52:30 PST,2433.0,1,134,135,false
2018-03-01 00:53:00 PST,2564.0,1,134,135,false
2018-03-01 00:53:00 PST,2635.0,1,134,135,false
2018-03-01 00:53:30 PST,2777.0,1,134,135,false
2018-03-01 00:53:30 PST,2517.0,1,134,135,false
2018-03-01 00:54:00 PST,2521.0,1,134,135,false
2018-03-01 00:54:00 PST,2368.0,1,134,135,false
2018-03-01 00:54:30 PST,2372.0,1,134,135,false
2018-03-01 00:54:30 PST,2367.0,1,134,135,false
2018-03-01 00:55:00 PST,2365.0,1,134,135,false
2018-03-01 00:55:00 PST,2372.0,1,134,135,false
2018-03-01 00:55:30 PST,2509.0,1,134,135,false
2018-03-01 00:55:30 PST,2370.0,1,134,135,false
2018-03-01 00:56:00 PST,2364.0,1,134,135,false
2018-03-01 00:56:00 PST,2834.0,1,134,135,false
2018-03-01 00:56:30 PST,2768.0,1,134,135,false
2018-03-01 00:56:30 PST,2786.0,1,134,135,false
2018-03-01 00:57:00 PST,2592.0,1,134,135,false
2018-03-01 00:57:00 PST,2400.0,1,134,135,false
2018-03-01 00:57:30 PST,2383.0,1,134,135,false
2018-03-01 00:57:30 PST,2374.0,1,134,135,false
2018-03-01 00:58:00 PST,2375.0,1,134,135,false
2018-03-01 00:58:00 PST,2464.0,1,134,135,false
2018-03-01 00:58:30 PST,2372.0,1,134,135,false
2018-03-01 00:58:30 PST,2374.0,1,134,135,false
2018-03-01 00:59:00 PST,2372.0,1,134,135,false
2018-03-01 00:59:00 PST,2377.0,1,134,135,false
2018-03-01 00:59:30 PST,2837.0,1,134,135,false
2018-03-01 00:59:30 PST,2646.0,1,134,135,false
2018-03-01 01:00:00 PST,2720.0,1,134,135,false
2018-03-01 01:00:00 PST,2674.0,1,134,135,false
2018-03-01 01:00:30 PST,2381.0,1,134,135,false
2018-03-01 01:00:30 PST,2418.0,1,134,135,false
2018-03-01 01:01:00 PST,2372.0,1,134,135,false
2018-03-01 01:01:00 PST,2529.0,1,134,135,false
2018-03-01 01:01:30 PST,2452.0,1,134,135,false
2018-03-01 01:01:30 PST,2384.0,1,134,135,false
2018-03-01 01:02:00 PST,2369.0,1,134,135,false
2018-03-01 01:02:00 PST,2389.0,1,134,135,false
2018-03-01 01:02:30 PST,2742.0,1,134,135,false
2018-03-01 01:02:30 PST,2732.0,1,134,135,false
2018-03-01 01:03:00 PST,2806.0,1,134,135,false
2018-03-01 01:03:00 PST,2759.0,1,134,135,false
2018-03-01 01:03:30 PST,2415.0,1,134,135,false
2018-03-01 01:03:30 PST,2370.0,1,134,135,false
