Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
5,HOLIDAY,4,0.0000,0.0000,0.0000,0.0377,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
5,HOLIDAY,5,0.0000,0.0000,0.0000,0.0377,0.0019,0.1034,0.0235,0.1426,0.2005,0.3322,0.0471
5,HOLIDAY,6,0.0000,0.0000,0.0000,0.0445,0.0059,0.1079,0.0000,0.2859,0.4371,0.3322,0.0471
5,HOLIDAY,7,0.0000,0.1360,0.0244,0.0509,0.0085,0.1121,0.0000,0.4092,0.5629,0.3322,0.0471
5,HOLIDAY,8,0.0000,0.4686,0.0727,0.0590,0.0091,0.1141,0.0000,0.4243,0.6257,0.3322,0.0471
5,HOLIDAY,9,0.0000,0.6779,0.0959,0.0582,0.0091,0.1141,0.0000,0.4218,0.6417,0.3322,0.0471
5,HOLIDAY,10,0.0000,0.5457,0.0757,0.0564,0.0091,0.1141,0.0000,0.4064,0.6417,0.3322,0.0471
5,HOLIDAY,11,0.0000,0.4799,0.0645,0.0581,0.0089,0.1139,0.0000,0.4071,0.6417,0.3322,0.0471
5,HOLIDAY,12,0.0000,0.5076,0.0644,0.0570,0.0087,0.1136,0.0000,0.4127,0.6417,0.3322,0.0471
5,HOLIDAY,13,0.0000,0.5114,0.0632,0.0565,0.0081,0.1127,0.0000,0.4152,0.6257,0.3322,0.0471
5,HOLIDAY,14,0.0000,0.4703,0.0569,0.0555,0.0067,0.1113,0.0000,0.3912,0.5788,0.3322,0.0471
5,HOLIDAY,15,0.0000,0.4086,0.0492,0.0537,0.0044,0.1084,0.0000,0.2986,0.4999,0.3322,0.0471
5,HOLIDAY,16,0.0000,0.2668,0.0327,0.0494,0.0014,0.1046,0.0659,0.2232,0.1846,0.3322,0.0471
5,HOLIDAY,17,0.0000,0.0000,0.0000,0.0435,0.0002,0.1022,0.0659,0.1627,0.0903,0.3322,0.0471
5,HOLIDAY,18,0.0000,0.0000,0.0000,0.0377,0.0002,0.1022,0.0235,0.1225,0.0903,0.3322,0.0471
5,HOLIDAY,19,0.0000,0.0000,0.0000,0.0377,0.0002,0.1022,0.2712,0.0971,0.0903,0.3322,0.0471
5,HOLIDAY,20,0.0000,0.0000,0.0000,0.0377,0.0002,0.1022,0.2712,0.0824,0.0903,0.3322,0.0471
5,HOLIDAY,21,0.0000,0.0000,0.0000,0.0377,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
5,HOLIDAY,22,0.0000,0.0000,0.0000,0.0377,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
5,HOLIDAY,23,0.2451,0.0197,0.1014,0.0377,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,WEEKDAY,0,0.0325,0.1880,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,WEEKDAY,1,0.0729,0.1477,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,WEEKDAY,2,0.1026,0.1212,0.1014,0.0319,0.0002,0.1022,0.2712,0.0727,0.0903,0.3322,0.0471
6,WEEKDAY,3,0.1328,0.1033,0.1014,0.0320,0.0002,0.1022,0.2712,0.0791,0.0908,0.3331,0.0471
6,WEEKDAY,4,0.2000,0.0563,0.1014,0.0332,0.0006,0.1023,0.2712,0.1015,0.0949,0.3388,0.0471
6,WEEKDAY,5,0.1521,0.0872,0.1014,0.0347,0.0034,0.1037,0.0235,0.2182,0.2188,0.3482,0.0471
6,WEEKDAY,6,0.0310,0.8384,0.1885,0.0421,0.0094,0.1091,0.0000,0.4878,0.4903,0.3553,0.0471
6,WEEKDAY,7,0.0000,1.3844,0.2376,0.0506,0.0149,0.1152,0.0000,0.8207,0.6715,0.3592,0.0471
6,WEEKDAY,8,0.0000,1.6701,0.2607,0.0609,0.0176,0.1193,0.0000,1.0222,0.7739,0.3606,0.0471
6,WEEKDAY,9,0.0000,1.7893,0.2584,0.0627,0.0181,0.1202,0.0000,1.0585,0.8069,0.3608,0.0471
6,WEEKDAY,10,0.0000,1.7419,0.2405,0.0612,0.0182,0.1203,0.0000,1.0286,0.8107,0.3608,0.0471
6,WEEKDAY,11,0.0000,1.7013,0.2262,0.0628,0.0178,0.1200,0.0000,1.0239,0.8109,0.3608,0.0471
6,WEEKDAY,12,0.0000,1.7870,0.2257,0.0614,0.0173,0.1195,0.0000,1.0364,0.8096,0.3605,0.0471
6,WEEKDAY,13,0.0000,1.8947,0.2299,0.0604,0.0160,0.1181,0.0000,1.0373,0.7876,0.3584,0.0471
6,WEEKDAY,14,0.0000,1.9991,0.2336,0.0586,0.0132,0.1160,0.0000,0.9600,0.7249,0.3536,0.0471
6,WEEKDAY,15,0.0000,1.9753,0.2273,0.0552,0.0087,0.1116,0.0000,0.7270,0.6125,0.3462,0.0471
6,WEEKDAY,16,0.0000,1.7904,0.2098,0.0485,0.0030,0.1061,0.0659,0.5191,0.2266,0.3376,0.0471
6,WEEKDAY,17,0.0000,0.6322,0.1014,0.0401,0.0005,0.1025,0.0659,0.3521,0.0974,0.3329,0.0471
6,WEEKDAY,18,0.0000,0.5375,0.1014,0.0327,0.0002,0.1023,0.0235,0.2359,0.0907,0.3322,0.0471
6,WEEKDAY,19,0.0000,0.4394,0.1014,0.0319,0.0002,0.1022,0.2712,0.1585,0.0903,0.3322,0.0471
6,WEEKDAY,20,0.0000,0.3454,0.1014,0.0319,0.0002,0.1022,0.2712,0.1112,0.0903,0.3322,0.0471
6,WEEKDAY,21,0.0080,0.2898,0.1014,0.0319,0.0002,0.1022,0.2712,0.0810,0.0903,0.3322,0.0471
6,WEEKDAY,22,0.0299,0.2421,0.1014,0.0319,0.0002,0.1022,0.2712,0.0731,0.0903,0.3322,0.0471
6,WEEKDAY,23,0.0373,0.2046,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,0,0.0624,0.1230,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,1,0.2445,0.0320,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,2,0.2469,0.0309,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,3,0.2754,0.0276,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,4,0.3393,0.0000,0.1014,0.0319,0.0002,0.1022,0.2712,0.0754,0.0923,0.3323,0.0471
6,SATURDAY,5,0.3348,0.0000,0.1014,0.0320,0.0008,0.1023,0.0235,0.1106,0.1089,0.3326,0.0471
6,SATURDAY,6,0.1046,0.0973,0.1014,0.0327,0.0026,0.1027,0.0000,0.2375,0.1505,0.3338,0.0471
6,SATURDAY,7,0.0000,0.2685,0.1100,0.0344,0.0054,0.1036,0.0000,0.4362,0.1957,0.3360,0.0471
6,SATURDAY,8,0.0000,0.5313,0.1403,0.0357,0.0074,0.1043,0.0000,0.6179,0.2265,0.3393,0.0471
6,SATURDAY,9,0.0000,0.5917,0.1434,0.0365,0.0080,0.1046,0.0000,0.6677,0.2436,0.3407,0.0471
6,SATURDAY,10,0.0000,0.5586,0.1347,0.0365,0.0078,0.1045,0.0000,0.6532,0.2458,0.3408,0.0471
6,SATURDAY,11,0.0000,0.5335,0.1293,0.0365,0.0065,0.1040,0.0000,0.5826,0.2191,0.3403,0.0471
6,SATURDAY,12,0.0000,0.5694,0.1259,0.0361,0.0037,0.1034,0.0000,0.4042,0.1671,0.3387,0.0471
6,SATURDAY,13,0.0000,0.5769,0.1228,0.0350,0.0012,0.1028,0.0000,0.2291,0.1269,0.3365,0.0471
6,SATURDAY,14,0.0000,0.5982,0.1214,0.0340,0.0005,0.1024,0.0000,0.1260,0.1055,0.3335,0.0471
6,SATURDAY,15,0.0000,0.4805,0.1014,0.0326,0.0003,0.1023,0.0000,0.0852,0.0966,0.3323,0.0471
6,SATURDAY,16,0.0000,0.4792,0.1014,0.0321,0.0002,0.1022,0.0659,0.0735,0.0911,0.3322,0.0471
6,SATURDAY,17,0.0000,0.4485,0.1014,0.0319,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,18,0.0000,0.3664,0.1014,0.0319,0.0002,0.1022,0.0235,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,19,0.0461,0.2677,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,20,0.0560,0.2042,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,21,0.0611,0.1639,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,22,0.1400,0.1206,0.1014,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SATURDAY,23,0.0874,0.1003,0.0535,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,0,0.0828,0.1031,0.0535,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,1,0.1359,0.0692,0.0535,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,2,0.1866,0.0379,0.0535,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,3,0.1946,0.0355,0.0535,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,4,0.2031,0.0319,0.0535,0.0319,0.0002,0.1022,0.2712,0.0723,0.0903,0.3323,0.0471
6,SUNDAY,5,0.1941,0.0338,0.0535,0.0319,0.0002,0.1022,0.0235,0.0735,0.0906,0.3326,0.0471
6,SUNDAY,6,0.0708,0.1269,0.0561,0.0321,0.0003,0.1022,0.0000,0.0772,0.0917,0.3338,0.0471
6,SUNDAY,7,0.0000,0.3492,0.0708,0.0323,0.0005,0.1023,0.0000,0.0822,0.0934,0.3360,0.0471
6,SUNDAY,8,0.0000,0.4926,0.0827,0.0324,0.0007,0.1023,0.0000,0.0885,0.0950,0.3393,0.0471
6,SUNDAY,9,0.0000,0.4766,0.0768,0.0324,0.0008,0.1023,0.0000,0.0899,0.0958,0.3407,0.0471
6,SUNDAY,10,0.0000,0.3942,0.0650,0.0324,0.0007,0.1023,0.0000,0.0897,0.0959,0.3408,0.0471
6,SUNDAY,11,0.0000,0.3501,0.0576,0.0323,0.0005,0.1023,0.0000,0.0875,0.0950,0.3403,0.0471
6,SUNDAY,12,0.0000,0.3627,0.0571,0.0321,0.0003,0.1023,0.0000,0.0813,0.0927,0.3387,0.0471
6,SUNDAY,13,0.0000,0.3869,0.0576,0.0319,0.0002,0.1022,0.0000,0.0762,0.0911,0.3365,0.0471
6,SUNDAY,14,0.0000,0.4213,0.0582,0.0319,0.0002,0.1022,0.0000,0.0732,0.0905,0.3335,0.0471
6,SUNDAY,15,0.0000,0.4498,0.0585,0.0319,0.0002,0.1022,0.0000,0.0722,0.0903,0.3323,0.0471
6,SUNDAY,16,0.0000,0.4449,0.0583,0.0319,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,17,0.0000,0.4224,0.0577,0.0319,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,18,0.0000,0.3457,0.0563,0.0319,0.0002,0.1022,0.0235,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,19,0.0000,0.2535,0.0535,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,20,0.0431,0.1862,0.0535,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,21,0.0388,0.1639,0.0535,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,22,0.0393,0.1449,0.0535,0.0319,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,SUNDAY,23,0.0401,0.1767,0.1014,0.0314,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.0201,0.2412,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,WEEKDAY,1,0.0253,0.2094,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,WEEKDAY,2,0.0343,0.1814,0.1014,0.0295,0.0002,0.1022,0.2712,0.0727,0.0903,0.3322,0.0471
7,WEEKDAY,3,0.0371,0.1675,0.1014,0.0296,0.0002,0.1022,0.2712,0.0791,0.0908,0.3331,0.0471
7,WEEKDAY,4,0.0686,0.1250,0.1014,0.0307,0.0006,0.1023,0.2712,0.1015,0.0949,0.3388,0.0471
7,WEEKDAY,5,0.0746,0.1196,0.1014,0.0321,0.0034,0.1037,0.0235,0.2182,0.2188,0.3482,0.0471
7,WEEKDAY,6,0.0200,0.9592,0.1926,0.0389,0.0094,0.1091,0.0000,0.4878,0.4903,0.3553,0.0471
7,WEEKDAY,7,0.0000,1.5664,0.2502,0.0468,0.0149,0.1152,0.0000,0.8207,0.6715,0.3592,0.0471
7,WEEKDAY,8,0.0000,1.8653,0.2706,0.0563,0.0176,0.1193,0.0000,1.0222,0.7739,0.3606,0.0471
7,WEEKDAY,9,0.0000,2.0233,0.2698,0.0580,0.0181,0.1202,0.0000,1.0585,0.8069,0.3608,0.0471
7,WEEKDAY,10,0.0000,2.0341,0.2555,0.0566,0.0182,0.1203,0.0000,1.0286,0.8107,0.3608,0.0471
7,WEEKDAY,11,0.0000,2.0142,0.2419,0.0580,0.0178,0.1200,0.0000,1.0239,0.8109,0.3608,0.0471
7,WEEKDAY,12,0.0000,2.1275,0.2423,0.0567,0.0173,0.1195,0.0000,1.0364,0.8096,0.3605,0.0471
7,WEEKDAY,13,0.0000,2.2559,0.2474,0.0558,0.0160,0.1181,0.0000,1.0373,0.7876,0.3584,0.0471
7,WEEKDAY,14,0.0000,2.3797,0.2527,0.0542,0.0132,0.1160,0.0000,0.9600,0.7249,0.3536,0.0471
7,WEEKDAY,15,0.0000,2.3520,0.2467,0.0510,0.0087,0.1116,0.0000,0.7270,0.6125,0.3462,0.0471
7,WEEKDAY,16,0.0000,2.1345,0.2282,0.0449,0.0030,0.1061,0.0659,0.5191,0.2266,0.3376,0.0471
7,WEEKDAY,17,0.0000,0.7258,0.1028,0.0371,0.0005,0.1025,0.0659,0.3521,0.0974,0.3329,0.0471
7,WEEKDAY,18,0.0000,0.6369,0.1034,0.0302,0.0002,0.1023,0.0235,0.2359,0.0907,0.3322,0.0471
7,WEEKDAY,19,0.0000,0.5054,0.1014,0.0295,0.0002,0.1022,0.2712,0.1585,0.0903,0.3322,0.0471
7,WEEKDAY,20,0.0000,0.4089,0.1014,0.0295,0.0002,0.1022,0.2712,0.1112,0.0903,0.3322,0.0471
7,WEEKDAY,21,0.0000,0.3478,0.1014,0.0295,0.0002,0.1022,0.2712,0.0810,0.0903,0.3322,0.0471
7,WEEKDAY,22,0.0031,0.2982,0.1014,0.0295,0.0002,0.1022,0.2712,0.0731,0.0903,0.3322,0.0471
7,WEEKDAY,23,0.0191,0.2499,0.0968,0.0294,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,0,0.0000,0.2612,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,1,0.0000,0.2232,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,2,0.0343,0.2046,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,3,0.0742,0.1850,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,4,0.0823,0.1706,0.1014,0.0295,0.0002,0.1022,0.2712,0.0754,0.0923,0.3323,0.0471
7,SATURDAY,5,0.0822,0.1646,0.1014,0.0296,0.0008,0.1023,0.0235,0.1106,0.1089,0.3326,0.0471
7,SATURDAY,6,0.0000,0.2963,0.1047,0.0303,0.0026,0.1027,0.0000,0.2375,0.1505,0.3338,0.0471
7,SATURDAY,7,0.0000,0.7844,0.1404,0.0318,0.0054,0.1036,0.0000,0.4362,0.1957,0.3360,0.0471
7,SATURDAY,8,0.0000,1.2024,0.1750,0.0330,0.0074,0.1043,0.0000,0.6179,0.2265,0.3393,0.0471
7,SATURDAY,9,0.0000,1.2906,0.1778,0.0338,0.0080,0.1046,0.0000,0.6677,0.2436,0.3407,0.0471
7,SATURDAY,10,0.0000,1.2448,0.1675,0.0338,0.0078,0.1045,0.0000,0.6532,0.2458,0.3408,0.0471
7,SATURDAY,11,0.0000,1.1613,0.1559,0.0337,0.0065,0.1040,0.0000,0.5826,0.2191,0.3403,0.0471
7,SATURDAY,12,0.0000,1.1855,0.1520,0.0334,0.0037,0.1034,0.0000,0.4042,0.1671,0.3387,0.0471
7,SATURDAY,13,0.0000,1.2359,0.1520,0.0324,0.0012,0.1028,0.0000,0.2291,0.1269,0.3365,0.0471
7,SATURDAY,14,0.0000,1.3163,0.1551,0.0314,0.0005,0.1024,0.0000,0.1260,0.1055,0.3335,0.0471
7,SATURDAY,15,0.0000,1.1536,0.1287,0.0302,0.0003,0.1023,0.0000,0.0852,0.0966,0.3323,0.0471
7,SATURDAY,16,0.0000,1.1425,0.1279,0.0297,0.0002,0.1022,0.0659,0.0735,0.0911,0.3322,0.0471
7,SATURDAY,17,0.0000,1.0638,0.1246,0.0295,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,18,0.0000,0.8248,0.1141,0.0295,0.0002,0.1022,0.0235,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,19,0.0000,0.5522,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,20,0.0000,0.4394,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,21,0.0000,0.3791,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,22,0.0000,0.3327,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SATURDAY,23,0.0000,0.2550,0.0535,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,0,0.0000,0.2172,0.0535,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,1,0.0000,0.1866,0.0535,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,2,0.0000,0.1459,0.0535,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,3,0.0000,0.1610,0.0535,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,4,0.0530,0.1141,0.0535,0.0295,0.0002,0.1022,0.2712,0.0723,0.0903,0.3323,0.0471
7,SUNDAY,5,0.1075,0.0541,0.0535,0.0295,0.0002,0.1022,0.0235,0.0735,0.0906,0.3326,0.0471
7,SUNDAY,6,0.0000,0.2668,0.0613,0.0297,0.0003,0.1022,0.0000,0.0772,0.0917,0.3338,0.0471
7,SUNDAY,7,0.0000,0.6375,0.0938,0.0298,0.0005,0.1023,0.0000,0.0822,0.0934,0.3360,0.0471
7,SUNDAY,8,0.0000,0.8392,0.1034,0.0300,0.0007,0.1023,0.0000,0.0885,0.0950,0.3393,0.0471
7,SUNDAY,9,0.0000,0.8632,0.0990,0.0300,0.0008,0.1023,0.0000,0.0899,0.0958,0.3407,0.0471
7,SUNDAY,10,0.0000,0.7630,0.0855,0.0299,0.0007,0.1023,0.0000,0.0897,0.0959,0.3408,0.0471
7,SUNDAY,11,0.0000,0.6239,0.0702,0.0299,0.0005,0.1023,0.0000,0.0875,0.0950,0.3403,0.0471
7,SUNDAY,12,0.0000,0.6267,0.0684,0.0297,0.0003,0.1023,0.0000,0.0813,0.0927,0.3387,0.0471
7,SUNDAY,13,0.0000,0.6608,0.0693,0.0295,0.0002,0.1022,0.0000,0.0762,0.0911,0.3365,0.0471
7,SUNDAY,14,0.0000,0.7213,0.0716,0.0295,0.0002,0.1022,0.0000,0.0732,0.0905,0.3335,0.0471
7,SUNDAY,15,0.0000,0.7473,0.0724,0.0295,0.0002,0.1022,0.0000,0.0722,0.0903,0.3323,0.0471
7,SUNDAY,16,0.0000,0.7300,0.0709,0.0295,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,17,0.0000,0.6558,0.0664,0.0295,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,18,0.0000,0.5415,0.0617,0.0295,0.0002,0.1022,0.0235,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,19,0.0000,0.3752,0.0535,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,20,0.0000,0.3192,0.0535,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,21,0.0000,0.2771,0.0535,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,22,0.0000,0.2476,0.0535,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,SUNDAY,23,0.0000,0.2618,0.1014,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,0,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,1,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,2,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,3,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,4,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,5,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.0235,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,6,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,7,0.0000,0.2881,0.0331,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,8,0.0000,0.4327,0.0429,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,9,0.0000,0.4095,0.0377,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,10,0.0000,0.2773,0.0242,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,11,0.0000,0.1413,0.0117,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,12,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,13,0.0000,0.1456,0.0114,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,14,0.0000,0.1854,0.0144,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,15,0.0000,0.1865,0.0145,0.0295,0.0002,0.1022,0.0000,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,16,0.0000,0.1978,0.0152,0.0295,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,17,0.0000,0.1700,0.0130,0.0295,0.0002,0.1022,0.0659,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,18,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.0235,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,19,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
7,HOLIDAY,20,0.0000,0.0000,0.0000,0.0295,0.0002,0.1022,0.2712,0.0721,0.0903,0.3322,0.0471
