Month,Daytype,Hour,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors,Air_Compressors
12,SATURDAY,8,0.0000,0.2327,0.6765,1.8969,0.0000,1.2381,0.0553,0.0907,0.0042,0.0730
12,SATURDAY,9,0.0006,0.2332,0.6766,2.0103,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
12,SATURDAY,10,0.0009,0.2337,0.6766,2.0446,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
12,SATURDAY,11,0.0033,0.2336,0.6755,2.0960,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
12,SATURDAY,12,0.0663,0.2334,0.6658,2.2478,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
12,SATURDAY,13,0.0984,0.2333,0.6354,2.2936,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
12,SATURDAY,14,0.1301,0.2331,0.5947,2.4354,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
12,SATURDAY,15,0.1302,0.2330,0.5652,2.4653,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
12,SATURDAY,16,0.1278,0.2330,0.5489,2.3731,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
12,SATURDAY,17,0.1249,0.2329,0.5391,2.3432,0.0951,1.2002,0.0562,0.1347,0.0042,0.0730
12,SATURDAY,18,0.0623,0.2326,0.5315,2.2080,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
12,SATURDAY,19,0.0000,0.2319,0.4776,2.1732,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
12,SATURDAY,20,0.0000,0.2320,0.4042,2.1518,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
12,SATURDAY,21,0.0000,0.2320,0.2620,2.0399,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
12,SATURDAY,22,0.0000,0.2321,0.1945,2.0351,0.0951,0.9032,0.0057,0.0171,0.0004,0.0077
12,SATURDAY,23,0.0000,0.2322,0.1698,1.9194,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
12,SUNDAY,0,0.0000,0.0330,0.0968,1.9166,0.0951,0.3855,0.0023,0.0099,0.0007,0.0115
12,SUNDAY,1,0.0000,0.1923,0.0077,1.9194,0.0951,0.3855,0.0020,0.0077,0.0007,0.0115
12,SUNDAY,2,0.0000,0.2322,0.0009,1.9222,0.0951,0.2881,0.0020,0.0078,0.0007,0.0115
12,SUNDAY,3,0.0000,0.2323,0.0729,1.9269,0.0951,0.2902,0.0025,0.0132,0.0007,0.0115
12,SUNDAY,4,0.0000,0.2323,0.2895,1.9366,0.0951,0.2976,0.0041,0.0305,0.0013,0.0231
12,SUNDAY,5,0.0000,0.2323,0.4187,2.0559,0.0951,0.3323,0.0169,0.0505,0.0022,0.0384
12,SUNDAY,6,0.0000,0.2329,0.5533,2.0390,0.0951,0.8278,0.0265,0.0731,0.0035,0.0615
12,SUNDAY,7,0.0000,0.2331,0.6275,1.9513,0.0951,1.1984,0.0519,0.0812,0.0042,0.0730
12,SUNDAY,8,0.0000,0.2328,0.6765,1.8981,0.0000,1.2381,0.0554,0.0907,0.0042,0.0730
12,SUNDAY,9,0.0012,0.2333,0.6766,2.0108,0.0000,1.2385,0.0564,0.1180,0.0042,0.0730
12,SUNDAY,10,0.0017,0.2338,0.6764,2.0447,0.0000,1.2385,0.0565,0.1362,0.0042,0.0730
12,SUNDAY,11,0.0048,0.2338,0.6750,2.0960,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
12,SUNDAY,12,0.0320,0.2336,0.6655,2.2478,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
12,SUNDAY,13,0.0589,0.2334,0.6346,2.2936,0.0000,1.2385,0.0565,0.1499,0.0042,0.0730
12,SUNDAY,14,0.1072,0.2333,0.5932,2.4354,0.0000,1.2375,0.0565,0.1499,0.0042,0.0730
12,SUNDAY,15,0.1065,0.2332,0.5631,2.4653,0.0000,1.2315,0.0565,0.1499,0.0042,0.0730
12,SUNDAY,16,0.1291,0.2331,0.5464,2.3731,0.0000,1.2275,0.0565,0.1497,0.0042,0.0730
12,SUNDAY,17,0.1026,0.2330,0.5365,2.3432,0.0951,1.2002,0.0562,0.1347,0.0042,0.0730
12,SUNDAY,18,0.0294,0.2327,0.5287,2.2080,0.1065,1.2004,0.0548,0.1214,0.0042,0.0730
12,SUNDAY,19,0.0237,0.2319,0.4747,2.1732,0.1065,1.1851,0.0315,0.0659,0.0035,0.0615
12,SUNDAY,20,0.0000,0.2320,0.4012,2.1518,0.1065,1.1469,0.0220,0.0440,0.0027,0.0461
12,SUNDAY,21,0.0000,0.2320,0.2588,2.0399,0.0951,1.0495,0.0086,0.0271,0.0018,0.0307
12,SUNDAY,22,0.0000,0.2320,0.1911,2.0351,0.0951,0.9032,0.0057,0.0170,0.0004,0.0077
12,SUNDAY,23,0.0000,0.2322,0.1658,1.9193,0.0951,0.4185,0.0047,0.0125,0.0004,0.0077
12,HOLIDAY,0,0.0000,0.1988,0.0000,1.9131,0.0951,0.2657,0.0000,0.0029,0.0000,0.0000
12,HOLIDAY,1,0.0000,0.1993,0.0001,1.9190,0.0951,0.2657,0.0000,0.0029,0.0000,0.0000
12,HOLIDAY,2,0.0000,0.1994,0.0009,1.9222,0.0951,0.2660,0.0000,0.0033,0.0000,0.0000
12,HOLIDAY,3,0.0000,0.1995,0.0032,1.9255,0.0951,0.2681,0.0004,0.0068,0.0000,0.0000
12,HOLIDAY,4,0.0000,0.1995,0.0092,1.9312,0.0951,0.2755,0.0017,0.0177,0.0000,0.0000
12,HOLIDAY,5,0.0000,0.1996,0.0258,2.0462,0.0951,0.3102,0.0042,0.0340,0.0000,0.0000
12,HOLIDAY,6,0.0000,0.1996,0.0359,2.0258,0.0951,0.4125,0.0094,0.0463,0.0000,0.0000
12,HOLIDAY,7,0.0000,0.2014,0.0391,1.9352,0.0951,0.4561,0.0147,0.0496,0.0000,0.0000
12,HOLIDAY,8,0.0000,0.1998,0.0396,1.8796,0.0000,0.4632,0.0180,0.0500,0.0000,0.0000
12,HOLIDAY,9,0.0009,0.2001,0.0396,1.9906,0.0000,0.4636,0.0190,0.0500,0.0000,0.0000
12,HOLIDAY,10,0.0000,0.2006,0.0396,2.0236,0.0000,0.4636,0.0191,0.0500,0.0000,0.0000
12,HOLIDAY,11,0.0000,0.2009,0.0395,2.0749,0.0000,0.4636,0.0191,0.0500,0.0000,0.0000
12,HOLIDAY,12,0.0030,0.2008,0.0383,2.2267,0.0000,0.4636,0.0191,0.0500,0.0000,0.0000
12,HOLIDAY,13,0.0042,0.2005,0.0339,2.2725,0.0000,0.4636,0.0191,0.0500,0.0000,0.0000
12,HOLIDAY,14,0.0049,0.2003,0.0288,2.4142,0.0000,0.4626,0.0191,0.0500,0.0000,0.0000
12,HOLIDAY,15,0.0046,0.2002,0.0262,2.4443,0.0000,0.4567,0.0191,0.0500,0.0000,0.0000
12,HOLIDAY,16,0.0044,0.2002,0.0249,2.3525,0.0000,0.4526,0.0191,0.0498,0.0000,0.0000
12,HOLIDAY,17,0.0032,0.2001,0.0240,2.3230,0.0951,0.4579,0.0188,0.0485,0.0000,0.0000
12,HOLIDAY,18,0.0014,0.1998,0.0228,2.1878,0.1065,0.4581,0.0174,0.0443,0.0000,0.0000
12,HOLIDAY,19,0.0000,0.1994,0.0207,2.1534,0.1065,0.4428,0.0137,0.0348,0.0000,0.0000
12,HOLIDAY,20,0.0000,0.1994,0.0176,2.1338,0.1065,0.4046,0.0083,0.0229,0.0000,0.0000
12,HOLIDAY,21,0.0000,0.1995,0.0111,2.0244,0.0951,0.3072,0.0030,0.0125,0.0000,0.0000
12,HOLIDAY,22,0.0000,0.1995,0.0028,2.0230,0.0951,0.2714,0.0006,0.0050,0.0000,0.0000
12,HOLIDAY,23,0.0000,0.1995,0.0002,1.9113,0.0951,0.2661,0.0000,0.0030,0.0000,0.0000
